Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
2719	4.0000	0.7960	0.7814
2720	6.0000	1.1940	1.1721
2721	3.0000	0.5970	0.5861
2722	6.0000	1.1940	1.1721
2723	6.0000	1.1940	1.1721
2724	7.0000	1.3930	1.3675
2725	5.0000	0.9950	0.9768
2726	5.0000	0.9950	0.9768
2727	4.0000	0.7960	0.7814
2728	5.0000	0.9950	0.9768
2729	7.0000	1.3930	1.3675
2730	7.0000	1.3930	1.3675
2731	5.0000	0.9950	0.9768
2732	5.0000	0.9950	0.9768
2733	7.0000	1.3930	1.3675
2734	7.0000	1.3930	1.3675
2735	7.0000	1.3930	1.3675
2736	7.0000	1.3930	1.3675
2737	3.0000	0.5970	0.5861
2738	5.0000	0.9950	0.9768
2739	3.0000	0.5970	0.5861
2740	3.0000	0.5970	0.5861
2741	4.0000	0.7960	0.7814
2742	3.0000	0.5970	0.5861
2743	7.0000	1.3930	1.3675
2744	6.0000	1.1940	1.1721
2745	5.0000	0.9950	0.9768
2746	3.0000	0.5970	0.5861
2747	5.0000	0.9950	0.9768
2748	7.0000	1.3930	1.3675
2749	3.0000	0.5970	0.5861
2750	7.0000	1.3930	1.3675
2751	0.0000	0.0000	0.0000
2752	7.0000	1.3930	1.3675
2753	6.0000	1.1940	1.1721
2754	7.0000	1.3930	1.3675
2755	5.0000	0.9950	0.9768
2756	7.0000	1.3930	1.3675
2757	7.0000	1.3930	1.3675
2758	3.0000	0.5970	0.5861
2759	4.0000	0.7960	0.7814
2760	5.0000	0.9950	0.9768
2761	3.0000	0.5970	0.5861
2762	7.0000	1.3930	1.3675
2763	4.0000	0.7960	0.7814
2764	5.0000	0.9950	0.9768
2765	3.0000	0.5970	0.5861
2766	3.0000	0.5970	0.5861
2767	5.0000	0.9950	0.9768
2768	7.0000	1.3930	1.3675
2769	3.0000	0.5970	0.5861
2770	6.0000	1.1940	1.1721
2771	7.0000	1.3930	1.3675
2772	7.0000	1.3930	1.3675
2773	3.0000	0.5970	0.5861
2774	3.0000	0.5970	0.5861
2775	0.0000	0.0000	0.0000
2776	7.0000	1.3930	1.3675
2777	7.0000	1.3930	1.3675
2778	5.0000	0.9950	0.9768
2779	5.0000	0.9950	0.9768
2780	3.0000	0.5970	0.5861
2781	4.0000	0.7960	0.7814
2782	3.0000	0.5970	0.5861
2783	3.0000	0.5970	0.5861
2784	7.0000	1.3930	1.3675
2785	6.0000	1.1940	1.1721
2786	3.0000	0.5970	0.5861
2787	4.0000	0.7960	0.7814
2788	4.0000	0.7960	0.7814
2789	7.0000	1.3930	1.3675
2790	7.0000	1.3930	1.3675
2791	7.0000	1.3930	1.3675
2792	6.0000	1.1940	1.1721
2793	6.0000	1.1940	1.1721
2794	7.0000	1.3930	1.3675
2795	5.0000	0.9950	0.9768
2796	5.0000	0.9950	0.9768
2797	7.0000	1.3930	1.3675
2798	7.0000	1.3930	1.3675
2799	6.0000	1.1940	1.1721
2800	7.0000	1.3930	1.3675
2801	7.0000	1.3930	1.3675
2802	5.0000	0.9950	0.9768
2803	5.0000	0.9950	0.9768
2804	3.0000	0.5970	0.5861
2805	6.0000	1.1940	1.1721
2806	5.0000	0.9950	0.9768
2807	7.0000	1.3930	1.3675
2808	7.0000	1.3930	1.3675
2809	7.0000	1.3930	1.3675
2810	7.0000	1.3930	1.3675
2811	4.0000	0.7960	0.7814
2812	7.0000	1.3930	1.3675
2813	4.0000	0.7960	0.7814
2814	5.0000	0.9950	0.9768
2815	7.0000	1.3930	1.3675
2816	6.0000	1.1940	1.1721
2817	3.0000	0.5970	0.5861
2818	5.0000	0.9950	0.9768
2819	3.0000	0.5970	0.5861
2820	5.0000	0.9950	0.9768
2821	5.0000	0.9950	0.9768
2822	5.0000	0.9950	0.9768
2823	7.0000	1.3930	1.3675
2824	6.0000	1.1940	1.1721
2825	3.0000	0.5970	0.5861
2826	7.0000	1.3930	1.3675
2827	3.0000	0.5970	0.5861
2828	6.0000	1.1940	1.1721
2829	6.0000	1.1940	1.1721
2830	3.0000	0.5970	0.5861
2831	3.0000	0.5970	0.5861
2832	3.0000	0.5970	0.5861
2833	5.0000	0.9950	0.9768
2834	7.0000	1.3930	1.3675
2835	3.0000	0.5970	0.5861
2836	0.0000	0.0000	0.0000
2837	7.0000	1.3930	1.3675
2838	3.0000	0.5970	0.5861
2839	5.0000	0.9950	0.9768
2840	5.0000	0.9950	0.9768
2841	3.0000	0.5970	0.5861
2842	6.0000	1.1940	1.1721
2843	3.0000	0.5970	0.5861
2844	6.0000	1.1940	1.1721
2845	3.0000	0.5970	0.5861
2846	5.0000	0.9950	0.9768
2847	4.0000	0.7960	0.7814
2848	4.0000	0.7960	0.7814
2849	6.0000	1.1940	1.1721
2850	6.0000	1.1940	1.1721
2851	7.0000	1.3930	1.3675
2852	5.0000	0.9950	0.9768
2853	7.0000	1.3930	1.3675
2854	0.0000	0.0000	0.0000
2855	5.0000	0.9950	0.9768
2856	6.0000	1.1940	1.1721
2857	4.0000	0.7960	0.7814
2858	3.0000	0.5970	0.5861
2859	3.0000	0.5970	0.5861
2860	7.0000	1.3930	1.3675
2861	5.0000	0.9950	0.9768
2862	4.0000	0.7960	0.7814
2863	7.0000	1.3930	1.3675
2864	4.0000	0.7960	0.7814
2865	0.0000	0.0000	0.0000
2866	7.0000	1.3930	1.3675
2867	3.0000	0.5970	0.5861
2868	5.0000	0.9950	0.9768
2869	3.0000	0.5970	0.5861
2870	5.0000	0.9950	0.9768
2871	3.0000	0.5970	0.5861
2872	6.0000	1.1940	1.1721
2873	6.0000	1.1940	1.1721
2874	0.0000	0.0000	0.0000
2875	3.0000	0.5970	0.5861
2876	7.0000	1.3930	1.3675
2877	6.0000	1.1940	1.1721
2878	3.0000	0.5970	0.5861
2879	4.0000	0.7960	0.7814
2880	5.0000	0.9950	0.9768
2881	4.0000	0.7960	0.7814
2882	7.0000	1.3930	1.3675
2883	6.0000	1.1940	1.1721
2884	3.0000	0.5970	0.5861
2885	7.0000	1.3930	1.3675
2886	7.0000	1.3930	1.3675
2887	4.0000	0.7960	0.7814
2888	7.0000	1.3930	1.3675
2889	5.0000	0.9950	0.9768
2890	3.0000	0.5970	0.5861
2891	3.0000	0.5970	0.5861
2892	7.0000	1.3930	1.3675
2893	6.0000	1.1940	1.1721
2894	7.0000	1.3930	1.3675
2895	3.0000	0.5970	0.5861
2896	7.0000	1.3930	1.3675
2897	6.0000	1.1940	1.1721
2898	3.0000	0.5970	0.5861
2899	4.0000	0.7960	0.7814
2900	4.0000	0.7960	0.7814
2901	5.0000	0.9950	0.9768
2902	3.0000	0.5970	0.5861
2903	6.0000	1.1940	1.1721
2904	7.0000	1.3930	1.3675
2905	7.0000	1.3930	1.3675
2906	5.0000	0.9950	0.9768
2907	6.0000	1.1940	1.1721
2908	5.0000	0.9950	0.9768
2909	3.0000	0.5970	0.5861
2910	3.0000	0.5970	0.5861
2911	5.0000	0.9950	0.9768
2912	5.0000	0.9950	0.9768
2913	5.0000	0.9950	0.9768
2914	7.0000	1.3930	1.3675
2915	6.0000	1.1940	1.1721
2916	7.0000	1.3930	1.3675
2917	5.0000	0.9950	0.9768
2918	3.0000	0.5970	0.5861
2919	7.0000	1.3930	1.3675
2920	3.0000	0.5970	0.5861
2921	6.0000	1.1940	1.1721
2922	6.0000	1.1940	1.1721
2923	4.0000	0.7960	0.7814
2924	5.0000	0.9950	0.9768
2925	3.0000	0.5970	0.5861
2926	4.0000	0.7960	0.7814
2927	3.0000	0.5970	0.5861
2928	3.0000	0.5970	0.5861
2929	7.0000	1.3930	1.3675
2930	7.0000	1.3930	1.3675
2931	5.0000	0.9950	0.9768
2932	7.0000	1.3930	1.3675
2933	7.0000	1.3930	1.3675
2934	5.0000	0.9950	0.9768
2935	3.0000	0.5970	0.5861
2936	5.0000	0.9950	0.9768
2937	4.0000	0.7960	0.7814
2938	6.0000	1.1940	1.1721
2939	4.0000	0.7960	0.7814
2940	3.0000	0.5970	0.5861
2941	5.0000	0.9950	0.9768
2942	7.0000	1.3930	1.3675
2943	5.0000	0.9950	0.9768
2944	5.0000	0.9950	0.9768
2945	0.0000	0.0000	0.0000
2946	3.0000	0.5970	0.5861
2947	7.0000	1.3930	1.3675
2948	3.0000	0.5970	0.5861
2949	4.0000	0.7960	0.7814
2950	4.0000	0.7960	0.7814
2951	7.0000	1.3930	1.3675
2952	3.0000	0.5970	0.5861
2953	4.0000	0.7960	0.7814
2954	3.0000	0.5970	0.5861
2955	7.0000	1.3930	1.3675
2956	5.0000	0.9950	0.9768
2957	3.0000	0.5970	0.5861
2958	5.0000	0.9950	0.9768
2959	5.0000	0.9950	0.9768
2960	5.0000	0.9950	0.9768
2961	7.0000	1.3930	1.3675
2962	7.0000	1.3930	1.3675
2963	5.0000	0.9950	0.9768
2964	3.0000	0.5970	0.5861
2965	3.0000	0.5970	0.5861
2966	6.0000	1.1940	1.1721
2967	7.0000	1.3930	1.3675
2968	7.0000	1.3930	1.3675
2969	6.0000	1.1940	1.1721
2970	3.0000	0.5970	0.5861
2971	7.0000	1.3930	1.3675
2972	4.0000	0.7960	0.7814
2973	7.0000	1.3930	1.3675
2974	7.0000	1.3930	1.3675
2975	3.0000	0.5970	0.5861
2976	6.0000	1.1940	1.1721
2977	4.0000	0.7960	0.7814
2978	7.0000	1.3930	1.3675
2979	7.0000	1.3930	1.3675
2980	7.0000	1.3930	1.3675
2981	6.0000	1.1940	1.1721
2982	7.0000	1.3930	1.3675
2983	3.0000	0.5970	0.5861
2984	7.0000	1.3930	1.3675
2985	3.0000	0.5970	0.5861
2986	7.0000	1.3930	1.3675
2987	7.0000	1.3930	1.3675
2988	3.0000	0.5970	0.5861
2989	5.0000	0.9950	0.9768
2990	5.0000	0.9950	0.9768
2991	7.0000	1.3930	1.3675
2992	6.0000	1.1940	1.1721
2993	7.0000	1.3930	1.3675
2994	7.0000	1.3930	1.3675
2995	7.0000	1.3930	1.3675
2996	7.0000	1.3930	1.3675
2997	3.0000	0.5970	0.5861
2998	7.0000	1.3930	1.3675
2999	3.0000	0.5970	0.5861
3000	3.0000	0.5970	0.5861
3001	7.0000	1.3930	1.3675
3002	7.0000	1.3930	1.3675
3003	7.0000	1.3930	1.3675
3004	6.0000	1.1940	1.1721
3005	7.0000	1.3930	1.3675
3006	5.0000	0.9950	0.9768
3007	5.0000	0.9950	0.9768
3008	7.0000	1.3930	1.3675
3009	4.0000	0.7960	0.7814
3010	3.0000	0.5970	0.5861
3011	5.0000	0.9950	0.9768
3012	5.0000	0.9950	0.9768
3013	3.0000	0.5970	0.5861
3014	7.0000	1.3930	1.3675
3015	4.0000	0.7960	0.7814
3016	5.0000	0.9950	0.9768
3017	7.0000	1.3930	1.3675
3018	7.0000	1.3930	1.3675
3019	4.0000	0.7960	0.7814
3020	7.0000	1.3930	1.3675
3021	5.0000	0.9950	0.9768
3022	7.0000	1.3930	1.3675
3023	4.0000	0.7960	0.7814
3024	5.0000	0.9950	0.9768
3025	3.0000	0.5970	0.5861
3026	5.0000	0.9950	0.9768
3027	7.0000	1.3930	1.3675
3028	4.0000	0.7960	0.7814
3029	7.0000	1.3930	1.3675
3030	5.0000	0.9950	0.9768
3031	3.0000	0.5970	0.5861
3032	5.0000	0.9950	0.9768
3033	3.0000	0.5970	0.5861
3034	0.0000	0.0000	0.0000
3035	6.0000	1.1940	1.1721
3036	6.0000	1.1940	1.1721
3037	7.0000	1.3930	1.3675
3038	5.0000	0.9950	0.9768
3039	7.0000	1.3930	1.3675
3040	5.0000	0.9950	0.9768
3041	7.0000	1.3930	1.3675
3042	4.0000	0.7960	0.7814
3043	5.0000	0.9950	0.9768
3044	5.0000	0.9950	0.9768
3045	3.0000	0.5970	0.5861
3046	5.0000	0.9950	0.9768
3047	4.0000	0.7960	0.7814
3048	3.0000	0.5970	0.5861
3049	4.0000	0.7960	0.7814
3050	3.0000	0.5970	0.5861
3051	6.0000	1.1940	1.1721
3052	7.0000	1.3930	1.3675
3053	7.0000	1.3930	1.3675
3054	5.0000	0.9950	0.9768
3055	5.0000	0.9950	0.9768
3056	7.0000	1.3930	1.3675
3057	7.0000	1.3930	1.3675
3058	4.0000	0.7960	0.7814
3059	5.0000	0.9950	0.9768
3060	4.0000	0.7960	0.7814
3061	6.0000	1.1940	1.1721
3062	5.0000	0.9950	0.9768
3063	4.0000	0.7960	0.7814
3064	7.0000	1.3930	1.3675
3065	7.0000	1.3930	1.3675
3066	7.0000	1.3930	1.3675
3067	3.0000	0.5970	0.5861
3068	3.0000	0.5970	0.5861
3069	3.0000	0.5970	0.5861
3070	7.0000	1.3930	1.3675
3071	7.0000	1.3930	1.3675
3072	4.0000	0.7960	0.7814
3073	5.0000	0.9950	0.9768
3074	3.0000	0.5970	0.5861
3075	6.0000	1.1940	1.1721
3076	3.0000	0.5970	0.5861
3077	3.0000	0.5970	0.5861
3078	4.0000	0.7960	0.7814
3079	7.0000	1.3930	1.3675
3080	6.0000	1.1940	1.1721
3081	6.0000	1.1940	1.1721
3082	6.0000	1.1940	1.1721
3083	7.0000	1.3930	1.3675
3084	3.0000	0.5970	0.5861
3085	5.0000	0.9950	0.9768
3086	3.0000	0.5970	0.5861
3087	3.0000	0.5970	0.5861
3088	5.0000	0.9950	0.9768
3089	3.0000	0.5970	0.5861
3090	3.0000	0.5970	0.5861
3091	6.0000	1.1940	1.1721
3092	3.0000	0.5970	0.5861
3093	7.0000	1.3930	1.3675
3094	3.0000	0.5970	0.5861
3095	5.0000	0.9950	0.9768
3096	5.0000	0.9950	0.9768
3097	7.0000	1.3930	1.3675
3098	7.0000	1.3930	1.3675
3099	4.0000	0.7960	0.7814
3100	5.0000	0.9950	0.9768
3101	5.0000	0.9950	0.9768
3102	7.0000	1.3930	1.3675
3103	5.0000	0.9950	0.9768
3104	3.0000	0.5970	0.5861
3105	7.0000	1.3930	1.3675
3106	7.0000	1.3930	1.3675
3107	5.0000	0.9950	0.9768
3108	4.0000	0.7960	0.7814
3109	5.0000	0.9950	0.9768
3110	7.0000	1.3930	1.3675
3111	7.0000	1.3930	1.3675
3112	7.0000	1.3930	1.3675
3113	3.0000	0.5970	0.5861
3114	7.0000	1.3930	1.3675
3115	5.0000	0.9950	0.9768
3116	4.0000	0.7960	0.7814
3117	3.0000	0.5970	0.5861
3118	4.0000	0.7960	0.7814
3119	7.0000	1.3930	1.3675
3120	5.0000	0.9950	0.9768
3121	7.0000	1.3930	1.3675
3122	4.0000	0.7960	0.7814
3123	3.0000	0.5970	0.5861
3124	7.0000	1.3930	1.3675
3125	7.0000	1.3930	1.3675
3126	7.0000	1.3930	1.3675
3127	5.0000	0.9950	0.9768
3128	7.0000	1.3930	1.3675
3129	3.0000	0.5970	0.5861
3130	6.0000	1.1940	1.1721
3131	7.0000	1.3930	1.3675
3132	3.0000	0.5970	0.5861
3133	6.0000	1.1940	1.1721
3134	3.0000	0.5970	0.5861
3135	3.0000	0.5970	0.5861
3136	4.0000	0.7960	0.7814
3137	3.0000	0.5970	0.5861
3138	3.0000	0.5970	0.5861
3139	3.0000	0.5970	0.5861
3140	7.0000	1.3930	1.3675
3141	3.0000	0.5970	0.5861
3142	4.0000	0.7960	0.7814
3143	3.0000	0.5970	0.5861
3144	3.0000	0.5970	0.5861
3145	5.0000	0.9950	0.9768
3146	6.0000	1.1940	1.1721
3147	3.0000	0.5970	0.5861
3148	7.0000	1.3930	1.3675
3149	0.0000	0.0000	0.0000
3150	5.0000	0.9950	0.9768
3151	7.0000	1.3930	1.3675
3152	5.0000	0.9950	0.9768
3153	7.0000	1.3930	1.3675
3154	5.0000	0.9950	0.9768
3155	7.0000	1.3930	1.3675
3156	7.0000	1.3930	1.3675
3157	4.0000	0.7960	0.7814
3158	3.0000	0.5970	0.5861
3159	7.0000	1.3930	1.3675
3160	7.0000	1.3930	1.3675
3161	4.0000	0.7960	0.7814
3162	4.0000	0.7960	0.7814
3163	7.0000	1.3930	1.3675
3164	7.0000	1.3930	1.3675
3165	5.0000	0.9950	0.9768
3166	6.0000	1.1940	1.1721
3167	7.0000	1.3930	1.3675
3168	4.0000	0.7960	0.7814
3169	5.0000	0.9950	0.9768
3170	7.0000	1.3930	1.3675
3171	3.0000	0.5970	0.5861
3172	5.0000	0.9950	0.9768
3173	5.0000	0.9950	0.9768
3174	4.0000	0.7960	0.7814
3175	6.0000	1.1940	1.1721
3176	4.0000	0.7960	0.7814
3177	3.0000	0.5970	0.5861
3178	6.0000	1.1940	1.1721
3179	4.0000	0.7960	0.7814
3180	4.0000	0.7960	0.7814
3181	7.0000	1.3930	1.3675
3182	3.0000	0.5970	0.5861
3183	7.0000	1.3930	1.3675
3184	6.0000	1.1940	1.1721
3185	7.0000	1.3930	1.3675
3186	3.0000	0.5970	0.5861
3187	5.0000	0.9950	0.9768
3188	6.0000	1.1940	1.1721
3189	5.0000	0.9950	0.9768
3190	3.0000	0.5970	0.5861
3191	5.0000	0.9950	0.9768
3192	3.0000	0.5970	0.5861
3193	6.0000	1.1940	1.1721
3194	6.0000	1.1940	1.1721
3195	7.0000	1.3930	1.3675
3196	3.0000	0.5970	0.5861
3197	3.0000	0.5970	0.5861
3198	4.0000	0.7960	0.7814
3199	7.0000	1.3930	1.3675
3200	7.0000	1.3930	1.3675
3201	6.0000	1.1940	1.1721
3202	3.0000	0.5970	0.5861
3203	5.0000	0.9950	0.9768
3204	3.0000	0.5970	0.5861
3205	5.0000	0.9950	0.9768
3206	5.0000	0.9950	0.9768
3207	3.0000	0.5970	0.5861
3208	7.0000	1.3930	1.3675
3209	5.0000	0.9950	0.9768
3210	7.0000	1.3930	1.3675
3211	5.0000	0.9950	0.9768
3212	5.0000	0.9950	0.9768
3213	6.0000	1.1940	1.1721
3214	7.0000	1.3930	1.3675
3215	3.0000	0.5970	0.5861
3216	3.0000	0.5970	0.5861
3217	3.0000	0.5970	0.5861
3218	3.0000	0.5970	0.5861
3219	3.0000	0.5970	0.5861
3220	7.0000	1.3930	1.3675
3221	5.0000	0.9950	0.9768
3222	3.0000	0.5970	0.5861
3223	5.0000	0.9950	0.9768
3224	0.0000	0.0000	0.0000
3225	7.0000	1.3930	1.3675
3226	4.0000	0.7960	0.7814
3227	7.0000	1.3930	1.3675
3228	7.0000	1.3930	1.3675
3229	5.0000	0.9950	0.9768
3230	7.0000	1.3930	1.3675
3231	6.0000	1.1940	1.1721
3232	7.0000	1.3930	1.3675
3233	6.0000	1.1940	1.1721
3234	7.0000	1.3930	1.3675
3235	3.0000	0.5970	0.5861
3236	3.0000	0.5970	0.5861
3237	4.0000	0.7960	0.7814
3238	5.0000	0.9950	0.9768
3239	7.0000	1.3930	1.3675
3240	7.0000	1.3930	1.3675
3241	5.0000	0.9950	0.9768
3242	7.0000	1.3930	1.3675
3243	7.0000	1.3930	1.3675
3244	5.0000	0.9950	0.9768
3245	5.0000	0.9950	0.9768
3246	5.0000	0.9950	0.9768
3247	0.0000	0.0000	0.0000
3248	7.0000	1.3930	1.3675
3249	0.0000	0.0000	0.0000
3250	7.0000	1.3930	1.3675
3251	7.0000	1.3930	1.3675
3252	3.0000	0.5970	0.5861
3253	3.0000	0.5970	0.5861
3254	3.0000	0.5970	0.5861
3255	6.0000	1.1940	1.1721
3256	3.0000	0.5970	0.5861
3257	6.0000	1.1940	1.1721
3258	3.0000	0.5970	0.5861
3259	7.0000	1.3930	1.3675
3260	6.0000	1.1940	1.1721
3261	3.0000	0.5970	0.5861
3262	7.0000	1.3930	1.3675
3263	6.0000	1.1940	1.1721
3264	4.0000	0.7960	0.7814
3265	0.0000	0.0000	0.0000
3266	7.0000	1.3930	1.3675
3267	5.0000	0.9950	0.9768
3268	4.0000	0.7960	0.7814
3269	7.0000	1.3930	1.3675
3270	3.0000	0.5970	0.5861
3271	5.0000	0.9950	0.9768
3272	5.0000	0.9950	0.9768
3273	5.0000	0.9950	0.9768
3274	7.0000	1.3930	1.3675
3275	7.0000	1.3930	1.3675
3276	3.0000	0.5970	0.5861
3277	5.0000	0.9950	0.9768
3278	5.0000	0.9950	0.9768
3279	4.0000	0.7960	0.7814
3280	4.0000	0.7960	0.7814
3281	7.0000	1.3930	1.3675
3282	7.0000	1.3930	1.3675
3283	5.0000	0.9950	0.9768
3284	3.0000	0.5970	0.5861
3285	6.0000	1.1940	1.1721
3286	7.0000	1.3930	1.3675
3287	3.0000	0.5970	0.5861
3288	4.0000	0.7960	0.7814
3289	6.0000	1.1940	1.1721
3290	7.0000	1.3930	1.3675
3291	7.0000	1.3930	1.3675
3292	3.0000	0.5970	0.5861
3293	5.0000	0.9950	0.9768
3294	6.0000	1.1940	1.1721
3295	7.0000	1.3930	1.3675
3296	3.0000	0.5970	0.5861
3297	3.0000	0.5970	0.5861
3298	7.0000	1.3930	1.3675
3299	4.0000	0.7960	0.7814
3300	5.0000	0.9950	0.9768
3301	7.0000	1.3930	1.3675
3302	7.0000	1.3930	1.3675
3303	5.0000	0.9950	0.9768
3304	6.0000	1.1940	1.1721
3305	6.0000	1.1940	1.1721
3306	3.0000	0.5970	0.5861
3307	7.0000	1.3930	1.3675
3308	7.0000	1.3930	1.3675
3309	3.0000	0.5970	0.5861
3310	6.0000	1.1940	1.1721
3311	3.0000	0.5970	0.5861
3312	3.0000	0.5970	0.5861
3313	7.0000	1.3930	1.3675
3314	7.0000	1.3930	1.3675
3315	3.0000	0.5970	0.5861
3316	6.0000	1.1940	1.1721
3317	5.0000	0.9950	0.9768
3318	7.0000	1.3930	1.3675
3319	3.0000	0.5970	0.5861
3320	3.0000	0.5970	0.5861
3321	7.0000	1.3930	1.3675
3322	5.0000	0.9950	0.9768
3323	3.0000	0.5970	0.5861
3324	4.0000	0.7960	0.7814
3325	7.0000	1.3930	1.3675
3326	4.0000	0.7960	0.7814
3327	5.0000	0.9950	0.9768
3328	3.0000	0.5970	0.5861
3329	7.0000	1.3930	1.3675
3330	7.0000	1.3930	1.3675
3331	4.0000	0.7960	0.7814
3332	3.0000	0.5970	0.5861
3333	3.0000	0.5970	0.5861
3334	4.0000	0.7960	0.7814
3335	5.0000	0.9950	0.9768
3336	3.0000	0.5970	0.5861
3337	5.0000	0.9950	0.9768
3338	5.0000	0.9950	0.9768
3339	4.0000	0.7960	0.7814
3340	7.0000	1.3930	1.3675
3341	7.0000	1.3930	1.3675
3342	5.0000	0.9950	0.9768
3343	3.0000	0.5970	0.5861
3344	3.0000	0.5970	0.5861
3345	5.0000	0.9950	0.9768
3346	5.0000	0.9950	0.9768
3347	3.0000	0.5970	0.5861
3348	7.0000	1.3930	1.3675
3349	6.0000	1.1940	1.1721
3350	3.0000	0.5970	0.5861
3351	7.0000	1.3930	1.3675
3352	5.0000	0.9950	0.9768
3353	5.0000	0.9950	0.9768
3354	3.0000	0.5970	0.5861
3355	3.0000	0.5970	0.5861
3356	3.0000	0.5970	0.5861
3357	3.0000	0.5970	0.5861
3358	7.0000	1.3930	1.3675
3359	5.0000	0.9950	0.9768
3360	3.0000	0.5970	0.5861
3361	7.0000	1.3930	1.3675
3362	7.0000	1.3930	1.3675
3363	7.0000	1.3930	1.3675
3364	7.0000	1.3930	1.3675
3365	6.0000	1.1940	1.1721
3366	3.0000	0.5970	0.5861
3367	4.0000	0.7960	0.7814
3368	6.0000	1.1940	1.1721
3369	5.0000	0.9950	0.9768
3370	3.0000	0.5970	0.5861
3371	5.0000	0.9950	0.9768
3372	5.0000	0.9950	0.9768
3373	7.0000	1.3930	1.3675
3374	5.0000	0.9950	0.9768
3375	7.0000	1.3930	1.3675
3376	3.0000	0.5970	0.5861
3377	3.0000	0.5970	0.5861
3378	6.0000	1.1940	1.1721
3379	7.0000	1.3930	1.3675
3380	5.0000	0.9950	0.9768
3381	7.0000	1.3930	1.3675
3382	4.0000	0.7960	0.7814
3383	6.0000	1.1940	1.1721
3384	7.0000	1.3930	1.3675
3385	3.0000	0.5970	0.5861
3386	5.0000	0.9950	0.9768
3387	5.0000	0.9950	0.9768
3388	3.0000	0.5970	0.5861
3389	4.0000	0.7960	0.7814
3390	6.0000	1.1940	1.1721
3391	4.0000	0.7960	0.7814
3392	4.0000	0.7960	0.7814
3393	4.0000	0.7960	0.7814
3394	6.0000	1.1940	1.1721
3395	3.0000	0.5970	0.5861
3396	6.0000	1.1940	1.1721
3397	7.0000	1.3930	1.3675
3398	5.0000	0.9950	0.9768
3399	6.0000	1.1940	1.1721
3400	5.0000	0.9950	0.9768
3401	6.0000	1.1940	1.1721
3402	3.0000	0.5970	0.5861
3403	3.0000	0.5970	0.5861
3404	7.0000	1.3930	1.3675
3405	5.0000	0.9950	0.9768
3406	3.0000	0.5970	0.5861
3407	6.0000	1.1940	1.1721
3408	3.0000	0.5970	0.5861
3409	7.0000	1.3930	1.3675
3410	3.0000	0.5970	0.5861
3411	7.0000	1.3930	1.3675
3412	7.0000	1.3930	1.3675
3413	3.0000	0.5970	0.5861
3414	5.0000	0.9950	0.9768
3415	7.0000	1.3930	1.3675
3416	7.0000	1.3930	1.3675
3417	3.0000	0.5970	0.5861
3418	5.0000	0.9950	0.9768
3419	6.0000	1.1940	1.1721
3420	5.0000	0.9950	0.9768
3421	4.0000	0.7960	0.7814
3422	6.0000	1.1940	1.1721
3423	7.0000	1.3930	1.3675
3424	7.0000	1.3930	1.3675
3425	3.0000	0.5970	0.5861
3426	3.0000	0.5970	0.5861
3427	3.0000	0.5970	0.5861
3428	6.0000	1.1940	1.1721
3429	7.0000	1.3930	1.3675
3430	5.0000	0.9950	0.9768
3431	3.0000	0.5970	0.5861
3432	5.0000	0.9950	0.9768
3433	3.0000	0.5970	0.5861
3434	5.0000	0.9950	0.9768
3435	7.0000	1.3930	1.3675
3436	6.0000	1.1940	1.1721
3437	5.0000	0.9950	0.9768
3438	7.0000	1.3930	1.3675
3439	4.0000	0.7960	0.7814
3440	4.0000	0.7960	0.7814
3441	3.0000	0.5970	0.5861
3442	3.0000	0.5970	0.5861
3443	3.0000	0.5970	0.5861
3444	5.0000	0.9950	0.9768
3445	7.0000	1.3930	1.3675
3446	7.0000	1.3930	1.3675
3447	5.0000	0.9950	0.9768
3448	6.0000	1.1940	1.1721
3449	5.0000	0.9950	0.9768
3450	7.0000	1.3930	1.3675
3451	3.0000	0.5970	0.5861
3452	3.0000	0.5970	0.5861
3453	7.0000	1.3930	1.3675
3454	3.0000	0.5970	0.5861
3455	5.0000	0.9950	0.9768
3456	5.0000	0.9950	0.9768
3457	7.0000	1.3930	1.3675
3458	3.0000	0.5970	0.5861
3459	3.0000	0.5970	0.5861
3460	5.0000	0.9950	0.9768
3461	7.0000	1.3930	1.3675
3462	7.0000	1.3930	1.3675
3463	3.0000	0.5970	0.5861
3464	7.0000	1.3930	1.3675
3465	3.0000	0.5970	0.5861
3466	3.0000	0.5970	0.5861
3467	5.0000	0.9950	0.9768
3468	3.0000	0.5970	0.5861
3469	7.0000	1.3930	1.3675
3470	5.0000	0.9950	0.9768
3471	6.0000	1.1940	1.1721
3472	4.0000	0.7960	0.7814
3473	3.0000	0.5970	0.5861
3474	5.0000	0.9950	0.9768
3475	7.0000	1.3930	1.3675
3476	3.0000	0.5970	0.5861
3477	4.0000	0.7960	0.7814
3478	5.0000	0.9950	0.9768
3479	7.0000	1.3930	1.3675
3480	3.0000	0.5970	0.5861
3481	3.0000	0.5970	0.5861
3482	5.0000	0.9950	0.9768
3483	6.0000	1.1940	1.1721
3484	7.0000	1.3930	1.3675
3485	5.0000	0.9950	0.9768
3486	6.0000	1.1940	1.1721
3487	5.0000	0.9950	0.9768
3488	7.0000	1.3930	1.3675
3489	4.0000	0.7960	0.7814
3490	4.0000	0.7960	0.7814
3491	4.0000	0.7960	0.7814
3492	3.0000	0.5970	0.5861
3493	0.0000	0.0000	0.0000
