Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2668	4.5000	0.9579	0.9611
2669	3.5000	0.7450	0.7475
2670	4.5000	0.9579	0.9611
2671	4.5000	0.9579	0.9611
2672	4.5000	0.9579	0.9611
2673	4.5000	0.9579	0.9611
2674	4.5000	0.9579	0.9611
2675	4.5000	0.9579	0.9611
2676	4.5000	0.9579	0.9611
2677	4.5000	0.9579	0.9611
2678	4.5000	0.9579	0.9611
2679	4.5000	0.9579	0.9611
2680	4.5000	0.9579	0.9611
2681	4.5000	0.9579	0.9611
2682	4.5000	0.9579	0.9611
2683	4.5000	0.9579	0.9611
2684	3.5000	0.7450	0.7475
2685	4.5000	0.9579	0.9611
2686	4.5000	0.9579	0.9611
2687	4.5000	0.9579	0.9611
2688	4.5000	0.9579	0.9611
2689	4.5000	0.9579	0.9611
2690	4.5000	0.9579	0.9611
2691	4.5000	0.9579	0.9611
2692	4.5000	0.9579	0.9611
2693	4.5000	0.9579	0.9611
2694	4.5000	0.9579	0.9611
2695	3.5000	0.7450	0.7475
2696	4.5000	0.9579	0.9611
2697	4.5000	0.9579	0.9611
2698	4.5000	0.9579	0.9611
2699	4.5000	0.9579	0.9611
2700	3.5000	0.7450	0.7475
2701	4.5000	0.9579	0.9611
2702	4.5000	0.9579	0.9611
2703	4.5000	0.9579	0.9611
2704	4.5000	0.9579	0.9611
2705	3.5000	0.7450	0.7475
2706	4.5000	0.9579	0.9611
2707	4.5000	0.9579	0.9611
2708	4.5000	0.9579	0.9611
2709	4.5000	0.9579	0.9611
2710	4.5000	0.9579	0.9611
2711	4.5000	0.9579	0.9611
2712	3.5000	0.7450	0.7475
2713	4.5000	0.9579	0.9611
2714	4.5000	0.9579	0.9611
2715	3.5000	0.7450	0.7475
2716	4.5000	0.9579	0.9611
2717	4.5000	0.9579	0.9611
2718	4.5000	0.9579	0.9611
2719	4.5000	0.9579	0.9611
2720	4.5000	0.9579	0.9611
2721	4.5000	0.9579	0.9611
2722	4.5000	0.9579	0.9611
2723	4.5000	0.9579	0.9611
2724	3.5000	0.7450	0.7475
2725	4.5000	0.9579	0.9611
2726	4.5000	0.9579	0.9611
2727	3.5000	0.7450	0.7475
2728	4.5000	0.9579	0.9611
2729	3.5000	0.7450	0.7475
2730	4.5000	0.9579	0.9611
2731	4.5000	0.9579	0.9611
2732	4.5000	0.9579	0.9611
2733	4.5000	0.9579	0.9611
2734	4.5000	0.9579	0.9611
2735	4.5000	0.9579	0.9611
2736	4.5000	0.9579	0.9611
2737	4.5000	0.9579	0.9611
2738	4.5000	0.9579	0.9611
2739	4.5000	0.9579	0.9611
2740	4.5000	0.9579	0.9611
2741	4.5000	0.9579	0.9611
2742	3.5000	0.7450	0.7475
2743	3.5000	0.7450	0.7475
2744	4.5000	0.9579	0.9611
2745	4.5000	0.9579	0.9611
2746	4.5000	0.9579	0.9611
2747	4.5000	0.9579	0.9611
2748	4.5000	0.9579	0.9611
2749	4.5000	0.9579	0.9611
2750	4.5000	0.9579	0.9611
2751	3.5000	0.7450	0.7475
2752	3.5000	0.7450	0.7475
2753	4.5000	0.9579	0.9611
2754	4.5000	0.9579	0.9611
2755	4.5000	0.9579	0.9611
2756	3.5000	0.7450	0.7475
2757	4.5000	0.9579	0.9611
2758	3.5000	0.7450	0.7475
2759	4.5000	0.9579	0.9611
2760	4.5000	0.9579	0.9611
2761	3.5000	0.7450	0.7475
2762	3.5000	0.7450	0.7475
2763	3.5000	0.7450	0.7475
2764	3.5000	0.7450	0.7475
2765	3.5000	0.7450	0.7475
2766	4.5000	0.9579	0.9611
2767	3.5000	0.7450	0.7475
2768	4.5000	0.9579	0.9611
2769	4.5000	0.9579	0.9611
2770	4.5000	0.9579	0.9611
2771	4.5000	0.9579	0.9611
2772	4.5000	0.9579	0.9611
2773	4.5000	0.9579	0.9611
2774	4.5000	0.9579	0.9611
2775	4.5000	0.9579	0.9611
2776	4.5000	0.9579	0.9611
2777	3.5000	0.7450	0.7475
2778	2.5000	0.5321	0.5340
2779	4.5000	0.9579	0.9611
2780	4.5000	0.9579	0.9611
2781	4.5000	0.9579	0.9611
2782	4.5000	0.9579	0.9611
2783	4.5000	0.9579	0.9611
2784	4.5000	0.9579	0.9611
2785	4.5000	0.9579	0.9611
2786	4.5000	0.9579	0.9611
2787	4.5000	0.9579	0.9611
2788	4.5000	0.9579	0.9611
2789	4.5000	0.9579	0.9611
2790	4.5000	0.9579	0.9611
2791	2.5000	0.5321	0.5340
2792	4.5000	0.9579	0.9611
2793	3.5000	0.7450	0.7475
2794	4.5000	0.9579	0.9611
2795	4.5000	0.9579	0.9611
2796	4.5000	0.9579	0.9611
2797	3.5000	0.7450	0.7475
2798	4.5000	0.9579	0.9611
2799	4.5000	0.9579	0.9611
2800	4.5000	0.9579	0.9611
2801	4.5000	0.9579	0.9611
2802	3.5000	0.7450	0.7475
2803	4.5000	0.9579	0.9611
2804	4.5000	0.9579	0.9611
2805	4.5000	0.9579	0.9611
2806	4.5000	0.9579	0.9611
2807	4.5000	0.9579	0.9611
2808	4.5000	0.9579	0.9611
2809	4.5000	0.9579	0.9611
2810	4.5000	0.9579	0.9611
2811	4.5000	0.9579	0.9611
2812	4.5000	0.9579	0.9611
2813	4.5000	0.9579	0.9611
2814	4.5000	0.9579	0.9611
2815	4.5000	0.9579	0.9611
2816	4.5000	0.9579	0.9611
2817	4.5000	0.9579	0.9611
2818	4.5000	0.9579	0.9611
2819	4.5000	0.9579	0.9611
2820	2.5000	0.5321	0.5340
2821	3.5000	0.7450	0.7475
2822	4.5000	0.9579	0.9611
2823	4.5000	0.9579	0.9611
2824	4.5000	0.9579	0.9611
2825	4.5000	0.9579	0.9611
2826	3.5000	0.7450	0.7475
2827	3.5000	0.7450	0.7475
2828	4.5000	0.9579	0.9611
2829	4.5000	0.9579	0.9611
2830	4.5000	0.9579	0.9611
2831	4.5000	0.9579	0.9611
2832	4.5000	0.9579	0.9611
2833	4.5000	0.9579	0.9611
2834	4.5000	0.9579	0.9611
2835	4.5000	0.9579	0.9611
2836	4.5000	0.9579	0.9611
2837	4.5000	0.9579	0.9611
2838	4.5000	0.9579	0.9611
2839	4.5000	0.9579	0.9611
2840	4.5000	0.9579	0.9611
2841	4.5000	0.9579	0.9611
2842	4.5000	0.9579	0.9611
2843	4.5000	0.9579	0.9611
2844	4.5000	0.9579	0.9611
2845	4.5000	0.9579	0.9611
2846	4.5000	0.9579	0.9611
2847	3.5000	0.7450	0.7475
2848	4.5000	0.9579	0.9611
2849	4.5000	0.9579	0.9611
2850	4.5000	0.9579	0.9611
2851	4.5000	0.9579	0.9611
2852	4.5000	0.9579	0.9611
2853	4.5000	0.9579	0.9611
2854	4.5000	0.9579	0.9611
2855	4.5000	0.9579	0.9611
2856	4.5000	0.9579	0.9611
2857	4.5000	0.9579	0.9611
2858	4.5000	0.9579	0.9611
2859	4.5000	0.9579	0.9611
2860	4.5000	0.9579	0.9611
2861	4.5000	0.9579	0.9611
2862	4.5000	0.9579	0.9611
2863	4.5000	0.9579	0.9611
2864	4.5000	0.9579	0.9611
2865	4.5000	0.9579	0.9611
2866	4.5000	0.9579	0.9611
2867	4.5000	0.9579	0.9611
2868	4.5000	0.9579	0.9611
2869	4.5000	0.9579	0.9611
2870	4.5000	0.9579	0.9611
2871	4.5000	0.9579	0.9611
2872	4.5000	0.9579	0.9611
2873	4.5000	0.9579	0.9611
2874	4.5000	0.9579	0.9611
2875	4.5000	0.9579	0.9611
2876	4.5000	0.9579	0.9611
2877	4.5000	0.9579	0.9611
2878	4.5000	0.9579	0.9611
2879	4.5000	0.9579	0.9611
2880	4.5000	0.9579	0.9611
2881	3.5000	0.7450	0.7475
2882	4.5000	0.9579	0.9611
2883	4.5000	0.9579	0.9611
2884	4.5000	0.9579	0.9611
2885	4.5000	0.9579	0.9611
2886	4.5000	0.9579	0.9611
2887	4.5000	0.9579	0.9611
2888	4.5000	0.9579	0.9611
2889	4.5000	0.9579	0.9611
2890	3.5000	0.7450	0.7475
2891	4.5000	0.9579	0.9611
2892	4.5000	0.9579	0.9611
2893	3.5000	0.7450	0.7475
2894	4.5000	0.9579	0.9611
2895	4.5000	0.9579	0.9611
2896	4.5000	0.9579	0.9611
2897	4.5000	0.9579	0.9611
2898	3.5000	0.7450	0.7475
2899	4.5000	0.9579	0.9611
2900	4.5000	0.9579	0.9611
2901	3.5000	0.7450	0.7475
2902	4.5000	0.9579	0.9611
2903	3.5000	0.7450	0.7475
2904	4.5000	0.9579	0.9611
2905	4.5000	0.9579	0.9611
2906	3.5000	0.7450	0.7475
2907	4.5000	0.9579	0.9611
2908	4.5000	0.9579	0.9611
2909	3.5000	0.7450	0.7475
2910	4.5000	0.9579	0.9611
2911	4.5000	0.9579	0.9611
2912	2.5000	0.5321	0.5340
2913	4.5000	0.9579	0.9611
2914	4.5000	0.9579	0.9611
2915	3.5000	0.7450	0.7475
2916	2.5000	0.5321	0.5340
2917	4.5000	0.9579	0.9611
2918	4.5000	0.9579	0.9611
2919	4.5000	0.9579	0.9611
2920	4.5000	0.9579	0.9611
2921	3.5000	0.7450	0.7475
2922	3.5000	0.7450	0.7475
2923	3.5000	0.7450	0.7475
2924	3.5000	0.7450	0.7475
2925	4.5000	0.9579	0.9611
2926	3.5000	0.7450	0.7475
2927	4.5000	0.9579	0.9611
2928	3.5000	0.7450	0.7475
2929	4.5000	0.9579	0.9611
2930	4.5000	0.9579	0.9611
2931	4.5000	0.9579	0.9611
2932	3.5000	0.7450	0.7475
2933	4.5000	0.9579	0.9611
2934	4.5000	0.9579	0.9611
2935	3.5000	0.7450	0.7475
2936	4.5000	0.9579	0.9611
2937	4.5000	0.9579	0.9611
2938	4.5000	0.9579	0.9611
2939	3.5000	0.7450	0.7475
2940	4.5000	0.9579	0.9611
2941	4.5000	0.9579	0.9611
2942	4.5000	0.9579	0.9611
2943	4.5000	0.9579	0.9611
2944	4.5000	0.9579	0.9611
2945	4.5000	0.9579	0.9611
2946	4.5000	0.9579	0.9611
2947	3.5000	0.7450	0.7475
2948	4.5000	0.9579	0.9611
2949	4.5000	0.9579	0.9611
2950	3.5000	0.7450	0.7475
2951	4.5000	0.9579	0.9611
2952	4.5000	0.9579	0.9611
2953	4.5000	0.9579	0.9611
2954	4.5000	0.9579	0.9611
2955	4.5000	0.9579	0.9611
2956	4.5000	0.9579	0.9611
2957	4.5000	0.9579	0.9611
2958	4.5000	0.9579	0.9611
2959	4.5000	0.9579	0.9611
2960	4.5000	0.9579	0.9611
2961	4.5000	0.9579	0.9611
2962	4.5000	0.9579	0.9611
2963	4.5000	0.9579	0.9611
2964	4.5000	0.9579	0.9611
2965	4.5000	0.9579	0.9611
2966	4.5000	0.9579	0.9611
2967	4.5000	0.9579	0.9611
2968	3.5000	0.7450	0.7475
2969	4.5000	0.9579	0.9611
2970	4.5000	0.9579	0.9611
2971	4.5000	0.9579	0.9611
2972	3.5000	0.7450	0.7475
2973	4.5000	0.9579	0.9611
2974	4.5000	0.9579	0.9611
2975	4.5000	0.9579	0.9611
2976	4.5000	0.9579	0.9611
2977	4.5000	0.9579	0.9611
2978	4.5000	0.9579	0.9611
2979	3.5000	0.7450	0.7475
2980	4.5000	0.9579	0.9611
2981	4.5000	0.9579	0.9611
2982	3.5000	0.7450	0.7475
2983	2.5000	0.5321	0.5340
2984	4.5000	0.9579	0.9611
2985	3.5000	0.7450	0.7475
2986	4.5000	0.9579	0.9611
2987	4.5000	0.9579	0.9611
2988	4.5000	0.9579	0.9611
2989	4.5000	0.9579	0.9611
2990	3.5000	0.7450	0.7475
2991	4.5000	0.9579	0.9611
2992	4.5000	0.9579	0.9611
2993	1.5000	0.3193	0.3204
2994	4.5000	0.9579	0.9611
2995	4.5000	0.9579	0.9611
2996	4.5000	0.9579	0.9611
2997	3.5000	0.7450	0.7475
2998	2.5000	0.5321	0.5340
2999	4.5000	0.9579	0.9611
3000	4.5000	0.9579	0.9611
3001	4.5000	0.9579	0.9611
3002	4.5000	0.9579	0.9611
3003	4.5000	0.9579	0.9611
3004	4.5000	0.9579	0.9611
3005	4.5000	0.9579	0.9611
3006	2.5000	0.5321	0.5340
3007	3.5000	0.7450	0.7475
3008	4.5000	0.9579	0.9611
3009	4.5000	0.9579	0.9611
3010	4.5000	0.9579	0.9611
3011	4.5000	0.9579	0.9611
3012	4.5000	0.9579	0.9611
3013	4.5000	0.9579	0.9611
3014	4.5000	0.9579	0.9611
3015	2.5000	0.5321	0.5340
3016	4.5000	0.9579	0.9611
3017	3.5000	0.7450	0.7475
3018	3.5000	0.7450	0.7475
3019	4.5000	0.9579	0.9611
3020	4.5000	0.9579	0.9611
3021	4.5000	0.9579	0.9611
3022	4.5000	0.9579	0.9611
3023	4.5000	0.9579	0.9611
3024	1.5000	0.3193	0.3204
3025	4.5000	0.9579	0.9611
3026	4.5000	0.9579	0.9611
3027	4.5000	0.9579	0.9611
3028	4.5000	0.9579	0.9611
3029	4.5000	0.9579	0.9611
3030	4.5000	0.9579	0.9611
3031	4.5000	0.9579	0.9611
3032	4.5000	0.9579	0.9611
3033	4.5000	0.9579	0.9611
3034	4.5000	0.9579	0.9611
3035	4.5000	0.9579	0.9611
3036	4.5000	0.9579	0.9611
3037	3.5000	0.7450	0.7475
3038	4.5000	0.9579	0.9611
3039	4.5000	0.9579	0.9611
3040	4.5000	0.9579	0.9611
3041	3.5000	0.7450	0.7475
3042	4.5000	0.9579	0.9611
3043	4.5000	0.9579	0.9611
3044	3.5000	0.7450	0.7475
3045	4.5000	0.9579	0.9611
3046	4.5000	0.9579	0.9611
3047	4.5000	0.9579	0.9611
3048	4.5000	0.9579	0.9611
3049	4.5000	0.9579	0.9611
3050	4.5000	0.9579	0.9611
3051	4.5000	0.9579	0.9611
3052	4.5000	0.9579	0.9611
3053	3.5000	0.7450	0.7475
3054	3.5000	0.7450	0.7475
3055	4.5000	0.9579	0.9611
3056	4.5000	0.9579	0.9611
3057	4.5000	0.9579	0.9611
3058	4.5000	0.9579	0.9611
3059	4.5000	0.9579	0.9611
3060	4.5000	0.9579	0.9611
3061	4.5000	0.9579	0.9611
3062	2.5000	0.5321	0.5340
3063	4.5000	0.9579	0.9611
3064	4.5000	0.9579	0.9611
3065	4.5000	0.9579	0.9611
3066	4.5000	0.9579	0.9611
3067	2.5000	0.5321	0.5340
3068	4.5000	0.9579	0.9611
3069	4.5000	0.9579	0.9611
3070	4.5000	0.9579	0.9611
3071	4.5000	0.9579	0.9611
3072	4.5000	0.9579	0.9611
3073	4.5000	0.9579	0.9611
3074	4.5000	0.9579	0.9611
3075	4.5000	0.9579	0.9611
3076	4.5000	0.9579	0.9611
3077	4.5000	0.9579	0.9611
3078	4.5000	0.9579	0.9611
3079	4.5000	0.9579	0.9611
3080	4.5000	0.9579	0.9611
3081	4.5000	0.9579	0.9611
3082	1.5000	0.3193	0.3204
3083	4.5000	0.9579	0.9611
3084	4.5000	0.9579	0.9611
3085	3.5000	0.7450	0.7475
3086	4.5000	0.9579	0.9611
3087	4.5000	0.9579	0.9611
3088	4.5000	0.9579	0.9611
3089	4.5000	0.9579	0.9611
3090	4.5000	0.9579	0.9611
3091	4.5000	0.9579	0.9611
3092	4.5000	0.9579	0.9611
3093	4.5000	0.9579	0.9611
3094	3.5000	0.7450	0.7475
3095	4.5000	0.9579	0.9611
3096	4.5000	0.9579	0.9611
3097	4.5000	0.9579	0.9611
3098	3.5000	0.7450	0.7475
3099	4.5000	0.9579	0.9611
3100	4.5000	0.9579	0.9611
3101	4.5000	0.9579	0.9611
3102	4.5000	0.9579	0.9611
3103	3.5000	0.7450	0.7475
3104	4.5000	0.9579	0.9611
3105	4.5000	0.9579	0.9611
3106	4.5000	0.9579	0.9611
3107	2.5000	0.5321	0.5340
3108	4.5000	0.9579	0.9611
3109	4.5000	0.9579	0.9611
3110	4.5000	0.9579	0.9611
3111	4.5000	0.9579	0.9611
3112	4.5000	0.9579	0.9611
3113	4.5000	0.9579	0.9611
3114	4.5000	0.9579	0.9611
3115	4.5000	0.9579	0.9611
3116	4.5000	0.9579	0.9611
3117	4.5000	0.9579	0.9611
3118	4.5000	0.9579	0.9611
3119	4.5000	0.9579	0.9611
3120	4.5000	0.9579	0.9611
3121	3.5000	0.7450	0.7475
3122	4.5000	0.9579	0.9611
3123	3.5000	0.7450	0.7475
3124	4.5000	0.9579	0.9611
3125	4.5000	0.9579	0.9611
3126	3.5000	0.7450	0.7475
3127	4.5000	0.9579	0.9611
3128	3.5000	0.7450	0.7475
3129	4.5000	0.9579	0.9611
3130	4.5000	0.9579	0.9611
3131	4.5000	0.9579	0.9611
3132	4.5000	0.9579	0.9611
3133	3.5000	0.7450	0.7475
3134	4.5000	0.9579	0.9611
3135	4.5000	0.9579	0.9611
3136	4.5000	0.9579	0.9611
3137	4.5000	0.9579	0.9611
3138	4.5000	0.9579	0.9611
3139	4.5000	0.9579	0.9611
3140	4.5000	0.9579	0.9611
3141	4.5000	0.9579	0.9611
3142	4.5000	0.9579	0.9611
3143	4.5000	0.9579	0.9611
3144	4.5000	0.9579	0.9611
3145	4.5000	0.9579	0.9611
3146	4.5000	0.9579	0.9611
3147	4.5000	0.9579	0.9611
3148	4.5000	0.9579	0.9611
3149	4.5000	0.9579	0.9611
3150	4.5000	0.9579	0.9611
3151	4.5000	0.9579	0.9611
3152	3.5000	0.7450	0.7475
3153	4.5000	0.9579	0.9611
3154	3.5000	0.7450	0.7475
3155	4.5000	0.9579	0.9611
3156	4.5000	0.9579	0.9611
3157	4.5000	0.9579	0.9611
3158	4.5000	0.9579	0.9611
3159	4.5000	0.9579	0.9611
3160	4.5000	0.9579	0.9611
3161	4.5000	0.9579	0.9611
3162	4.5000	0.9579	0.9611
3163	3.5000	0.7450	0.7475
3164	3.5000	0.7450	0.7475
3165	4.5000	0.9579	0.9611
3166	4.5000	0.9579	0.9611
3167	2.5000	0.5321	0.5340
3168	4.5000	0.9579	0.9611
3169	4.5000	0.9579	0.9611
3170	4.5000	0.9579	0.9611
3171	4.5000	0.9579	0.9611
3172	4.5000	0.9579	0.9611
3173	4.5000	0.9579	0.9611
3174	4.5000	0.9579	0.9611
3175	4.5000	0.9579	0.9611
3176	4.5000	0.9579	0.9611
3177	4.5000	0.9579	0.9611
3178	2.5000	0.5321	0.5340
3179	4.5000	0.9579	0.9611
3180	4.5000	0.9579	0.9611
3181	4.5000	0.9579	0.9611
3182	3.5000	0.7450	0.7475
3183	4.5000	0.9579	0.9611
3184	4.5000	0.9579	0.9611
3185	4.5000	0.9579	0.9611
3186	4.5000	0.9579	0.9611
3187	4.5000	0.9579	0.9611
3188	4.5000	0.9579	0.9611
3189	4.5000	0.9579	0.9611
3190	4.5000	0.9579	0.9611
3191	3.5000	0.7450	0.7475
3192	4.5000	0.9579	0.9611
3193	4.5000	0.9579	0.9611
3194	4.5000	0.9579	0.9611
3195	4.5000	0.9579	0.9611
3196	4.5000	0.9579	0.9611
3197	4.5000	0.9579	0.9611
3198	4.5000	0.9579	0.9611
3199	4.5000	0.9579	0.9611
3200	4.5000	0.9579	0.9611
3201	4.5000	0.9579	0.9611
3202	3.5000	0.7450	0.7475
3203	3.5000	0.7450	0.7475
3204	4.5000	0.9579	0.9611
3205	3.5000	0.7450	0.7475
3206	4.5000	0.9579	0.9611
3207	3.5000	0.7450	0.7475
3208	4.5000	0.9579	0.9611
3209	4.5000	0.9579	0.9611
3210	4.5000	0.9579	0.9611
3211	3.5000	0.7450	0.7475
3212	3.5000	0.7450	0.7475
3213	4.5000	0.9579	0.9611
3214	4.5000	0.9579	0.9611
3215	4.5000	0.9579	0.9611
3216	4.5000	0.9579	0.9611
3217	4.5000	0.9579	0.9611
3218	4.5000	0.9579	0.9611
3219	4.5000	0.9579	0.9611
3220	4.5000	0.9579	0.9611
3221	3.5000	0.7450	0.7475
3222	4.5000	0.9579	0.9611
3223	4.5000	0.9579	0.9611
3224	4.5000	0.9579	0.9611
3225	4.5000	0.9579	0.9611
3226	4.5000	0.9579	0.9611
3227	4.5000	0.9579	0.9611
3228	3.5000	0.7450	0.7475
3229	4.5000	0.9579	0.9611
3230	4.5000	0.9579	0.9611
3231	4.5000	0.9579	0.9611
3232	2.5000	0.5321	0.5340
3233	4.5000	0.9579	0.9611
3234	4.5000	0.9579	0.9611
3235	4.5000	0.9579	0.9611
3236	3.5000	0.7450	0.7475
3237	4.5000	0.9579	0.9611
3238	4.5000	0.9579	0.9611
3239	2.5000	0.5321	0.5340
3240	4.5000	0.9579	0.9611
3241	3.5000	0.7450	0.7475
3242	4.5000	0.9579	0.9611
3243	3.5000	0.7450	0.7475
3244	3.5000	0.7450	0.7475
3245	4.5000	0.9579	0.9611
3246	4.5000	0.9579	0.9611
3247	3.5000	0.7450	0.7475
3248	3.5000	0.7450	0.7475
3249	4.5000	0.9579	0.9611
3250	4.5000	0.9579	0.9611
3251	4.5000	0.9579	0.9611
3252	4.5000	0.9579	0.9611
3253	3.5000	0.7450	0.7475
3254	4.5000	0.9579	0.9611
3255	4.5000	0.9579	0.9611
3256	4.5000	0.9579	0.9611
3257	4.5000	0.9579	0.9611
3258	4.5000	0.9579	0.9611
3259	4.5000	0.9579	0.9611
3260	4.5000	0.9579	0.9611
3261	4.5000	0.9579	0.9611
3262	3.5000	0.7450	0.7475
3263	4.5000	0.9579	0.9611
3264	4.5000	0.9579	0.9611
3265	2.5000	0.5321	0.5340
3266	4.5000	0.9579	0.9611
3267	4.5000	0.9579	0.9611
3268	4.5000	0.9579	0.9611
3269	4.5000	0.9579	0.9611
3270	4.5000	0.9579	0.9611
3271	4.5000	0.9579	0.9611
3272	4.5000	0.9579	0.9611
3273	4.5000	0.9579	0.9611
3274	3.5000	0.7450	0.7475
3275	4.5000	0.9579	0.9611
3276	4.5000	0.9579	0.9611
3277	3.5000	0.7450	0.7475
3278	3.5000	0.7450	0.7475
3279	4.5000	0.9579	0.9611
3280	3.5000	0.7450	0.7475
3281	4.5000	0.9579	0.9611
3282	4.5000	0.9579	0.9611
3283	4.5000	0.9579	0.9611
3284	4.5000	0.9579	0.9611
3285	4.5000	0.9579	0.9611
3286	4.5000	0.9579	0.9611
3287	4.5000	0.9579	0.9611
3288	3.5000	0.7450	0.7475
3289	4.5000	0.9579	0.9611
3290	4.5000	0.9579	0.9611
3291	4.5000	0.9579	0.9611
3292	4.5000	0.9579	0.9611
3293	3.5000	0.7450	0.7475
3294	4.5000	0.9579	0.9611
3295	4.5000	0.9579	0.9611
3296	4.5000	0.9579	0.9611
3297	4.5000	0.9579	0.9611
3298	4.5000	0.9579	0.9611
3299	4.5000	0.9579	0.9611
3300	4.5000	0.9579	0.9611
3301	4.5000	0.9579	0.9611
3302	3.5000	0.7450	0.7475
3303	4.5000	0.9579	0.9611
3304	3.5000	0.7450	0.7475
3305	4.5000	0.9579	0.9611
3306	4.5000	0.9579	0.9611
3307	4.5000	0.9579	0.9611
3308	4.5000	0.9579	0.9611
3309	4.5000	0.9579	0.9611
3310	4.5000	0.9579	0.9611
3311	4.5000	0.9579	0.9611
3312	4.5000	0.9579	0.9611
3313	4.5000	0.9579	0.9611
3314	4.5000	0.9579	0.9611
3315	4.5000	0.9579	0.9611
3316	4.5000	0.9579	0.9611
3317	4.5000	0.9579	0.9611
3318	3.5000	0.7450	0.7475
3319	4.5000	0.9579	0.9611
3320	4.5000	0.9579	0.9611
3321	3.5000	0.7450	0.7475
3322	2.5000	0.5321	0.5340
3323	4.5000	0.9579	0.9611
3324	3.5000	0.7450	0.7475
3325	4.5000	0.9579	0.9611
3326	4.5000	0.9579	0.9611
3327	4.5000	0.9579	0.9611
3328	4.5000	0.9579	0.9611
3329	3.5000	0.7450	0.7475
3330	4.5000	0.9579	0.9611
3331	4.5000	0.9579	0.9611
3332	3.5000	0.7450	0.7475
3333	4.5000	0.9579	0.9611
3334	4.5000	0.9579	0.9611
3335	4.5000	0.9579	0.9611
3336	4.5000	0.9579	0.9611
3337	4.5000	0.9579	0.9611
3338	4.5000	0.9579	0.9611
3339	4.5000	0.9579	0.9611
3340	4.5000	0.9579	0.9611
3341	3.5000	0.7450	0.7475
3342	4.5000	0.9579	0.9611
3343	4.5000	0.9579	0.9611
3344	4.5000	0.9579	0.9611
3345	4.5000	0.9579	0.9611
3346	4.5000	0.9579	0.9611
3347	4.5000	0.9579	0.9611
3348	4.5000	0.9579	0.9611
3349	4.5000	0.9579	0.9611
3350	4.5000	0.9579	0.9611
3351	4.5000	0.9579	0.9611
3352	4.5000	0.9579	0.9611
3353	4.5000	0.9579	0.9611
3354	4.5000	0.9579	0.9611
3355	4.5000	0.9579	0.9611
3356	3.5000	0.7450	0.7475
3357	2.5000	0.5321	0.5340
3358	3.5000	0.7450	0.7475
3359	4.5000	0.9579	0.9611
3360	4.5000	0.9579	0.9611
3361	4.5000	0.9579	0.9611
3362	4.5000	0.9579	0.9611
3363	4.5000	0.9579	0.9611
3364	4.5000	0.9579	0.9611
3365	4.5000	0.9579	0.9611
3366	4.5000	0.9579	0.9611
3367	4.5000	0.9579	0.9611
3368	4.5000	0.9579	0.9611
3369	3.5000	0.7450	0.7475
3370	4.5000	0.9579	0.9611
3371	4.5000	0.9579	0.9611
3372	4.5000	0.9579	0.9611
3373	4.5000	0.9579	0.9611
3374	4.5000	0.9579	0.9611
3375	3.5000	0.7450	0.7475
3376	4.5000	0.9579	0.9611
3377	4.5000	0.9579	0.9611
3378	4.5000	0.9579	0.9611
3379	4.5000	0.9579	0.9611
3380	4.5000	0.9579	0.9611
3381	4.5000	0.9579	0.9611
3382	4.5000	0.9579	0.9611
3383	4.5000	0.9579	0.9611
3384	4.5000	0.9579	0.9611
3385	4.5000	0.9579	0.9611
3386	4.5000	0.9579	0.9611
3387	4.5000	0.9579	0.9611
3388	3.5000	0.7450	0.7475
3389	4.5000	0.9579	0.9611
3390	4.5000	0.9579	0.9611
3391	4.5000	0.9579	0.9611
3392	4.5000	0.9579	0.9611
3393	4.5000	0.9579	0.9611
3394	4.5000	0.9579	0.9611
3395	4.5000	0.9579	0.9611
3396	4.5000	0.9579	0.9611
3397	4.5000	0.9579	0.9611
3398	4.5000	0.9579	0.9611
3399	4.5000	0.9579	0.9611
3400	4.5000	0.9579	0.9611
3401	4.5000	0.9579	0.9611
3402	4.5000	0.9579	0.9611
3403	4.5000	0.9579	0.9611
3404	3.5000	0.7450	0.7475
3405	3.5000	0.7450	0.7475
3406	4.5000	0.9579	0.9611
3407	4.5000	0.9579	0.9611
3408	4.5000	0.9579	0.9611
3409	3.5000	0.7450	0.7475
3410	4.5000	0.9579	0.9611
3411	4.5000	0.9579	0.9611
3412	4.5000	0.9579	0.9611
3413	4.5000	0.9579	0.9611
3414	4.5000	0.9579	0.9611
3415	4.5000	0.9579	0.9611
3416	4.5000	0.9579	0.9611
3417	4.5000	0.9579	0.9611
3418	3.5000	0.7450	0.7475
3419	4.5000	0.9579	0.9611
3420	4.5000	0.9579	0.9611
3421	4.5000	0.9579	0.9611
3422	4.5000	0.9579	0.9611
3423	4.5000	0.9579	0.9611
3424	4.5000	0.9579	0.9611
3425	4.5000	0.9579	0.9611
3426	4.5000	0.9579	0.9611
3427	3.5000	0.7450	0.7475
3428	4.5000	0.9579	0.9611
3429	4.5000	0.9579	0.9611
3430	4.5000	0.9579	0.9611
3431	4.5000	0.9579	0.9611
3432	4.5000	0.9579	0.9611
3433	3.5000	0.7450	0.7475
3434	4.5000	0.9579	0.9611
3435	4.5000	0.9579	0.9611
3436	4.5000	0.9579	0.9611
3437	4.5000	0.9579	0.9611
3438	4.5000	0.9579	0.9611
3439	2.5000	0.5321	0.5340
3440	4.5000	0.9579	0.9611
3441	4.5000	0.9579	0.9611
3442	4.5000	0.9579	0.9611
