Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
1915	5.0000	1.0808	1.0613
1916	5.0000	1.0808	1.0613
1917	5.0000	1.0808	1.0613
1918	5.0000	1.0808	1.0613
1919	5.0000	1.0808	1.0613
1920	5.0000	1.0808	1.0613
1921	5.0000	1.0808	1.0613
1922	5.0000	1.0808	1.0613
1923	4.0000	0.8647	0.8491
1924	5.0000	1.0808	1.0613
1925	5.0000	1.0808	1.0613
1926	5.0000	1.0808	1.0613
1927	4.0000	0.8647	0.8491
1928	5.0000	1.0808	1.0613
1929	5.0000	1.0808	1.0613
1930	5.0000	1.0808	1.0613
1931	5.0000	1.0808	1.0613
1932	5.0000	1.0808	1.0613
1933	4.0000	0.8647	0.8491
1934	5.0000	1.0808	1.0613
1935	5.0000	1.0808	1.0613
1936	5.0000	1.0808	1.0613
1937	5.0000	1.0808	1.0613
1938	5.0000	1.0808	1.0613
1939	5.0000	1.0808	1.0613
1940	5.0000	1.0808	1.0613
1941	5.0000	1.0808	1.0613
1942	5.0000	1.0808	1.0613
1943	5.0000	1.0808	1.0613
1944	4.0000	0.8647	0.8491
1945	5.0000	1.0808	1.0613
1946	5.0000	1.0808	1.0613
1947	5.0000	1.0808	1.0613
1948	5.0000	1.0808	1.0613
1949	4.0000	0.8647	0.8491
1950	5.0000	1.0808	1.0613
1951	5.0000	1.0808	1.0613
1952	5.0000	1.0808	1.0613
1953	5.0000	1.0808	1.0613
1954	5.0000	1.0808	1.0613
1955	5.0000	1.0808	1.0613
1956	5.0000	1.0808	1.0613
1957	4.0000	0.8647	0.8491
1958	5.0000	1.0808	1.0613
1959	5.0000	1.0808	1.0613
1960	4.0000	0.8647	0.8491
1961	5.0000	1.0808	1.0613
1962	5.0000	1.0808	1.0613
1963	5.0000	1.0808	1.0613
1964	5.0000	1.0808	1.0613
1965	5.0000	1.0808	1.0613
1966	5.0000	1.0808	1.0613
1967	5.0000	1.0808	1.0613
1968	5.0000	1.0808	1.0613
1969	5.0000	1.0808	1.0613
1970	3.0000	0.6485	0.6368
1971	4.0000	0.8647	0.8491
1972	5.0000	1.0808	1.0613
1973	5.0000	1.0808	1.0613
1974	5.0000	1.0808	1.0613
1975	4.0000	0.8647	0.8491
1976	4.0000	0.8647	0.8491
1977	5.0000	1.0808	1.0613
1978	5.0000	1.0808	1.0613
1979	5.0000	1.0808	1.0613
1980	4.0000	0.8647	0.8491
1981	5.0000	1.0808	1.0613
1982	5.0000	1.0808	1.0613
1983	4.0000	0.8647	0.8491
1984	5.0000	1.0808	1.0613
1985	5.0000	1.0808	1.0613
1986	5.0000	1.0808	1.0613
1987	5.0000	1.0808	1.0613
1988	5.0000	1.0808	1.0613
1989	5.0000	1.0808	1.0613
1990	5.0000	1.0808	1.0613
1991	4.0000	0.8647	0.8491
1992	2.0000	0.4323	0.4245
1993	5.0000	1.0808	1.0613
1994	5.0000	1.0808	1.0613
1995	5.0000	1.0808	1.0613
1996	5.0000	1.0808	1.0613
1997	5.0000	1.0808	1.0613
1998	5.0000	1.0808	1.0613
1999	5.0000	1.0808	1.0613
2000	5.0000	1.0808	1.0613
2001	5.0000	1.0808	1.0613
2002	5.0000	1.0808	1.0613
2003	4.0000	0.8647	0.8491
2004	5.0000	1.0808	1.0613
2005	5.0000	1.0808	1.0613
2006	4.0000	0.8647	0.8491
2007	5.0000	1.0808	1.0613
2008	4.0000	0.8647	0.8491
2009	5.0000	1.0808	1.0613
2010	4.0000	0.8647	0.8491
2011	4.0000	0.8647	0.8491
2012	5.0000	1.0808	1.0613
2013	5.0000	1.0808	1.0613
2014	5.0000	1.0808	1.0613
2015	4.0000	0.8647	0.8491
2016	5.0000	1.0808	1.0613
2017	5.0000	1.0808	1.0613
2018	5.0000	1.0808	1.0613
2019	5.0000	1.0808	1.0613
2020	5.0000	1.0808	1.0613
2021	5.0000	1.0808	1.0613
2022	5.0000	1.0808	1.0613
2023	5.0000	1.0808	1.0613
2024	5.0000	1.0808	1.0613
2025	4.0000	0.8647	0.8491
2026	5.0000	1.0808	1.0613
2027	5.0000	1.0808	1.0613
2028	5.0000	1.0808	1.0613
2029	5.0000	1.0808	1.0613
2030	5.0000	1.0808	1.0613
2031	4.0000	0.8647	0.8491
2032	4.0000	0.8647	0.8491
2033	5.0000	1.0808	1.0613
2034	4.0000	0.8647	0.8491
2035	5.0000	1.0808	1.0613
2036	5.0000	1.0808	1.0613
2037	5.0000	1.0808	1.0613
2038	5.0000	1.0808	1.0613
2039	5.0000	1.0808	1.0613
2040	5.0000	1.0808	1.0613
2041	5.0000	1.0808	1.0613
2042	5.0000	1.0808	1.0613
2043	4.0000	0.8647	0.8491
2044	4.0000	0.8647	0.8491
2045	5.0000	1.0808	1.0613
2046	5.0000	1.0808	1.0613
2047	5.0000	1.0808	1.0613
2048	5.0000	1.0808	1.0613
2049	5.0000	1.0808	1.0613
2050	5.0000	1.0808	1.0613
2051	5.0000	1.0808	1.0613
2052	5.0000	1.0808	1.0613
2053	5.0000	1.0808	1.0613
2054	5.0000	1.0808	1.0613
2055	4.0000	0.8647	0.8491
2056	5.0000	1.0808	1.0613
2057	3.0000	0.6485	0.6368
2058	5.0000	1.0808	1.0613
2059	4.0000	0.8647	0.8491
2060	5.0000	1.0808	1.0613
2061	5.0000	1.0808	1.0613
2062	5.0000	1.0808	1.0613
2063	5.0000	1.0808	1.0613
2064	5.0000	1.0808	1.0613
2065	5.0000	1.0808	1.0613
2066	5.0000	1.0808	1.0613
2067	5.0000	1.0808	1.0613
2068	5.0000	1.0808	1.0613
2069	5.0000	1.0808	1.0613
2070	4.0000	0.8647	0.8491
2071	5.0000	1.0808	1.0613
2072	5.0000	1.0808	1.0613
2073	5.0000	1.0808	1.0613
2074	5.0000	1.0808	1.0613
2075	5.0000	1.0808	1.0613
2076	5.0000	1.0808	1.0613
2077	5.0000	1.0808	1.0613
2078	4.0000	0.8647	0.8491
2079	5.0000	1.0808	1.0613
2080	4.0000	0.8647	0.8491
2081	5.0000	1.0808	1.0613
2082	5.0000	1.0808	1.0613
2083	5.0000	1.0808	1.0613
2084	5.0000	1.0808	1.0613
2085	5.0000	1.0808	1.0613
2086	5.0000	1.0808	1.0613
2087	5.0000	1.0808	1.0613
2088	5.0000	1.0808	1.0613
2089	5.0000	1.0808	1.0613
2090	5.0000	1.0808	1.0613
2091	5.0000	1.0808	1.0613
2092	5.0000	1.0808	1.0613
2093	5.0000	1.0808	1.0613
2094	5.0000	1.0808	1.0613
2095	5.0000	1.0808	1.0613
2096	5.0000	1.0808	1.0613
2097	5.0000	1.0808	1.0613
2098	3.0000	0.6485	0.6368
2099	5.0000	1.0808	1.0613
2100	5.0000	1.0808	1.0613
2101	5.0000	1.0808	1.0613
2102	5.0000	1.0808	1.0613
2103	4.0000	0.8647	0.8491
2104	5.0000	1.0808	1.0613
2105	5.0000	1.0808	1.0613
2106	5.0000	1.0808	1.0613
2107	5.0000	1.0808	1.0613
2108	5.0000	1.0808	1.0613
2109	5.0000	1.0808	1.0613
2110	5.0000	1.0808	1.0613
2111	4.0000	0.8647	0.8491
2112	5.0000	1.0808	1.0613
2113	5.0000	1.0808	1.0613
2114	5.0000	1.0808	1.0613
2115	5.0000	1.0808	1.0613
2116	5.0000	1.0808	1.0613
2117	4.0000	0.8647	0.8491
2118	5.0000	1.0808	1.0613
2119	5.0000	1.0808	1.0613
2120	5.0000	1.0808	1.0613
2121	5.0000	1.0808	1.0613
2122	5.0000	1.0808	1.0613
2123	5.0000	1.0808	1.0613
2124	5.0000	1.0808	1.0613
2125	3.0000	0.6485	0.6368
2126	5.0000	1.0808	1.0613
2127	5.0000	1.0808	1.0613
2128	4.0000	0.8647	0.8491
2129	5.0000	1.0808	1.0613
2130	5.0000	1.0808	1.0613
2131	5.0000	1.0808	1.0613
2132	5.0000	1.0808	1.0613
2133	5.0000	1.0808	1.0613
2134	5.0000	1.0808	1.0613
2135	5.0000	1.0808	1.0613
2136	5.0000	1.0808	1.0613
2137	4.0000	0.8647	0.8491
2138	5.0000	1.0808	1.0613
2139	5.0000	1.0808	1.0613
2140	5.0000	1.0808	1.0613
2141	5.0000	1.0808	1.0613
2142	5.0000	1.0808	1.0613
2143	4.0000	0.8647	0.8491
2144	5.0000	1.0808	1.0613
2145	5.0000	1.0808	1.0613
2146	5.0000	1.0808	1.0613
2147	5.0000	1.0808	1.0613
2148	5.0000	1.0808	1.0613
2149	5.0000	1.0808	1.0613
2150	5.0000	1.0808	1.0613
2151	4.0000	0.8647	0.8491
2152	5.0000	1.0808	1.0613
2153	4.0000	0.8647	0.8491
2154	4.0000	0.8647	0.8491
2155	5.0000	1.0808	1.0613
2156	5.0000	1.0808	1.0613
2157	4.0000	0.8647	0.8491
2158	5.0000	1.0808	1.0613
2159	5.0000	1.0808	1.0613
2160	5.0000	1.0808	1.0613
2161	4.0000	0.8647	0.8491
2162	5.0000	1.0808	1.0613
2163	4.0000	0.8647	0.8491
2164	5.0000	1.0808	1.0613
2165	4.0000	0.8647	0.8491
2166	5.0000	1.0808	1.0613
2167	4.0000	0.8647	0.8491
2168	5.0000	1.0808	1.0613
2169	5.0000	1.0808	1.0613
2170	5.0000	1.0808	1.0613
2171	4.0000	0.8647	0.8491
2172	4.0000	0.8647	0.8491
2173	3.0000	0.6485	0.6368
2174	5.0000	1.0808	1.0613
2175	5.0000	1.0808	1.0613
2176	5.0000	1.0808	1.0613
2177	5.0000	1.0808	1.0613
2178	5.0000	1.0808	1.0613
2179	5.0000	1.0808	1.0613
2180	5.0000	1.0808	1.0613
2181	5.0000	1.0808	1.0613
2182	5.0000	1.0808	1.0613
2183	4.0000	0.8647	0.8491
2184	5.0000	1.0808	1.0613
2185	4.0000	0.8647	0.8491
2186	5.0000	1.0808	1.0613
2187	5.0000	1.0808	1.0613
2188	4.0000	0.8647	0.8491
2189	5.0000	1.0808	1.0613
2190	5.0000	1.0808	1.0613
2191	4.0000	0.8647	0.8491
2192	5.0000	1.0808	1.0613
2193	4.0000	0.8647	0.8491
2194	5.0000	1.0808	1.0613
2195	5.0000	1.0808	1.0613
2196	5.0000	1.0808	1.0613
2197	5.0000	1.0808	1.0613
2198	5.0000	1.0808	1.0613
2199	5.0000	1.0808	1.0613
2200	5.0000	1.0808	1.0613
2201	4.0000	0.8647	0.8491
2202	5.0000	1.0808	1.0613
2203	5.0000	1.0808	1.0613
2204	5.0000	1.0808	1.0613
2205	5.0000	1.0808	1.0613
2206	3.0000	0.6485	0.6368
2207	4.0000	0.8647	0.8491
2208	5.0000	1.0808	1.0613
2209	5.0000	1.0808	1.0613
2210	5.0000	1.0808	1.0613
2211	5.0000	1.0808	1.0613
2212	5.0000	1.0808	1.0613
2213	5.0000	1.0808	1.0613
2214	5.0000	1.0808	1.0613
2215	5.0000	1.0808	1.0613
2216	5.0000	1.0808	1.0613
2217	5.0000	1.0808	1.0613
2218	4.0000	0.8647	0.8491
2219	5.0000	1.0808	1.0613
2220	5.0000	1.0808	1.0613
2221	5.0000	1.0808	1.0613
2222	4.0000	0.8647	0.8491
2223	5.0000	1.0808	1.0613
2224	5.0000	1.0808	1.0613
2225	4.0000	0.8647	0.8491
2226	5.0000	1.0808	1.0613
2227	5.0000	1.0808	1.0613
2228	5.0000	1.0808	1.0613
2229	5.0000	1.0808	1.0613
2230	3.0000	0.6485	0.6368
2231	5.0000	1.0808	1.0613
2232	5.0000	1.0808	1.0613
2233	5.0000	1.0808	1.0613
2234	5.0000	1.0808	1.0613
2235	4.0000	0.8647	0.8491
2236	5.0000	1.0808	1.0613
2237	5.0000	1.0808	1.0613
2238	3.0000	0.6485	0.6368
2239	5.0000	1.0808	1.0613
2240	5.0000	1.0808	1.0613
2241	5.0000	1.0808	1.0613
2242	5.0000	1.0808	1.0613
2243	5.0000	1.0808	1.0613
2244	5.0000	1.0808	1.0613
2245	5.0000	1.0808	1.0613
2246	3.0000	0.6485	0.6368
2247	5.0000	1.0808	1.0613
2248	5.0000	1.0808	1.0613
2249	4.0000	0.8647	0.8491
2250	5.0000	1.0808	1.0613
2251	5.0000	1.0808	1.0613
2252	4.0000	0.8647	0.8491
2253	5.0000	1.0808	1.0613
2254	5.0000	1.0808	1.0613
2255	4.0000	0.8647	0.8491
2256	5.0000	1.0808	1.0613
2257	5.0000	1.0808	1.0613
2258	5.0000	1.0808	1.0613
2259	4.0000	0.8647	0.8491
2260	5.0000	1.0808	1.0613
2261	5.0000	1.0808	1.0613
2262	5.0000	1.0808	1.0613
2263	4.0000	0.8647	0.8491
2264	5.0000	1.0808	1.0613
2265	5.0000	1.0808	1.0613
2266	4.0000	0.8647	0.8491
2267	5.0000	1.0808	1.0613
2268	5.0000	1.0808	1.0613
2269	5.0000	1.0808	1.0613
2270	3.0000	0.6485	0.6368
2271	5.0000	1.0808	1.0613
2272	5.0000	1.0808	1.0613
2273	4.0000	0.8647	0.8491
2274	5.0000	1.0808	1.0613
2275	5.0000	1.0808	1.0613
2276	5.0000	1.0808	1.0613
2277	5.0000	1.0808	1.0613
2278	5.0000	1.0808	1.0613
2279	5.0000	1.0808	1.0613
2280	5.0000	1.0808	1.0613
2281	5.0000	1.0808	1.0613
2282	4.0000	0.8647	0.8491
2283	5.0000	1.0808	1.0613
2284	5.0000	1.0808	1.0613
2285	5.0000	1.0808	1.0613
2286	5.0000	1.0808	1.0613
2287	4.0000	0.8647	0.8491
2288	5.0000	1.0808	1.0613
2289	5.0000	1.0808	1.0613
2290	4.0000	0.8647	0.8491
2291	5.0000	1.0808	1.0613
2292	5.0000	1.0808	1.0613
2293	4.0000	0.8647	0.8491
2294	4.0000	0.8647	0.8491
2295	5.0000	1.0808	1.0613
2296	5.0000	1.0808	1.0613
2297	5.0000	1.0808	1.0613
2298	5.0000	1.0808	1.0613
2299	5.0000	1.0808	1.0613
2300	5.0000	1.0808	1.0613
2301	5.0000	1.0808	1.0613
2302	5.0000	1.0808	1.0613
2303	5.0000	1.0808	1.0613
2304	5.0000	1.0808	1.0613
2305	5.0000	1.0808	1.0613
2306	4.0000	0.8647	0.8491
2307	5.0000	1.0808	1.0613
2308	4.0000	0.8647	0.8491
2309	5.0000	1.0808	1.0613
2310	5.0000	1.0808	1.0613
2311	5.0000	1.0808	1.0613
2312	4.0000	0.8647	0.8491
2313	5.0000	1.0808	1.0613
2314	5.0000	1.0808	1.0613
2315	5.0000	1.0808	1.0613
2316	5.0000	1.0808	1.0613
2317	5.0000	1.0808	1.0613
2318	5.0000	1.0808	1.0613
2319	5.0000	1.0808	1.0613
2320	5.0000	1.0808	1.0613
2321	5.0000	1.0808	1.0613
2322	5.0000	1.0808	1.0613
2323	5.0000	1.0808	1.0613
2324	5.0000	1.0808	1.0613
2325	4.0000	0.8647	0.8491
2326	5.0000	1.0808	1.0613
2327	5.0000	1.0808	1.0613
2328	5.0000	1.0808	1.0613
2329	4.0000	0.8647	0.8491
2330	5.0000	1.0808	1.0613
2331	5.0000	1.0808	1.0613
2332	5.0000	1.0808	1.0613
2333	5.0000	1.0808	1.0613
2334	5.0000	1.0808	1.0613
2335	5.0000	1.0808	1.0613
2336	5.0000	1.0808	1.0613
2337	5.0000	1.0808	1.0613
2338	4.0000	0.8647	0.8491
2339	5.0000	1.0808	1.0613
2340	3.0000	0.6485	0.6368
2341	3.0000	0.6485	0.6368
2342	5.0000	1.0808	1.0613
2343	5.0000	1.0808	1.0613
2344	5.0000	1.0808	1.0613
2345	3.0000	0.6485	0.6368
2346	5.0000	1.0808	1.0613
2347	5.0000	1.0808	1.0613
2348	4.0000	0.8647	0.8491
2349	4.0000	0.8647	0.8491
2350	4.0000	0.8647	0.8491
2351	5.0000	1.0808	1.0613
2352	5.0000	1.0808	1.0613
2353	4.0000	0.8647	0.8491
2354	5.0000	1.0808	1.0613
2355	4.0000	0.8647	0.8491
2356	5.0000	1.0808	1.0613
2357	5.0000	1.0808	1.0613
2358	5.0000	1.0808	1.0613
2359	5.0000	1.0808	1.0613
2360	5.0000	1.0808	1.0613
2361	5.0000	1.0808	1.0613
2362	5.0000	1.0808	1.0613
2363	5.0000	1.0808	1.0613
2364	4.0000	0.8647	0.8491
2365	5.0000	1.0808	1.0613
2366	5.0000	1.0808	1.0613
2367	5.0000	1.0808	1.0613
2368	5.0000	1.0808	1.0613
2369	5.0000	1.0808	1.0613
2370	5.0000	1.0808	1.0613
2371	5.0000	1.0808	1.0613
2372	4.0000	0.8647	0.8491
2373	5.0000	1.0808	1.0613
2374	5.0000	1.0808	1.0613
2375	5.0000	1.0808	1.0613
2376	5.0000	1.0808	1.0613
2377	5.0000	1.0808	1.0613
2378	5.0000	1.0808	1.0613
2379	5.0000	1.0808	1.0613
2380	5.0000	1.0808	1.0613
2381	5.0000	1.0808	1.0613
2382	5.0000	1.0808	1.0613
2383	4.0000	0.8647	0.8491
2384	4.0000	0.8647	0.8491
2385	5.0000	1.0808	1.0613
2386	5.0000	1.0808	1.0613
2387	3.0000	0.6485	0.6368
2388	5.0000	1.0808	1.0613
2389	5.0000	1.0808	1.0613
2390	5.0000	1.0808	1.0613
2391	5.0000	1.0808	1.0613
2392	4.0000	0.8647	0.8491
2393	5.0000	1.0808	1.0613
2394	4.0000	0.8647	0.8491
2395	5.0000	1.0808	1.0613
2396	5.0000	1.0808	1.0613
2397	5.0000	1.0808	1.0613
2398	5.0000	1.0808	1.0613
2399	5.0000	1.0808	1.0613
2400	4.0000	0.8647	0.8491
2401	5.0000	1.0808	1.0613
2402	5.0000	1.0808	1.0613
2403	5.0000	1.0808	1.0613
2404	4.0000	0.8647	0.8491
2405	5.0000	1.0808	1.0613
2406	5.0000	1.0808	1.0613
2407	5.0000	1.0808	1.0613
2408	5.0000	1.0808	1.0613
2409	4.0000	0.8647	0.8491
2410	5.0000	1.0808	1.0613
2411	5.0000	1.0808	1.0613
2412	4.0000	0.8647	0.8491
2413	4.0000	0.8647	0.8491
2414	4.0000	0.8647	0.8491
2415	5.0000	1.0808	1.0613
2416	5.0000	1.0808	1.0613
2417	5.0000	1.0808	1.0613
2418	5.0000	1.0808	1.0613
2419	5.0000	1.0808	1.0613
2420	3.0000	0.6485	0.6368
2421	5.0000	1.0808	1.0613
2422	5.0000	1.0808	1.0613
2423	4.0000	0.8647	0.8491
2424	5.0000	1.0808	1.0613
2425	5.0000	1.0808	1.0613
2426	5.0000	1.0808	1.0613
2427	5.0000	1.0808	1.0613
2428	5.0000	1.0808	1.0613
2429	4.0000	0.8647	0.8491
2430	5.0000	1.0808	1.0613
2431	5.0000	1.0808	1.0613
2432	5.0000	1.0808	1.0613
2433	5.0000	1.0808	1.0613
2434	5.0000	1.0808	1.0613
2435	5.0000	1.0808	1.0613
2436	5.0000	1.0808	1.0613
2437	5.0000	1.0808	1.0613
2438	5.0000	1.0808	1.0613
2439	5.0000	1.0808	1.0613
2440	4.0000	0.8647	0.8491
2441	5.0000	1.0808	1.0613
2442	3.0000	0.6485	0.6368
2443	5.0000	1.0808	1.0613
2444	5.0000	1.0808	1.0613
2445	5.0000	1.0808	1.0613
2446	5.0000	1.0808	1.0613
2447	5.0000	1.0808	1.0613
2448	4.0000	0.8647	0.8491
2449	5.0000	1.0808	1.0613
2450	5.0000	1.0808	1.0613
2451	5.0000	1.0808	1.0613
2452	5.0000	1.0808	1.0613
2453	5.0000	1.0808	1.0613
2454	5.0000	1.0808	1.0613
2455	5.0000	1.0808	1.0613
2456	5.0000	1.0808	1.0613
2457	5.0000	1.0808	1.0613
2458	5.0000	1.0808	1.0613
2459	5.0000	1.0808	1.0613
2460	5.0000	1.0808	1.0613
2461	4.0000	0.8647	0.8491
2462	5.0000	1.0808	1.0613
2463	5.0000	1.0808	1.0613
2464	5.0000	1.0808	1.0613
2465	5.0000	1.0808	1.0613
2466	5.0000	1.0808	1.0613
2467	5.0000	1.0808	1.0613
2468	4.0000	0.8647	0.8491
2469	5.0000	1.0808	1.0613
2470	5.0000	1.0808	1.0613
2471	4.0000	0.8647	0.8491
2472	5.0000	1.0808	1.0613
2473	5.0000	1.0808	1.0613
2474	5.0000	1.0808	1.0613
2475	5.0000	1.0808	1.0613
2476	4.0000	0.8647	0.8491
2477	5.0000	1.0808	1.0613
2478	5.0000	1.0808	1.0613
2479	5.0000	1.0808	1.0613
2480	5.0000	1.0808	1.0613
2481	5.0000	1.0808	1.0613
2482	4.0000	0.8647	0.8491
2483	5.0000	1.0808	1.0613
2484	4.0000	0.8647	0.8491
2485	5.0000	1.0808	1.0613
2486	3.0000	0.6485	0.6368
2487	4.0000	0.8647	0.8491
2488	4.0000	0.8647	0.8491
2489	5.0000	1.0808	1.0613
2490	5.0000	1.0808	1.0613
2491	5.0000	1.0808	1.0613
2492	4.0000	0.8647	0.8491
2493	5.0000	1.0808	1.0613
2494	5.0000	1.0808	1.0613
2495	4.0000	0.8647	0.8491
2496	5.0000	1.0808	1.0613
2497	3.0000	0.6485	0.6368
2498	4.0000	0.8647	0.8491
2499	5.0000	1.0808	1.0613
2500	3.0000	0.6485	0.6368
2501	5.0000	1.0808	1.0613
2502	4.0000	0.8647	0.8491
2503	5.0000	1.0808	1.0613
2504	5.0000	1.0808	1.0613
2505	4.0000	0.8647	0.8491
2506	5.0000	1.0808	1.0613
2507	5.0000	1.0808	1.0613
2508	5.0000	1.0808	1.0613
2509	5.0000	1.0808	1.0613
2510	5.0000	1.0808	1.0613
2511	5.0000	1.0808	1.0613
2512	5.0000	1.0808	1.0613
2513	5.0000	1.0808	1.0613
2514	5.0000	1.0808	1.0613
2515	4.0000	0.8647	0.8491
2516	5.0000	1.0808	1.0613
2517	5.0000	1.0808	1.0613
2518	5.0000	1.0808	1.0613
2519	5.0000	1.0808	1.0613
2520	5.0000	1.0808	1.0613
2521	5.0000	1.0808	1.0613
2522	5.0000	1.0808	1.0613
2523	4.0000	0.8647	0.8491
2524	4.0000	0.8647	0.8491
2525	5.0000	1.0808	1.0613
2526	4.0000	0.8647	0.8491
2527	5.0000	1.0808	1.0613
2528	5.0000	1.0808	1.0613
2529	4.0000	0.8647	0.8491
2530	5.0000	1.0808	1.0613
2531	4.0000	0.8647	0.8491
2532	5.0000	1.0808	1.0613
2533	5.0000	1.0808	1.0613
2534	5.0000	1.0808	1.0613
2535	5.0000	1.0808	1.0613
2536	5.0000	1.0808	1.0613
2537	4.0000	0.8647	0.8491
2538	3.0000	0.6485	0.6368
2539	4.0000	0.8647	0.8491
2540	5.0000	1.0808	1.0613
2541	4.0000	0.8647	0.8491
2542	5.0000	1.0808	1.0613
2543	5.0000	1.0808	1.0613
2544	5.0000	1.0808	1.0613
2545	5.0000	1.0808	1.0613
2546	5.0000	1.0808	1.0613
2547	5.0000	1.0808	1.0613
2548	5.0000	1.0808	1.0613
2549	5.0000	1.0808	1.0613
2550	5.0000	1.0808	1.0613
2551	4.0000	0.8647	0.8491
2552	5.0000	1.0808	1.0613
2553	5.0000	1.0808	1.0613
2554	5.0000	1.0808	1.0613
2555	5.0000	1.0808	1.0613
2556	5.0000	1.0808	1.0613
2557	5.0000	1.0808	1.0613
2558	5.0000	1.0808	1.0613
2559	4.0000	0.8647	0.8491
2560	2.0000	0.4323	0.4245
2561	4.0000	0.8647	0.8491
2562	5.0000	1.0808	1.0613
2563	5.0000	1.0808	1.0613
2564	5.0000	1.0808	1.0613
2565	5.0000	1.0808	1.0613
2566	5.0000	1.0808	1.0613
2567	5.0000	1.0808	1.0613
2568	5.0000	1.0808	1.0613
2569	5.0000	1.0808	1.0613
2570	5.0000	1.0808	1.0613
2571	4.0000	0.8647	0.8491
2572	5.0000	1.0808	1.0613
2573	3.0000	0.6485	0.6368
2574	5.0000	1.0808	1.0613
2575	5.0000	1.0808	1.0613
2576	5.0000	1.0808	1.0613
2577	5.0000	1.0808	1.0613
2578	5.0000	1.0808	1.0613
2579	4.0000	0.8647	0.8491
2580	5.0000	1.0808	1.0613
2581	5.0000	1.0808	1.0613
2582	5.0000	1.0808	1.0613
2583	5.0000	1.0808	1.0613
2584	5.0000	1.0808	1.0613
2585	5.0000	1.0808	1.0613
2586	5.0000	1.0808	1.0613
2587	5.0000	1.0808	1.0613
2588	5.0000	1.0808	1.0613
2589	4.0000	0.8647	0.8491
2590	5.0000	1.0808	1.0613
2591	4.0000	0.8647	0.8491
2592	5.0000	1.0808	1.0613
2593	5.0000	1.0808	1.0613
2594	4.0000	0.8647	0.8491
2595	5.0000	1.0808	1.0613
2596	5.0000	1.0808	1.0613
2597	5.0000	1.0808	1.0613
2598	5.0000	1.0808	1.0613
2599	5.0000	1.0808	1.0613
2600	4.0000	0.8647	0.8491
2601	5.0000	1.0808	1.0613
2602	4.0000	0.8647	0.8491
2603	5.0000	1.0808	1.0613
2604	5.0000	1.0808	1.0613
2605	5.0000	1.0808	1.0613
2606	5.0000	1.0808	1.0613
2607	5.0000	1.0808	1.0613
2608	5.0000	1.0808	1.0613
2609	5.0000	1.0808	1.0613
2610	5.0000	1.0808	1.0613
2611	5.0000	1.0808	1.0613
2612	5.0000	1.0808	1.0613
2613	5.0000	1.0808	1.0613
2614	5.0000	1.0808	1.0613
2615	5.0000	1.0808	1.0613
2616	3.0000	0.6485	0.6368
2617	5.0000	1.0808	1.0613
2618	5.0000	1.0808	1.0613
2619	5.0000	1.0808	1.0613
2620	4.0000	0.8647	0.8491
2621	4.0000	0.8647	0.8491
2622	5.0000	1.0808	1.0613
2623	5.0000	1.0808	1.0613
2624	4.0000	0.8647	0.8491
2625	3.0000	0.6485	0.6368
2626	5.0000	1.0808	1.0613
2627	5.0000	1.0808	1.0613
2628	5.0000	1.0808	1.0613
2629	5.0000	1.0808	1.0613
2630	5.0000	1.0808	1.0613
2631	5.0000	1.0808	1.0613
2632	4.0000	0.8647	0.8491
2633	5.0000	1.0808	1.0613
2634	5.0000	1.0808	1.0613
2635	5.0000	1.0808	1.0613
2636	5.0000	1.0808	1.0613
2637	5.0000	1.0808	1.0613
2638	5.0000	1.0808	1.0613
2639	4.0000	0.8647	0.8491
2640	5.0000	1.0808	1.0613
2641	5.0000	1.0808	1.0613
2642	5.0000	1.0808	1.0613
2643	5.0000	1.0808	1.0613
2644	5.0000	1.0808	1.0613
2645	4.0000	0.8647	0.8491
2646	5.0000	1.0808	1.0613
2647	5.0000	1.0808	1.0613
2648	5.0000	1.0808	1.0613
2649	5.0000	1.0808	1.0613
2650	5.0000	1.0808	1.0613
2651	5.0000	1.0808	1.0613
2652	5.0000	1.0808	1.0613
2653	5.0000	1.0808	1.0613
2654	5.0000	1.0808	1.0613
2655	5.0000	1.0808	1.0613
2656	5.0000	1.0808	1.0613
2657	4.0000	0.8647	0.8491
2658	5.0000	1.0808	1.0613
2659	4.0000	0.8647	0.8491
2660	5.0000	1.0808	1.0613
2661	4.0000	0.8647	0.8491
2662	4.0000	0.8647	0.8491
2663	5.0000	1.0808	1.0613
2664	5.0000	1.0808	1.0613
2665	4.0000	0.8647	0.8491
2666	4.0000	0.8647	0.8491
2667	3.0000	0.6485	0.6368
2668	5.0000	1.0808	1.0613
2669	5.0000	1.0808	1.0613
2670	5.0000	1.0808	1.0613
2671	5.0000	1.0808	1.0613
2672	4.0000	0.8647	0.8491
2673	5.0000	1.0808	1.0613
2674	5.0000	1.0808	1.0613
2675	5.0000	1.0808	1.0613
2676	4.0000	0.8647	0.8491
2677	4.0000	0.8647	0.8491
2678	5.0000	1.0808	1.0613
2679	5.0000	1.0808	1.0613
2680	5.0000	1.0808	1.0613
2681	5.0000	1.0808	1.0613
2682	5.0000	1.0808	1.0613
2683	5.0000	1.0808	1.0613
2684	5.0000	1.0808	1.0613
2685	4.0000	0.8647	0.8491
2686	5.0000	1.0808	1.0613
2687	5.0000	1.0808	1.0613
2688	5.0000	1.0808	1.0613
2689	5.0000	1.0808	1.0613
2690	5.0000	1.0808	1.0613
