Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
2111	6.0000	1.1940	1.1721
2112	6.0000	1.1940	1.1721
2113	6.0000	1.1940	1.1721
2114	5.0000	0.9950	0.9768
2115	6.0000	1.1940	1.1721
2116	6.0000	1.1940	1.1721
2117	6.0000	1.1940	1.1721
2118	7.0000	1.3930	1.3675
2119	4.0000	0.7960	0.7814
2120	6.0000	1.1940	1.1721
2121	4.0000	0.7960	0.7814
2122	6.0000	1.1940	1.1721
2123	4.0000	0.7960	0.7814
2124	3.0000	0.5970	0.5861
2125	6.0000	1.1940	1.1721
2126	6.0000	1.1940	1.1721
2127	4.0000	0.7960	0.7814
2128	6.0000	1.1940	1.1721
2129	7.0000	1.3930	1.3675
2130	4.0000	0.7960	0.7814
2131	5.0000	0.9950	0.9768
2132	7.0000	1.3930	1.3675
2133	4.0000	0.7960	0.7814
2134	5.0000	0.9950	0.9768
2135	3.0000	0.5970	0.5861
2136	4.0000	0.7960	0.7814
2137	4.0000	0.7960	0.7814
2138	6.0000	1.1940	1.1721
2139	6.0000	1.1940	1.1721
2140	6.0000	1.1940	1.1721
2141	6.0000	1.1940	1.1721
2142	4.0000	0.7960	0.7814
2143	7.0000	1.3930	1.3675
2144	2.0000	0.3980	0.3907
2145	6.0000	1.1940	1.1721
2146	6.0000	1.1940	1.1721
2147	4.0000	0.7960	0.7814
2148	4.0000	0.7960	0.7814
2149	6.0000	1.1940	1.1721
2150	6.0000	1.1940	1.1721
2151	7.0000	1.3930	1.3675
2152	6.0000	1.1940	1.1721
2153	6.0000	1.1940	1.1721
2154	4.0000	0.7960	0.7814
2155	4.0000	0.7960	0.7814
2156	7.0000	1.3930	1.3675
2157	6.0000	1.1940	1.1721
2158	6.0000	1.1940	1.1721
2159	7.0000	1.3930	1.3675
2160	5.0000	0.9950	0.9768
2161	5.0000	0.9950	0.9768
2162	5.0000	0.9950	0.9768
2163	7.0000	1.3930	1.3675
2164	6.0000	1.1940	1.1721
2165	4.0000	0.7960	0.7814
2166	6.0000	1.1940	1.1721
2167	4.0000	0.7960	0.7814
2168	4.0000	0.7960	0.7814
2169	4.0000	0.7960	0.7814
2170	7.0000	1.3930	1.3675
2171	6.0000	1.1940	1.1721
2172	6.0000	1.1940	1.1721
2173	4.0000	0.7960	0.7814
2174	6.0000	1.1940	1.1721
2175	6.0000	1.1940	1.1721
2176	4.0000	0.7960	0.7814
2177	6.0000	1.1940	1.1721
2178	6.0000	1.1940	1.1721
2179	6.0000	1.1940	1.1721
2180	6.0000	1.1940	1.1721
2181	7.0000	1.3930	1.3675
2182	6.0000	1.1940	1.1721
2183	6.0000	1.1940	1.1721
2184	6.0000	1.1940	1.1721
2185	7.0000	1.3930	1.3675
2186	4.0000	0.7960	0.7814
2187	4.0000	0.7960	0.7814
2188	6.0000	1.1940	1.1721
2189	6.0000	1.1940	1.1721
2190	4.0000	0.7960	0.7814
2191	6.0000	1.1940	1.1721
2192	6.0000	1.1940	1.1721
2193	6.0000	1.1940	1.1721
2194	6.0000	1.1940	1.1721
2195	3.0000	0.5970	0.5861
2196	6.0000	1.1940	1.1721
2197	2.0000	0.3980	0.3907
2198	6.0000	1.1940	1.1721
2199	6.0000	1.1940	1.1721
2200	3.0000	0.5970	0.5861
2201	2.0000	0.3980	0.3907
2202	4.0000	0.7960	0.7814
2203	4.0000	0.7960	0.7814
2204	6.0000	1.1940	1.1721
2205	4.0000	0.7960	0.7814
2206	6.0000	1.1940	1.1721
2207	6.0000	1.1940	1.1721
2208	4.0000	0.7960	0.7814
2209	6.0000	1.1940	1.1721
2210	4.0000	0.7960	0.7814
2211	4.0000	0.7960	0.7814
2212	6.0000	1.1940	1.1721
2213	6.0000	1.1940	1.1721
2214	6.0000	1.1940	1.1721
2215	5.0000	0.9950	0.9768
2216	6.0000	1.1940	1.1721
2217	6.0000	1.1940	1.1721
2218	6.0000	1.1940	1.1721
2219	4.0000	0.7960	0.7814
2220	6.0000	1.1940	1.1721
2221	6.0000	1.1940	1.1721
2222	7.0000	1.3930	1.3675
2223	5.0000	0.9950	0.9768
2224	5.0000	0.9950	0.9768
2225	4.0000	0.7960	0.7814
2226	6.0000	1.1940	1.1721
2227	6.0000	1.1940	1.1721
2228	6.0000	1.1940	1.1721
2229	3.0000	0.5970	0.5861
2230	6.0000	1.1940	1.1721
2231	3.0000	0.5970	0.5861
2232	6.0000	1.1940	1.1721
2233	6.0000	1.1940	1.1721
2234	5.0000	0.9950	0.9768
2235	5.0000	0.9950	0.9768
2236	6.0000	1.1940	1.1721
2237	6.0000	1.1940	1.1721
2238	0.0000	0.0000	0.0000
2239	4.0000	0.7960	0.7814
2240	6.0000	1.1940	1.1721
2241	6.0000	1.1940	1.1721
2242	6.0000	1.1940	1.1721
2243	6.0000	1.1940	1.1721
2244	4.0000	0.7960	0.7814
2245	4.0000	0.7960	0.7814
2246	3.0000	0.5970	0.5861
2247	5.0000	0.9950	0.9768
2248	3.0000	0.5970	0.5861
2249	4.0000	0.7960	0.7814
2250	2.0000	0.3980	0.3907
2251	6.0000	1.1940	1.1721
2252	6.0000	1.1940	1.1721
2253	6.0000	1.1940	1.1721
2254	6.0000	1.1940	1.1721
2255	7.0000	1.3930	1.3675
2256	4.0000	0.7960	0.7814
2257	6.0000	1.1940	1.1721
2258	6.0000	1.1940	1.1721
2259	4.0000	0.7960	0.7814
2260	6.0000	1.1940	1.1721
2261	6.0000	1.1940	1.1721
2262	6.0000	1.1940	1.1721
2263	6.0000	1.1940	1.1721
2264	6.0000	1.1940	1.1721
2265	4.0000	0.7960	0.7814
2266	4.0000	0.7960	0.7814
2267	6.0000	1.1940	1.1721
2268	6.0000	1.1940	1.1721
2269	6.0000	1.1940	1.1721
2270	7.0000	1.3930	1.3675
2271	6.0000	1.1940	1.1721
2272	6.0000	1.1940	1.1721
2273	7.0000	1.3930	1.3675
2274	3.0000	0.5970	0.5861
2275	6.0000	1.1940	1.1721
2276	6.0000	1.1940	1.1721
2277	5.0000	0.9950	0.9768
2278	4.0000	0.7960	0.7814
2279	6.0000	1.1940	1.1721
2280	4.0000	0.7960	0.7814
2281	6.0000	1.1940	1.1721
2282	6.0000	1.1940	1.1721
2283	4.0000	0.7960	0.7814
2284	4.0000	0.7960	0.7814
2285	4.0000	0.7960	0.7814
2286	4.0000	0.7960	0.7814
2287	7.0000	1.3930	1.3675
2288	7.0000	1.3930	1.3675
2289	6.0000	1.1940	1.1721
2290	4.0000	0.7960	0.7814
2291	6.0000	1.1940	1.1721
2292	2.0000	0.3980	0.3907
2293	6.0000	1.1940	1.1721
2294	6.0000	1.1940	1.1721
2295	6.0000	1.1940	1.1721
2296	4.0000	0.7960	0.7814
2297	5.0000	0.9950	0.9768
2298	6.0000	1.1940	1.1721
2299	7.0000	1.3930	1.3675
2300	7.0000	1.3930	1.3675
2301	6.0000	1.1940	1.1721
2302	7.0000	1.3930	1.3675
2303	6.0000	1.1940	1.1721
2304	4.0000	0.7960	0.7814
2305	2.0000	0.3980	0.3907
2306	6.0000	1.1940	1.1721
2307	6.0000	1.1940	1.1721
2308	2.0000	0.3980	0.3907
2309	6.0000	1.1940	1.1721
2310	2.0000	0.3980	0.3907
2311	6.0000	1.1940	1.1721
2312	6.0000	1.1940	1.1721
2313	4.0000	0.7960	0.7814
2314	6.0000	1.1940	1.1721
2315	5.0000	0.9950	0.9768
2316	6.0000	1.1940	1.1721
2317	0.0000	0.0000	0.0000
2318	6.0000	1.1940	1.1721
2319	4.0000	0.7960	0.7814
2320	5.0000	0.9950	0.9768
2321	4.0000	0.7960	0.7814
2322	7.0000	1.3930	1.3675
2323	6.0000	1.1940	1.1721
2324	4.0000	0.7960	0.7814
2325	4.0000	0.7960	0.7814
2326	6.0000	1.1940	1.1721
2327	4.0000	0.7960	0.7814
2328	4.0000	0.7960	0.7814
2329	6.0000	1.1940	1.1721
2330	6.0000	1.1940	1.1721
2331	6.0000	1.1940	1.1721
2332	6.0000	1.1940	1.1721
2333	6.0000	1.1940	1.1721
2334	5.0000	0.9950	0.9768
2335	6.0000	1.1940	1.1721
2336	6.0000	1.1940	1.1721
2337	6.0000	1.1940	1.1721
2338	4.0000	0.7960	0.7814
2339	6.0000	1.1940	1.1721
2340	6.0000	1.1940	1.1721
2341	4.0000	0.7960	0.7814
2342	6.0000	1.1940	1.1721
2343	4.0000	0.7960	0.7814
2344	4.0000	0.7960	0.7814
2345	4.0000	0.7960	0.7814
2346	6.0000	1.1940	1.1721
2347	3.0000	0.5970	0.5861
2348	6.0000	1.1940	1.1721
2349	6.0000	1.1940	1.1721
2350	2.0000	0.3980	0.3907
2351	6.0000	1.1940	1.1721
2352	6.0000	1.1940	1.1721
2353	4.0000	0.7960	0.7814
2354	6.0000	1.1940	1.1721
2355	6.0000	1.1940	1.1721
2356	6.0000	1.1940	1.1721
2357	6.0000	1.1940	1.1721
2358	4.0000	0.7960	0.7814
2359	7.0000	1.3930	1.3675
2360	6.0000	1.1940	1.1721
2361	3.0000	0.5970	0.5861
2362	7.0000	1.3930	1.3675
2363	6.0000	1.1940	1.1721
2364	4.0000	0.7960	0.7814
2365	6.0000	1.1940	1.1721
2366	4.0000	0.7960	0.7814
2367	6.0000	1.1940	1.1721
2368	4.0000	0.7960	0.7814
2369	6.0000	1.1940	1.1721
2370	4.0000	0.7960	0.7814
2371	5.0000	0.9950	0.9768
2372	4.0000	0.7960	0.7814
2373	6.0000	1.1940	1.1721
2374	5.0000	0.9950	0.9768
2375	4.0000	0.7960	0.7814
2376	7.0000	1.3930	1.3675
2377	2.0000	0.3980	0.3907
2378	6.0000	1.1940	1.1721
2379	4.0000	0.7960	0.7814
2380	4.0000	0.7960	0.7814
2381	6.0000	1.1940	1.1721
2382	5.0000	0.9950	0.9768
2383	7.0000	1.3930	1.3675
2384	6.0000	1.1940	1.1721
2385	6.0000	1.1940	1.1721
2386	6.0000	1.1940	1.1721
2387	6.0000	1.1940	1.1721
2388	6.0000	1.1940	1.1721
2389	3.0000	0.5970	0.5861
2390	6.0000	1.1940	1.1721
2391	4.0000	0.7960	0.7814
2392	6.0000	1.1940	1.1721
2393	2.0000	0.3980	0.3907
2394	4.0000	0.7960	0.7814
2395	6.0000	1.1940	1.1721
2396	4.0000	0.7960	0.7814
2397	6.0000	1.1940	1.1721
2398	7.0000	1.3930	1.3675
2399	6.0000	1.1940	1.1721
2400	4.0000	0.7960	0.7814
2401	7.0000	1.3930	1.3675
2402	7.0000	1.3930	1.3675
2403	3.0000	0.5970	0.5861
2404	5.0000	0.9950	0.9768
2405	4.0000	0.7960	0.7814
2406	7.0000	1.3930	1.3675
2407	6.0000	1.1940	1.1721
2408	6.0000	1.1940	1.1721
2409	6.0000	1.1940	1.1721
2410	5.0000	0.9950	0.9768
2411	6.0000	1.1940	1.1721
2412	6.0000	1.1940	1.1721
2413	6.0000	1.1940	1.1721
2414	6.0000	1.1940	1.1721
2415	6.0000	1.1940	1.1721
2416	4.0000	0.7960	0.7814
2417	7.0000	1.3930	1.3675
2418	6.0000	1.1940	1.1721
2419	5.0000	0.9950	0.9768
2420	6.0000	1.1940	1.1721
2421	5.0000	0.9950	0.9768
2422	6.0000	1.1940	1.1721
2423	3.0000	0.5970	0.5861
2424	6.0000	1.1940	1.1721
2425	4.0000	0.7960	0.7814
2426	4.0000	0.7960	0.7814
2427	2.0000	0.3980	0.3907
2428	6.0000	1.1940	1.1721
2429	6.0000	1.1940	1.1721
2430	4.0000	0.7960	0.7814
2431	6.0000	1.1940	1.1721
2432	6.0000	1.1940	1.1721
2433	7.0000	1.3930	1.3675
2434	6.0000	1.1940	1.1721
2435	3.0000	0.5970	0.5861
2436	6.0000	1.1940	1.1721
2437	6.0000	1.1940	1.1721
2438	6.0000	1.1940	1.1721
2439	6.0000	1.1940	1.1721
2440	3.0000	0.5970	0.5861
2441	6.0000	1.1940	1.1721
2442	6.0000	1.1940	1.1721
2443	4.0000	0.7960	0.7814
2444	6.0000	1.1940	1.1721
2445	6.0000	1.1940	1.1721
2446	6.0000	1.1940	1.1721
2447	6.0000	1.1940	1.1721
2448	3.0000	0.5970	0.5861
2449	6.0000	1.1940	1.1721
2450	6.0000	1.1940	1.1721
2451	4.0000	0.7960	0.7814
2452	6.0000	1.1940	1.1721
2453	6.0000	1.1940	1.1721
2454	3.0000	0.5970	0.5861
2455	3.0000	0.5970	0.5861
2456	6.0000	1.1940	1.1721
2457	6.0000	1.1940	1.1721
2458	4.0000	0.7960	0.7814
2459	4.0000	0.7960	0.7814
2460	6.0000	1.1940	1.1721
2461	7.0000	1.3930	1.3675
2462	6.0000	1.1940	1.1721
2463	6.0000	1.1940	1.1721
2464	4.0000	0.7960	0.7814
2465	4.0000	0.7960	0.7814
2466	7.0000	1.3930	1.3675
2467	6.0000	1.1940	1.1721
2468	6.0000	1.1940	1.1721
2469	6.0000	1.1940	1.1721
2470	3.0000	0.5970	0.5861
2471	2.0000	0.3980	0.3907
2472	7.0000	1.3930	1.3675
2473	5.0000	0.9950	0.9768
2474	4.0000	0.7960	0.7814
2475	6.0000	1.1940	1.1721
2476	6.0000	1.1940	1.1721
2477	4.0000	0.7960	0.7814
2478	6.0000	1.1940	1.1721
2479	3.0000	0.5970	0.5861
2480	4.0000	0.7960	0.7814
2481	4.0000	0.7960	0.7814
2482	5.0000	0.9950	0.9768
2483	3.0000	0.5970	0.5861
2484	5.0000	0.9950	0.9768
2485	4.0000	0.7960	0.7814
2486	4.0000	0.7960	0.7814
2487	7.0000	1.3930	1.3675
2488	2.0000	0.3980	0.3907
2489	4.0000	0.7960	0.7814
2490	6.0000	1.1940	1.1721
2491	3.0000	0.5970	0.5861
2492	4.0000	0.7960	0.7814
2493	4.0000	0.7960	0.7814
2494	4.0000	0.7960	0.7814
2495	4.0000	0.7960	0.7814
2496	4.0000	0.7960	0.7814
2497	3.0000	0.5970	0.5861
2498	3.0000	0.5970	0.5861
2499	7.0000	1.3930	1.3675
2500	2.0000	0.3980	0.3907
2501	6.0000	1.1940	1.1721
2502	6.0000	1.1940	1.1721
2503	4.0000	0.7960	0.7814
2504	2.0000	0.3980	0.3907
2505	6.0000	1.1940	1.1721
2506	4.0000	0.7960	0.7814
2507	6.0000	1.1940	1.1721
2508	6.0000	1.1940	1.1721
2509	6.0000	1.1940	1.1721
2510	6.0000	1.1940	1.1721
2511	6.0000	1.1940	1.1721
2512	6.0000	1.1940	1.1721
2513	4.0000	0.7960	0.7814
2514	6.0000	1.1940	1.1721
2515	5.0000	0.9950	0.9768
2516	6.0000	1.1940	1.1721
2517	4.0000	0.7960	0.7814
2518	4.0000	0.7960	0.7814
2519	0.0000	0.0000	0.0000
2520	4.0000	0.7960	0.7814
2521	4.0000	0.7960	0.7814
2522	4.0000	0.7960	0.7814
2523	6.0000	1.1940	1.1721
2524	4.0000	0.7960	0.7814
2525	3.0000	0.5970	0.5861
2526	6.0000	1.1940	1.1721
2527	4.0000	0.7960	0.7814
2528	6.0000	1.1940	1.1721
2529	7.0000	1.3930	1.3675
2530	6.0000	1.1940	1.1721
2531	6.0000	1.1940	1.1721
2532	6.0000	1.1940	1.1721
2533	4.0000	0.7960	0.7814
2534	6.0000	1.1940	1.1721
2535	6.0000	1.1940	1.1721
2536	4.0000	0.7960	0.7814
2537	4.0000	0.7960	0.7814
2538	6.0000	1.1940	1.1721
2539	6.0000	1.1940	1.1721
2540	6.0000	1.1940	1.1721
2541	4.0000	0.7960	0.7814
2542	3.0000	0.5970	0.5861
2543	4.0000	0.7960	0.7814
2544	6.0000	1.1940	1.1721
2545	6.0000	1.1940	1.1721
2546	6.0000	1.1940	1.1721
2547	6.0000	1.1940	1.1721
2548	6.0000	1.1940	1.1721
2549	6.0000	1.1940	1.1721
2550	6.0000	1.1940	1.1721
2551	6.0000	1.1940	1.1721
2552	3.0000	0.5970	0.5861
2553	2.0000	0.3980	0.3907
2554	6.0000	1.1940	1.1721
2555	7.0000	1.3930	1.3675
2556	4.0000	0.7960	0.7814
2557	3.0000	0.5970	0.5861
2558	6.0000	1.1940	1.1721
2559	4.0000	0.7960	0.7814
2560	6.0000	1.1940	1.1721
2561	2.0000	0.3980	0.3907
2562	6.0000	1.1940	1.1721
2563	6.0000	1.1940	1.1721
2564	6.0000	1.1940	1.1721
2565	4.0000	0.7960	0.7814
2566	6.0000	1.1940	1.1721
2567	4.0000	0.7960	0.7814
2568	6.0000	1.1940	1.1721
2569	4.0000	0.7960	0.7814
2570	6.0000	1.1940	1.1721
2571	6.0000	1.1940	1.1721
2572	5.0000	0.9950	0.9768
2573	4.0000	0.7960	0.7814
2574	4.0000	0.7960	0.7814
2575	6.0000	1.1940	1.1721
2576	2.0000	0.3980	0.3907
2577	6.0000	1.1940	1.1721
2578	6.0000	1.1940	1.1721
2579	6.0000	1.1940	1.1721
2580	6.0000	1.1940	1.1721
2581	7.0000	1.3930	1.3675
2582	4.0000	0.7960	0.7814
2583	4.0000	0.7960	0.7814
2584	4.0000	0.7960	0.7814
2585	6.0000	1.1940	1.1721
2586	6.0000	1.1940	1.1721
2587	6.0000	1.1940	1.1721
2588	7.0000	1.3930	1.3675
2589	6.0000	1.1940	1.1721
2590	7.0000	1.3930	1.3675
2591	6.0000	1.1940	1.1721
2592	7.0000	1.3930	1.3675
2593	4.0000	0.7960	0.7814
2594	4.0000	0.7960	0.7814
2595	6.0000	1.1940	1.1721
2596	7.0000	1.3930	1.3675
2597	6.0000	1.1940	1.1721
2598	6.0000	1.1940	1.1721
2599	3.0000	0.5970	0.5861
2600	3.0000	0.5970	0.5861
2601	6.0000	1.1940	1.1721
2602	5.0000	0.9950	0.9768
2603	6.0000	1.1940	1.1721
2604	6.0000	1.1940	1.1721
2605	5.0000	0.9950	0.9768
2606	6.0000	1.1940	1.1721
2607	3.0000	0.5970	0.5861
2608	6.0000	1.1940	1.1721
2609	4.0000	0.7960	0.7814
2610	6.0000	1.1940	1.1721
2611	2.0000	0.3980	0.3907
2612	6.0000	1.1940	1.1721
2613	6.0000	1.1940	1.1721
2614	0.0000	0.0000	0.0000
2615	6.0000	1.1940	1.1721
2616	6.0000	1.1940	1.1721
2617	4.0000	0.7960	0.7814
2618	5.0000	0.9950	0.9768
2619	6.0000	1.1940	1.1721
2620	6.0000	1.1940	1.1721
2621	4.0000	0.7960	0.7814
2622	6.0000	1.1940	1.1721
2623	4.0000	0.7960	0.7814
2624	6.0000	1.1940	1.1721
2625	6.0000	1.1940	1.1721
2626	4.0000	0.7960	0.7814
2627	6.0000	1.1940	1.1721
2628	6.0000	1.1940	1.1721
2629	6.0000	1.1940	1.1721
2630	6.0000	1.1940	1.1721
2631	6.0000	1.1940	1.1721
2632	6.0000	1.1940	1.1721
2633	6.0000	1.1940	1.1721
2634	2.0000	0.3980	0.3907
2635	6.0000	1.1940	1.1721
2636	7.0000	1.3930	1.3675
2637	6.0000	1.1940	1.1721
2638	4.0000	0.7960	0.7814
2639	3.0000	0.5970	0.5861
2640	6.0000	1.1940	1.1721
2641	5.0000	0.9950	0.9768
2642	6.0000	1.1940	1.1721
2643	7.0000	1.3930	1.3675
2644	6.0000	1.1940	1.1721
2645	7.0000	1.3930	1.3675
2646	4.0000	0.7960	0.7814
2647	6.0000	1.1940	1.1721
2648	6.0000	1.1940	1.1721
2649	5.0000	0.9950	0.9768
2650	6.0000	1.1940	1.1721
2651	4.0000	0.7960	0.7814
2652	4.0000	0.7960	0.7814
2653	7.0000	1.3930	1.3675
2654	7.0000	1.3930	1.3675
2655	6.0000	1.1940	1.1721
2656	4.0000	0.7960	0.7814
2657	7.0000	1.3930	1.3675
2658	6.0000	1.1940	1.1721
2659	3.0000	0.5970	0.5861
2660	4.0000	0.7960	0.7814
2661	6.0000	1.1940	1.1721
2662	5.0000	0.9950	0.9768
2663	4.0000	0.7960	0.7814
2664	6.0000	1.1940	1.1721
2665	6.0000	1.1940	1.1721
2666	6.0000	1.1940	1.1721
2667	5.0000	0.9950	0.9768
2668	6.0000	1.1940	1.1721
2669	6.0000	1.1940	1.1721
2670	6.0000	1.1940	1.1721
2671	6.0000	1.1940	1.1721
2672	5.0000	0.9950	0.9768
2673	6.0000	1.1940	1.1721
2674	2.0000	0.3980	0.3907
2675	4.0000	0.7960	0.7814
2676	4.0000	0.7960	0.7814
2677	4.0000	0.7960	0.7814
2678	6.0000	1.1940	1.1721
2679	3.0000	0.5970	0.5861
2680	4.0000	0.7960	0.7814
2681	7.0000	1.3930	1.3675
2682	6.0000	1.1940	1.1721
2683	7.0000	1.3930	1.3675
2684	7.0000	1.3930	1.3675
2685	0.0000	0.0000	0.0000
2686	7.0000	1.3930	1.3675
2687	5.0000	0.9950	0.9768
2688	5.0000	0.9950	0.9768
2689	3.0000	0.5970	0.5861
2690	4.0000	0.7960	0.7814
2691	4.0000	0.7960	0.7814
2692	4.0000	0.7960	0.7814
2693	6.0000	1.1940	1.1721
2694	4.0000	0.7960	0.7814
2695	6.0000	1.1940	1.1721
2696	7.0000	1.3930	1.3675
2697	6.0000	1.1940	1.1721
2698	3.0000	0.5970	0.5861
2699	2.0000	0.3980	0.3907
2700	7.0000	1.3930	1.3675
2701	6.0000	1.1940	1.1721
2702	6.0000	1.1940	1.1721
2703	2.0000	0.3980	0.3907
2704	6.0000	1.1940	1.1721
2705	6.0000	1.1940	1.1721
2706	7.0000	1.3930	1.3675
2707	6.0000	1.1940	1.1721
2708	6.0000	1.1940	1.1721
2709	4.0000	0.7960	0.7814
2710	6.0000	1.1940	1.1721
2711	6.0000	1.1940	1.1721
2712	6.0000	1.1940	1.1721
2713	7.0000	1.3930	1.3675
2714	5.0000	0.9950	0.9768
2715	6.0000	1.1940	1.1721
2716	3.0000	0.5970	0.5861
2717	3.0000	0.5970	0.5861
2718	4.0000	0.7960	0.7814
2719	3.0000	0.5970	0.5861
2720	7.0000	1.3930	1.3675
2721	6.0000	1.1940	1.1721
2722	7.0000	1.3930	1.3675
2723	3.0000	0.5970	0.5861
2724	6.0000	1.1940	1.1721
2725	6.0000	1.1940	1.1721
2726	6.0000	1.1940	1.1721
2727	5.0000	0.9950	0.9768
2728	6.0000	1.1940	1.1721
2729	6.0000	1.1940	1.1721
2730	6.0000	1.1940	1.1721
2731	4.0000	0.7960	0.7814
2732	6.0000	1.1940	1.1721
2733	6.0000	1.1940	1.1721
2734	6.0000	1.1940	1.1721
2735	6.0000	1.1940	1.1721
2736	6.0000	1.1940	1.1721
2737	6.0000	1.1940	1.1721
2738	4.0000	0.7960	0.7814
2739	4.0000	0.7960	0.7814
2740	2.0000	0.3980	0.3907
2741	7.0000	1.3930	1.3675
2742	4.0000	0.7960	0.7814
2743	6.0000	1.1940	1.1721
2744	5.0000	0.9950	0.9768
2745	6.0000	1.1940	1.1721
2746	6.0000	1.1940	1.1721
2747	2.0000	0.3980	0.3907
2748	6.0000	1.1940	1.1721
2749	4.0000	0.7960	0.7814
2750	6.0000	1.1940	1.1721
2751	3.0000	0.5970	0.5861
2752	6.0000	1.1940	1.1721
2753	7.0000	1.3930	1.3675
2754	6.0000	1.1940	1.1721
2755	6.0000	1.1940	1.1721
2756	4.0000	0.7960	0.7814
2757	6.0000	1.1940	1.1721
2758	6.0000	1.1940	1.1721
2759	7.0000	1.3930	1.3675
2760	6.0000	1.1940	1.1721
2761	6.0000	1.1940	1.1721
2762	6.0000	1.1940	1.1721
2763	3.0000	0.5970	0.5861
2764	6.0000	1.1940	1.1721
2765	4.0000	0.7960	0.7814
2766	6.0000	1.1940	1.1721
2767	6.0000	1.1940	1.1721
2768	4.0000	0.7960	0.7814
2769	6.0000	1.1940	1.1721
2770	5.0000	0.9950	0.9768
2771	6.0000	1.1940	1.1721
2772	6.0000	1.1940	1.1721
2773	2.0000	0.3980	0.3907
2774	4.0000	0.7960	0.7814
2775	3.0000	0.5970	0.5861
2776	6.0000	1.1940	1.1721
2777	4.0000	0.7960	0.7814
2778	6.0000	1.1940	1.1721
2779	6.0000	1.1940	1.1721
2780	6.0000	1.1940	1.1721
2781	5.0000	0.9950	0.9768
2782	6.0000	1.1940	1.1721
2783	6.0000	1.1940	1.1721
2784	4.0000	0.7960	0.7814
2785	7.0000	1.3930	1.3675
2786	4.0000	0.7960	0.7814
2787	7.0000	1.3930	1.3675
2788	5.0000	0.9950	0.9768
2789	6.0000	1.1940	1.1721
2790	6.0000	1.1940	1.1721
2791	6.0000	1.1940	1.1721
2792	7.0000	1.3930	1.3675
2793	7.0000	1.3930	1.3675
2794	4.0000	0.7960	0.7814
2795	6.0000	1.1940	1.1721
2796	2.0000	0.3980	0.3907
2797	6.0000	1.1940	1.1721
2798	6.0000	1.1940	1.1721
2799	5.0000	0.9950	0.9768
2800	4.0000	0.7960	0.7814
2801	6.0000	1.1940	1.1721
2802	4.0000	0.7960	0.7814
2803	2.0000	0.3980	0.3907
2804	4.0000	0.7960	0.7814
2805	5.0000	0.9950	0.9768
2806	6.0000	1.1940	1.1721
2807	4.0000	0.7960	0.7814
2808	6.0000	1.1940	1.1721
2809	6.0000	1.1940	1.1721
2810	6.0000	1.1940	1.1721
2811	5.0000	0.9950	0.9768
2812	6.0000	1.1940	1.1721
2813	5.0000	0.9950	0.9768
2814	4.0000	0.7960	0.7814
2815	6.0000	1.1940	1.1721
2816	3.0000	0.5970	0.5861
2817	6.0000	1.1940	1.1721
2818	6.0000	1.1940	1.1721
2819	0.0000	0.0000	0.0000
2820	6.0000	1.1940	1.1721
2821	6.0000	1.1940	1.1721
2822	6.0000	1.1940	1.1721
2823	6.0000	1.1940	1.1721
2824	5.0000	0.9950	0.9768
2825	6.0000	1.1940	1.1721
2826	4.0000	0.7960	0.7814
2827	4.0000	0.7960	0.7814
2828	3.0000	0.5970	0.5861
2829	5.0000	0.9950	0.9768
2830	4.0000	0.7960	0.7814
2831	6.0000	1.1940	1.1721
2832	2.0000	0.3980	0.3907
2833	6.0000	1.1940	1.1721
2834	6.0000	1.1940	1.1721
2835	0.0000	0.0000	0.0000
2836	3.0000	0.5970	0.5861
2837	4.0000	0.7960	0.7814
2838	4.0000	0.7960	0.7814
2839	6.0000	1.1940	1.1721
2840	6.0000	1.1940	1.1721
2841	6.0000	1.1940	1.1721
2842	3.0000	0.5970	0.5861
2843	4.0000	0.7960	0.7814
2844	3.0000	0.5970	0.5861
2845	6.0000	1.1940	1.1721
2846	6.0000	1.1940	1.1721
2847	5.0000	0.9950	0.9768
2848	7.0000	1.3930	1.3675
2849	5.0000	0.9950	0.9768
2850	7.0000	1.3930	1.3675
2851	4.0000	0.7960	0.7814
2852	4.0000	0.7960	0.7814
2853	6.0000	1.1940	1.1721
2854	3.0000	0.5970	0.5861
2855	4.0000	0.7960	0.7814
2856	3.0000	0.5970	0.5861
2857	5.0000	0.9950	0.9768
2858	4.0000	0.7960	0.7814
2859	4.0000	0.7960	0.7814
2860	6.0000	1.1940	1.1721
2861	6.0000	1.1940	1.1721
2862	7.0000	1.3930	1.3675
2863	6.0000	1.1940	1.1721
2864	7.0000	1.3930	1.3675
2865	3.0000	0.5970	0.5861
2866	6.0000	1.1940	1.1721
2867	2.0000	0.3980	0.3907
2868	6.0000	1.1940	1.1721
2869	4.0000	0.7960	0.7814
2870	2.0000	0.3980	0.3907
2871	6.0000	1.1940	1.1721
2872	7.0000	1.3930	1.3675
2873	3.0000	0.5970	0.5861
2874	3.0000	0.5970	0.5861
2875	4.0000	0.7960	0.7814
2876	6.0000	1.1940	1.1721
2877	3.0000	0.5970	0.5861
2878	2.0000	0.3980	0.3907
2879	5.0000	0.9950	0.9768
2880	4.0000	0.7960	0.7814
2881	5.0000	0.9950	0.9768
2882	6.0000	1.1940	1.1721
2883	7.0000	1.3930	1.3675
2884	6.0000	1.1940	1.1721
2885	6.0000	1.1940	1.1721
