Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
534	2.0000	1.4184	1.4514
535	2.0000	1.4184	1.4514
536	2.0000	1.4184	1.4514
537	2.0000	1.4184	1.4514
538	2.0000	1.4184	1.4514
539	2.0000	1.4184	1.4514
540	2.0000	1.4184	1.4514
541	2.0000	1.4184	1.4514
542	2.0000	1.4184	1.4514
543	2.0000	1.4184	1.4514
544	2.0000	1.4184	1.4514
545	2.0000	1.4184	1.4514
546	2.0000	1.4184	1.4514
547	0.0000	0.0000	0.0000
548	0.0000	0.0000	0.0000
549	2.0000	1.4184	1.4514
550	2.0000	1.4184	1.4514
551	2.0000	1.4184	1.4514
552	2.0000	1.4184	1.4514
553	0.0000	0.0000	0.0000
554	0.0000	0.0000	0.0000
555	2.0000	1.4184	1.4514
556	2.0000	1.4184	1.4514
557	2.0000	1.4184	1.4514
558	2.0000	1.4184	1.4514
559	2.0000	1.4184	1.4514
560	2.0000	1.4184	1.4514
561	2.0000	1.4184	1.4514
562	2.0000	1.4184	1.4514
563	0.0000	0.0000	0.0000
564	2.0000	1.4184	1.4514
565	2.0000	1.4184	1.4514
566	2.0000	1.4184	1.4514
567	2.0000	1.4184	1.4514
568	0.0000	0.0000	0.0000
569	2.0000	1.4184	1.4514
570	2.0000	1.4184	1.4514
571	2.0000	1.4184	1.4514
572	0.0000	0.0000	0.0000
573	2.0000	1.4184	1.4514
574	2.0000	1.4184	1.4514
575	0.0000	0.0000	0.0000
576	2.0000	1.4184	1.4514
577	0.0000	0.0000	0.0000
578	2.0000	1.4184	1.4514
579	0.0000	0.0000	0.0000
580	0.0000	0.0000	0.0000
581	2.0000	1.4184	1.4514
582	2.0000	1.4184	1.4514
583	2.0000	1.4184	1.4514
584	0.0000	0.0000	0.0000
585	0.0000	0.0000	0.0000
586	2.0000	1.4184	1.4514
587	0.0000	0.0000	0.0000
588	0.0000	0.0000	0.0000
589	2.0000	1.4184	1.4514
590	2.0000	1.4184	1.4514
591	0.0000	0.0000	0.0000
592	0.0000	0.0000	0.0000
593	0.0000	0.0000	0.0000
594	0.0000	0.0000	0.0000
595	0.0000	0.0000	0.0000
596	0.0000	0.0000	0.0000
597	2.0000	1.4184	1.4514
598	2.0000	1.4184	1.4514
599	0.0000	0.0000	0.0000
600	2.0000	1.4184	1.4514
601	0.0000	0.0000	0.0000
602	2.0000	1.4184	1.4514
603	2.0000	1.4184	1.4514
604	2.0000	1.4184	1.4514
605	2.0000	1.4184	1.4514
606	2.0000	1.4184	1.4514
607	0.0000	0.0000	0.0000
608	0.0000	0.0000	0.0000
609	0.0000	0.0000	0.0000
610	2.0000	1.4184	1.4514
611	0.0000	0.0000	0.0000
612	2.0000	1.4184	1.4514
613	2.0000	1.4184	1.4514
614	0.0000	0.0000	0.0000
615	2.0000	1.4184	1.4514
616	2.0000	1.4184	1.4514
617	2.0000	1.4184	1.4514
618	2.0000	1.4184	1.4514
619	0.0000	0.0000	0.0000
620	0.0000	0.0000	0.0000
621	0.0000	0.0000	0.0000
622	2.0000	1.4184	1.4514
623	2.0000	1.4184	1.4514
624	2.0000	1.4184	1.4514
625	2.0000	1.4184	1.4514
626	0.0000	0.0000	0.0000
627	2.0000	1.4184	1.4514
628	2.0000	1.4184	1.4514
629	2.0000	1.4184	1.4514
630	0.0000	0.0000	0.0000
631	2.0000	1.4184	1.4514
632	2.0000	1.4184	1.4514
633	0.0000	0.0000	0.0000
634	2.0000	1.4184	1.4514
635	2.0000	1.4184	1.4514
636	0.0000	0.0000	0.0000
637	2.0000	1.4184	1.4514
638	2.0000	1.4184	1.4514
639	2.0000	1.4184	1.4514
640	0.0000	0.0000	0.0000
641	2.0000	1.4184	1.4514
642	2.0000	1.4184	1.4514
643	2.0000	1.4184	1.4514
644	0.0000	0.0000	0.0000
645	2.0000	1.4184	1.4514
646	2.0000	1.4184	1.4514
647	2.0000	1.4184	1.4514
648	0.0000	0.0000	0.0000
649	2.0000	1.4184	1.4514
650	2.0000	1.4184	1.4514
651	2.0000	1.4184	1.4514
652	2.0000	1.4184	1.4514
653	2.0000	1.4184	1.4514
654	0.0000	0.0000	0.0000
655	0.0000	0.0000	0.0000
656	2.0000	1.4184	1.4514
657	0.0000	0.0000	0.0000
658	0.0000	0.0000	0.0000
659	2.0000	1.4184	1.4514
660	2.0000	1.4184	1.4514
661	2.0000	1.4184	1.4514
662	2.0000	1.4184	1.4514
663	2.0000	1.4184	1.4514
664	0.0000	0.0000	0.0000
665	0.0000	0.0000	0.0000
666	0.0000	0.0000	0.0000
667	2.0000	1.4184	1.4514
668	0.0000	0.0000	0.0000
669	2.0000	1.4184	1.4514
670	2.0000	1.4184	1.4514
671	2.0000	1.4184	1.4514
672	2.0000	1.4184	1.4514
673	2.0000	1.4184	1.4514
674	2.0000	1.4184	1.4514
675	2.0000	1.4184	1.4514
676	2.0000	1.4184	1.4514
677	2.0000	1.4184	1.4514
678	0.0000	0.0000	0.0000
679	2.0000	1.4184	1.4514
680	2.0000	1.4184	1.4514
681	0.0000	0.0000	0.0000
682	0.0000	0.0000	0.0000
683	2.0000	1.4184	1.4514
684	2.0000	1.4184	1.4514
685	0.0000	0.0000	0.0000
686	2.0000	1.4184	1.4514
687	2.0000	1.4184	1.4514
688	2.0000	1.4184	1.4514
689	2.0000	1.4184	1.4514
690	0.0000	0.0000	0.0000
691	2.0000	1.4184	1.4514
692	0.0000	0.0000	0.0000
693	0.0000	0.0000	0.0000
694	2.0000	1.4184	1.4514
695	2.0000	1.4184	1.4514
696	2.0000	1.4184	1.4514
697	2.0000	1.4184	1.4514
698	0.0000	0.0000	0.0000
699	2.0000	1.4184	1.4514
700	2.0000	1.4184	1.4514
701	0.0000	0.0000	0.0000
702	0.0000	0.0000	0.0000
703	2.0000	1.4184	1.4514
704	0.0000	0.0000	0.0000
705	2.0000	1.4184	1.4514
706	2.0000	1.4184	1.4514
707	0.0000	0.0000	0.0000
708	0.0000	0.0000	0.0000
709	0.0000	0.0000	0.0000
710	0.0000	0.0000	0.0000
711	0.0000	0.0000	0.0000
712	0.0000	0.0000	0.0000
713	0.0000	0.0000	0.0000
714	0.0000	0.0000	0.0000
715	0.0000	0.0000	0.0000
716	2.0000	1.4184	1.4514
717	0.0000	0.0000	0.0000
718	2.0000	1.4184	1.4514
719	2.0000	1.4184	1.4514
720	2.0000	1.4184	1.4514
721	0.0000	0.0000	0.0000
722	2.0000	1.4184	1.4514
723	2.0000	1.4184	1.4514
724	0.0000	0.0000	0.0000
725	2.0000	1.4184	1.4514
726	2.0000	1.4184	1.4514
727	2.0000	1.4184	1.4514
728	2.0000	1.4184	1.4514
729	2.0000	1.4184	1.4514
730	2.0000	1.4184	1.4514
731	0.0000	0.0000	0.0000
732	2.0000	1.4184	1.4514
733	2.0000	1.4184	1.4514
734	2.0000	1.4184	1.4514
735	0.0000	0.0000	0.0000
736	0.0000	0.0000	0.0000
737	0.0000	0.0000	0.0000
738	2.0000	1.4184	1.4514
739	0.0000	0.0000	0.0000
740	0.0000	0.0000	0.0000
741	0.0000	0.0000	0.0000
742	0.0000	0.0000	0.0000
743	2.0000	1.4184	1.4514
744	2.0000	1.4184	1.4514
745	0.0000	0.0000	0.0000
746	2.0000	1.4184	1.4514
747	2.0000	1.4184	1.4514
748	2.0000	1.4184	1.4514
749	2.0000	1.4184	1.4514
750	2.0000	1.4184	1.4514
751	0.0000	0.0000	0.0000
752	0.0000	0.0000	0.0000
753	0.0000	0.0000	0.0000
754	2.0000	1.4184	1.4514
755	2.0000	1.4184	1.4514
756	2.0000	1.4184	1.4514
757	2.0000	1.4184	1.4514
758	2.0000	1.4184	1.4514
759	2.0000	1.4184	1.4514
760	2.0000	1.4184	1.4514
761	2.0000	1.4184	1.4514
762	2.0000	1.4184	1.4514
763	0.0000	0.0000	0.0000
764	2.0000	1.4184	1.4514
765	0.0000	0.0000	0.0000
766	2.0000	1.4184	1.4514
767	0.0000	0.0000	0.0000
768	0.0000	0.0000	0.0000
769	2.0000	1.4184	1.4514
770	2.0000	1.4184	1.4514
771	2.0000	1.4184	1.4514
772	0.0000	0.0000	0.0000
773	2.0000	1.4184	1.4514
774	2.0000	1.4184	1.4514
775	2.0000	1.4184	1.4514
776	0.0000	0.0000	0.0000
777	2.0000	1.4184	1.4514
778	2.0000	1.4184	1.4514
779	2.0000	1.4184	1.4514
780	2.0000	1.4184	1.4514
781	2.0000	1.4184	1.4514
782	2.0000	1.4184	1.4514
783	0.0000	0.0000	0.0000
784	2.0000	1.4184	1.4514
785	2.0000	1.4184	1.4514
786	2.0000	1.4184	1.4514
787	2.0000	1.4184	1.4514
788	0.0000	0.0000	0.0000
789	2.0000	1.4184	1.4514
790	2.0000	1.4184	1.4514
791	0.0000	0.0000	0.0000
792	2.0000	1.4184	1.4514
793	2.0000	1.4184	1.4514
794	0.0000	0.0000	0.0000
795	2.0000	1.4184	1.4514
796	2.0000	1.4184	1.4514
797	0.0000	0.0000	0.0000
798	0.0000	0.0000	0.0000
799	0.0000	0.0000	0.0000
800	2.0000	1.4184	1.4514
801	2.0000	1.4184	1.4514
802	2.0000	1.4184	1.4514
803	0.0000	0.0000	0.0000
804	2.0000	1.4184	1.4514
805	0.0000	0.0000	0.0000
806	0.0000	0.0000	0.0000
807	2.0000	1.4184	1.4514
808	2.0000	1.4184	1.4514
809	2.0000	1.4184	1.4514
810	0.0000	0.0000	0.0000
811	0.0000	0.0000	0.0000
812	2.0000	1.4184	1.4514
813	2.0000	1.4184	1.4514
814	0.0000	0.0000	0.0000
815	2.0000	1.4184	1.4514
