Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2189	4.0000	1.0908	1.0902
2190	4.0000	1.0908	1.0902
2191	4.0000	1.0908	1.0902
2192	4.0000	1.0908	1.0902
2193	4.0000	1.0908	1.0902
2194	4.0000	1.0908	1.0902
2195	2.0000	0.5454	0.5451
2196	4.0000	1.0908	1.0902
2197	3.0000	0.8181	0.8177
2198	3.0000	0.8181	0.8177
2199	4.0000	1.0908	1.0902
2200	3.0000	0.8181	0.8177
2201	4.0000	1.0908	1.0902
2202	3.0000	0.8181	0.8177
2203	2.0000	0.5454	0.5451
2204	4.0000	1.0908	1.0902
2205	4.0000	1.0908	1.0902
2206	4.0000	1.0908	1.0902
2207	4.0000	1.0908	1.0902
2208	3.0000	0.8181	0.8177
2209	3.0000	0.8181	0.8177
2210	4.0000	1.0908	1.0902
2211	4.0000	1.0908	1.0902
2212	4.0000	1.0908	1.0902
2213	4.0000	1.0908	1.0902
2214	4.0000	1.0908	1.0902
2215	4.0000	1.0908	1.0902
2216	3.0000	0.8181	0.8177
2217	3.0000	0.8181	0.8177
2218	3.0000	0.8181	0.8177
2219	4.0000	1.0908	1.0902
2220	4.0000	1.0908	1.0902
2221	4.0000	1.0908	1.0902
2222	4.0000	1.0908	1.0902
2223	4.0000	1.0908	1.0902
2224	3.0000	0.8181	0.8177
2225	3.0000	0.8181	0.8177
2226	3.0000	0.8181	0.8177
2227	4.0000	1.0908	1.0902
2228	2.0000	0.5454	0.5451
2229	1.0000	0.2727	0.2726
2230	4.0000	1.0908	1.0902
2231	4.0000	1.0908	1.0902
2232	3.0000	0.8181	0.8177
2233	4.0000	1.0908	1.0902
2234	4.0000	1.0908	1.0902
2235	4.0000	1.0908	1.0902
2236	4.0000	1.0908	1.0902
2237	4.0000	1.0908	1.0902
2238	3.0000	0.8181	0.8177
2239	4.0000	1.0908	1.0902
2240	4.0000	1.0908	1.0902
2241	4.0000	1.0908	1.0902
2242	4.0000	1.0908	1.0902
2243	3.0000	0.8181	0.8177
2244	4.0000	1.0908	1.0902
2245	4.0000	1.0908	1.0902
2246	3.0000	0.8181	0.8177
2247	3.0000	0.8181	0.8177
2248	3.0000	0.8181	0.8177
2249	3.0000	0.8181	0.8177
2250	3.0000	0.8181	0.8177
2251	4.0000	1.0908	1.0902
2252	4.0000	1.0908	1.0902
2253	4.0000	1.0908	1.0902
2254	3.0000	0.8181	0.8177
2255	4.0000	1.0908	1.0902
2256	3.0000	0.8181	0.8177
2257	4.0000	1.0908	1.0902
2258	4.0000	1.0908	1.0902
2259	3.0000	0.8181	0.8177
2260	4.0000	1.0908	1.0902
2261	4.0000	1.0908	1.0902
2262	4.0000	1.0908	1.0902
2263	4.0000	1.0908	1.0902
2264	4.0000	1.0908	1.0902
2265	4.0000	1.0908	1.0902
2266	2.0000	0.5454	0.5451
2267	4.0000	1.0908	1.0902
2268	4.0000	1.0908	1.0902
2269	3.0000	0.8181	0.8177
2270	3.0000	0.8181	0.8177
2271	3.0000	0.8181	0.8177
2272	4.0000	1.0908	1.0902
2273	4.0000	1.0908	1.0902
2274	4.0000	1.0908	1.0902
2275	4.0000	1.0908	1.0902
2276	4.0000	1.0908	1.0902
2277	3.0000	0.8181	0.8177
2278	4.0000	1.0908	1.0902
2279	4.0000	1.0908	1.0902
2280	4.0000	1.0908	1.0902
2281	4.0000	1.0908	1.0902
2282	4.0000	1.0908	1.0902
2283	4.0000	1.0908	1.0902
2284	2.0000	0.5454	0.5451
2285	4.0000	1.0908	1.0902
2286	4.0000	1.0908	1.0902
2287	3.0000	0.8181	0.8177
2288	4.0000	1.0908	1.0902
2289	4.0000	1.0908	1.0902
2290	4.0000	1.0908	1.0902
2291	4.0000	1.0908	1.0902
2292	4.0000	1.0908	1.0902
2293	4.0000	1.0908	1.0902
2294	4.0000	1.0908	1.0902
2295	4.0000	1.0908	1.0902
2296	3.0000	0.8181	0.8177
2297	4.0000	1.0908	1.0902
2298	4.0000	1.0908	1.0902
2299	4.0000	1.0908	1.0902
2300	4.0000	1.0908	1.0902
2301	4.0000	1.0908	1.0902
2302	4.0000	1.0908	1.0902
2303	3.0000	0.8181	0.8177
2304	3.0000	0.8181	0.8177
2305	3.0000	0.8181	0.8177
2306	4.0000	1.0908	1.0902
2307	4.0000	1.0908	1.0902
2308	2.0000	0.5454	0.5451
2309	4.0000	1.0908	1.0902
2310	3.0000	0.8181	0.8177
2311	4.0000	1.0908	1.0902
2312	4.0000	1.0908	1.0902
2313	4.0000	1.0908	1.0902
2314	4.0000	1.0908	1.0902
2315	4.0000	1.0908	1.0902
2316	4.0000	1.0908	1.0902
2317	3.0000	0.8181	0.8177
2318	2.0000	0.5454	0.5451
2319	3.0000	0.8181	0.8177
2320	4.0000	1.0908	1.0902
2321	3.0000	0.8181	0.8177
2322	4.0000	1.0908	1.0902
2323	4.0000	1.0908	1.0902
2324	3.0000	0.8181	0.8177
2325	4.0000	1.0908	1.0902
2326	3.0000	0.8181	0.8177
2327	3.0000	0.8181	0.8177
2328	2.0000	0.5454	0.5451
2329	4.0000	1.0908	1.0902
2330	4.0000	1.0908	1.0902
2331	4.0000	1.0908	1.0902
2332	4.0000	1.0908	1.0902
2333	3.0000	0.8181	0.8177
2334	4.0000	1.0908	1.0902
2335	4.0000	1.0908	1.0902
2336	3.0000	0.8181	0.8177
2337	4.0000	1.0908	1.0902
2338	3.0000	0.8181	0.8177
2339	4.0000	1.0908	1.0902
2340	3.0000	0.8181	0.8177
2341	4.0000	1.0908	1.0902
2342	4.0000	1.0908	1.0902
2343	4.0000	1.0908	1.0902
2344	4.0000	1.0908	1.0902
2345	4.0000	1.0908	1.0902
2346	4.0000	1.0908	1.0902
2347	2.0000	0.5454	0.5451
2348	4.0000	1.0908	1.0902
2349	4.0000	1.0908	1.0902
2350	3.0000	0.8181	0.8177
2351	3.0000	0.8181	0.8177
2352	4.0000	1.0908	1.0902
2353	3.0000	0.8181	0.8177
2354	4.0000	1.0908	1.0902
2355	4.0000	1.0908	1.0902
2356	3.0000	0.8181	0.8177
2357	4.0000	1.0908	1.0902
2358	4.0000	1.0908	1.0902
2359	4.0000	1.0908	1.0902
2360	4.0000	1.0908	1.0902
2361	4.0000	1.0908	1.0902
2362	4.0000	1.0908	1.0902
2363	4.0000	1.0908	1.0902
2364	4.0000	1.0908	1.0902
2365	4.0000	1.0908	1.0902
2366	3.0000	0.8181	0.8177
2367	4.0000	1.0908	1.0902
2368	4.0000	1.0908	1.0902
2369	4.0000	1.0908	1.0902
2370	2.0000	0.5454	0.5451
2371	4.0000	1.0908	1.0902
2372	4.0000	1.0908	1.0902
2373	4.0000	1.0908	1.0902
2374	3.0000	0.8181	0.8177
2375	4.0000	1.0908	1.0902
2376	4.0000	1.0908	1.0902
2377	3.0000	0.8181	0.8177
2378	4.0000	1.0908	1.0902
2379	4.0000	1.0908	1.0902
2380	3.0000	0.8181	0.8177
2381	4.0000	1.0908	1.0902
2382	4.0000	1.0908	1.0902
2383	4.0000	1.0908	1.0902
2384	4.0000	1.0908	1.0902
2385	4.0000	1.0908	1.0902
2386	4.0000	1.0908	1.0902
2387	4.0000	1.0908	1.0902
2388	4.0000	1.0908	1.0902
2389	4.0000	1.0908	1.0902
2390	4.0000	1.0908	1.0902
2391	3.0000	0.8181	0.8177
2392	3.0000	0.8181	0.8177
2393	3.0000	0.8181	0.8177
2394	4.0000	1.0908	1.0902
2395	4.0000	1.0908	1.0902
2396	4.0000	1.0908	1.0902
2397	4.0000	1.0908	1.0902
2398	4.0000	1.0908	1.0902
2399	4.0000	1.0908	1.0902
2400	4.0000	1.0908	1.0902
2401	4.0000	1.0908	1.0902
2402	3.0000	0.8181	0.8177
2403	4.0000	1.0908	1.0902
2404	3.0000	0.8181	0.8177
2405	3.0000	0.8181	0.8177
2406	4.0000	1.0908	1.0902
2407	4.0000	1.0908	1.0902
2408	4.0000	1.0908	1.0902
2409	4.0000	1.0908	1.0902
2410	4.0000	1.0908	1.0902
2411	4.0000	1.0908	1.0902
2412	4.0000	1.0908	1.0902
2413	4.0000	1.0908	1.0902
2414	4.0000	1.0908	1.0902
2415	4.0000	1.0908	1.0902
2416	3.0000	0.8181	0.8177
2417	4.0000	1.0908	1.0902
2418	3.0000	0.8181	0.8177
2419	3.0000	0.8181	0.8177
2420	4.0000	1.0908	1.0902
2421	4.0000	1.0908	1.0902
2422	4.0000	1.0908	1.0902
2423	4.0000	1.0908	1.0902
2424	4.0000	1.0908	1.0902
2425	3.0000	0.8181	0.8177
2426	4.0000	1.0908	1.0902
2427	3.0000	0.8181	0.8177
2428	4.0000	1.0908	1.0902
2429	4.0000	1.0908	1.0902
2430	4.0000	1.0908	1.0902
2431	4.0000	1.0908	1.0902
2432	4.0000	1.0908	1.0902
2433	4.0000	1.0908	1.0902
2434	4.0000	1.0908	1.0902
2435	4.0000	1.0908	1.0902
2436	4.0000	1.0908	1.0902
2437	4.0000	1.0908	1.0902
2438	4.0000	1.0908	1.0902
2439	4.0000	1.0908	1.0902
2440	4.0000	1.0908	1.0902
2441	4.0000	1.0908	1.0902
2442	4.0000	1.0908	1.0902
2443	4.0000	1.0908	1.0902
2444	4.0000	1.0908	1.0902
2445	4.0000	1.0908	1.0902
2446	4.0000	1.0908	1.0902
2447	4.0000	1.0908	1.0902
2448	3.0000	0.8181	0.8177
2449	3.0000	0.8181	0.8177
2450	4.0000	1.0908	1.0902
2451	3.0000	0.8181	0.8177
2452	4.0000	1.0908	1.0902
2453	4.0000	1.0908	1.0902
2454	1.0000	0.2727	0.2726
2455	3.0000	0.8181	0.8177
2456	4.0000	1.0908	1.0902
2457	4.0000	1.0908	1.0902
2458	3.0000	0.8181	0.8177
2459	4.0000	1.0908	1.0902
2460	4.0000	1.0908	1.0902
2461	4.0000	1.0908	1.0902
2462	4.0000	1.0908	1.0902
2463	4.0000	1.0908	1.0902
2464	3.0000	0.8181	0.8177
2465	3.0000	0.8181	0.8177
2466	4.0000	1.0908	1.0902
2467	4.0000	1.0908	1.0902
2468	3.0000	0.8181	0.8177
2469	4.0000	1.0908	1.0902
2470	1.0000	0.2727	0.2726
2471	4.0000	1.0908	1.0902
2472	4.0000	1.0908	1.0902
2473	3.0000	0.8181	0.8177
2474	4.0000	1.0908	1.0902
2475	4.0000	1.0908	1.0902
2476	4.0000	1.0908	1.0902
2477	4.0000	1.0908	1.0902
2478	3.0000	0.8181	0.8177
2479	4.0000	1.0908	1.0902
2480	4.0000	1.0908	1.0902
2481	3.0000	0.8181	0.8177
2482	4.0000	1.0908	1.0902
2483	3.0000	0.8181	0.8177
2484	4.0000	1.0908	1.0902
2485	3.0000	0.8181	0.8177
2486	4.0000	1.0908	1.0902
2487	4.0000	1.0908	1.0902
2488	4.0000	1.0908	1.0902
2489	3.0000	0.8181	0.8177
2490	4.0000	1.0908	1.0902
2491	4.0000	1.0908	1.0902
2492	2.0000	0.5454	0.5451
2493	4.0000	1.0908	1.0902
2494	3.0000	0.8181	0.8177
2495	4.0000	1.0908	1.0902
2496	3.0000	0.8181	0.8177
2497	3.0000	0.8181	0.8177
2498	3.0000	0.8181	0.8177
2499	4.0000	1.0908	1.0902
2500	4.0000	1.0908	1.0902
2501	4.0000	1.0908	1.0902
2502	4.0000	1.0908	1.0902
2503	2.0000	0.5454	0.5451
2504	2.0000	0.5454	0.5451
2505	4.0000	1.0908	1.0902
2506	4.0000	1.0908	1.0902
2507	4.0000	1.0908	1.0902
2508	4.0000	1.0908	1.0902
2509	4.0000	1.0908	1.0902
2510	4.0000	1.0908	1.0902
2511	4.0000	1.0908	1.0902
2512	4.0000	1.0908	1.0902
2513	4.0000	1.0908	1.0902
2514	3.0000	0.8181	0.8177
2515	3.0000	0.8181	0.8177
2516	3.0000	0.8181	0.8177
2517	4.0000	1.0908	1.0902
2518	3.0000	0.8181	0.8177
2519	3.0000	0.8181	0.8177
2520	4.0000	1.0908	1.0902
2521	2.0000	0.5454	0.5451
2522	4.0000	1.0908	1.0902
2523	4.0000	1.0908	1.0902
2524	3.0000	0.8181	0.8177
2525	4.0000	1.0908	1.0902
2526	4.0000	1.0908	1.0902
2527	3.0000	0.8181	0.8177
2528	4.0000	1.0908	1.0902
2529	4.0000	1.0908	1.0902
2530	4.0000	1.0908	1.0902
2531	3.0000	0.8181	0.8177
2532	4.0000	1.0908	1.0902
2533	4.0000	1.0908	1.0902
2534	4.0000	1.0908	1.0902
2535	4.0000	1.0908	1.0902
2536	4.0000	1.0908	1.0902
2537	4.0000	1.0908	1.0902
2538	4.0000	1.0908	1.0902
2539	4.0000	1.0908	1.0902
2540	3.0000	0.8181	0.8177
2541	4.0000	1.0908	1.0902
2542	4.0000	1.0908	1.0902
2543	4.0000	1.0908	1.0902
2544	4.0000	1.0908	1.0902
2545	4.0000	1.0908	1.0902
2546	4.0000	1.0908	1.0902
2547	4.0000	1.0908	1.0902
2548	4.0000	1.0908	1.0902
2549	4.0000	1.0908	1.0902
2550	4.0000	1.0908	1.0902
2551	4.0000	1.0908	1.0902
2552	3.0000	0.8181	0.8177
2553	3.0000	0.8181	0.8177
2554	4.0000	1.0908	1.0902
2555	4.0000	1.0908	1.0902
2556	3.0000	0.8181	0.8177
2557	1.0000	0.2727	0.2726
2558	4.0000	1.0908	1.0902
2559	4.0000	1.0908	1.0902
2560	4.0000	1.0908	1.0902
2561	2.0000	0.5454	0.5451
2562	4.0000	1.0908	1.0902
2563	4.0000	1.0908	1.0902
2564	4.0000	1.0908	1.0902
2565	4.0000	1.0908	1.0902
2566	4.0000	1.0908	1.0902
2567	4.0000	1.0908	1.0902
2568	4.0000	1.0908	1.0902
2569	3.0000	0.8181	0.8177
2570	4.0000	1.0908	1.0902
2571	4.0000	1.0908	1.0902
2572	4.0000	1.0908	1.0902
2573	4.0000	1.0908	1.0902
2574	4.0000	1.0908	1.0902
2575	3.0000	0.8181	0.8177
2576	3.0000	0.8181	0.8177
2577	3.0000	0.8181	0.8177
2578	4.0000	1.0908	1.0902
2579	4.0000	1.0908	1.0902
2580	3.0000	0.8181	0.8177
2581	4.0000	1.0908	1.0902
2582	3.0000	0.8181	0.8177
2583	3.0000	0.8181	0.8177
2584	4.0000	1.0908	1.0902
2585	4.0000	1.0908	1.0902
2586	3.0000	0.8181	0.8177
2587	4.0000	1.0908	1.0902
2588	4.0000	1.0908	1.0902
2589	4.0000	1.0908	1.0902
2590	4.0000	1.0908	1.0902
2591	4.0000	1.0908	1.0902
2592	4.0000	1.0908	1.0902
2593	4.0000	1.0908	1.0902
2594	3.0000	0.8181	0.8177
2595	4.0000	1.0908	1.0902
2596	4.0000	1.0908	1.0902
2597	4.0000	1.0908	1.0902
2598	3.0000	0.8181	0.8177
2599	1.0000	0.2727	0.2726
2600	4.0000	1.0908	1.0902
2601	1.0000	0.2727	0.2726
2602	4.0000	1.0908	1.0902
2603	4.0000	1.0908	1.0902
2604	4.0000	1.0908	1.0902
2605	4.0000	1.0908	1.0902
2606	4.0000	1.0908	1.0902
2607	3.0000	0.8181	0.8177
2608	4.0000	1.0908	1.0902
2609	4.0000	1.0908	1.0902
2610	4.0000	1.0908	1.0902
2611	4.0000	1.0908	1.0902
2612	4.0000	1.0908	1.0902
2613	4.0000	1.0908	1.0902
2614	2.0000	0.5454	0.5451
2615	3.0000	0.8181	0.8177
2616	4.0000	1.0908	1.0902
2617	4.0000	1.0908	1.0902
2618	4.0000	1.0908	1.0902
2619	4.0000	1.0908	1.0902
2620	4.0000	1.0908	1.0902
2621	4.0000	1.0908	1.0902
2622	4.0000	1.0908	1.0902
2623	3.0000	0.8181	0.8177
2624	4.0000	1.0908	1.0902
2625	4.0000	1.0908	1.0902
2626	4.0000	1.0908	1.0902
2627	4.0000	1.0908	1.0902
2628	4.0000	1.0908	1.0902
2629	4.0000	1.0908	1.0902
2630	4.0000	1.0908	1.0902
2631	3.0000	0.8181	0.8177
2632	4.0000	1.0908	1.0902
2633	4.0000	1.0908	1.0902
2634	3.0000	0.8181	0.8177
2635	4.0000	1.0908	1.0902
2636	4.0000	1.0908	1.0902
2637	4.0000	1.0908	1.0902
2638	4.0000	1.0908	1.0902
2639	4.0000	1.0908	1.0902
2640	4.0000	1.0908	1.0902
2641	3.0000	0.8181	0.8177
2642	4.0000	1.0908	1.0902
2643	4.0000	1.0908	1.0902
2644	4.0000	1.0908	1.0902
2645	4.0000	1.0908	1.0902
2646	3.0000	0.8181	0.8177
2647	4.0000	1.0908	1.0902
2648	4.0000	1.0908	1.0902
2649	3.0000	0.8181	0.8177
2650	4.0000	1.0908	1.0902
2651	4.0000	1.0908	1.0902
2652	4.0000	1.0908	1.0902
2653	4.0000	1.0908	1.0902
2654	3.0000	0.8181	0.8177
2655	3.0000	0.8181	0.8177
2656	4.0000	1.0908	1.0902
2657	4.0000	1.0908	1.0902
2658	4.0000	1.0908	1.0902
2659	4.0000	1.0908	1.0902
2660	4.0000	1.0908	1.0902
2661	4.0000	1.0908	1.0902
2662	4.0000	1.0908	1.0902
2663	4.0000	1.0908	1.0902
2664	4.0000	1.0908	1.0902
2665	3.0000	0.8181	0.8177
2666	4.0000	1.0908	1.0902
2667	3.0000	0.8181	0.8177
2668	4.0000	1.0908	1.0902
2669	4.0000	1.0908	1.0902
2670	3.0000	0.8181	0.8177
2671	4.0000	1.0908	1.0902
2672	3.0000	0.8181	0.8177
2673	4.0000	1.0908	1.0902
2674	3.0000	0.8181	0.8177
2675	4.0000	1.0908	1.0902
2676	3.0000	0.8181	0.8177
2677	4.0000	1.0908	1.0902
2678	3.0000	0.8181	0.8177
2679	3.0000	0.8181	0.8177
2680	4.0000	1.0908	1.0902
2681	4.0000	1.0908	1.0902
2682	4.0000	1.0908	1.0902
2683	4.0000	1.0908	1.0902
2684	4.0000	1.0908	1.0902
2685	3.0000	0.8181	0.8177
2686	4.0000	1.0908	1.0902
2687	3.0000	0.8181	0.8177
2688	4.0000	1.0908	1.0902
2689	3.0000	0.8181	0.8177
2690	3.0000	0.8181	0.8177
2691	4.0000	1.0908	1.0902
2692	4.0000	1.0908	1.0902
2693	4.0000	1.0908	1.0902
2694	3.0000	0.8181	0.8177
2695	4.0000	1.0908	1.0902
2696	4.0000	1.0908	1.0902
2697	4.0000	1.0908	1.0902
2698	4.0000	1.0908	1.0902
2699	2.0000	0.5454	0.5451
2700	4.0000	1.0908	1.0902
2701	4.0000	1.0908	1.0902
2702	3.0000	0.8181	0.8177
2703	4.0000	1.0908	1.0902
2704	4.0000	1.0908	1.0902
2705	4.0000	1.0908	1.0902
2706	4.0000	1.0908	1.0902
2707	4.0000	1.0908	1.0902
2708	4.0000	1.0908	1.0902
2709	3.0000	0.8181	0.8177
2710	2.0000	0.5454	0.5451
2711	4.0000	1.0908	1.0902
2712	4.0000	1.0908	1.0902
2713	4.0000	1.0908	1.0902
2714	4.0000	1.0908	1.0902
2715	4.0000	1.0908	1.0902
2716	1.0000	0.2727	0.2726
2717	3.0000	0.8181	0.8177
2718	4.0000	1.0908	1.0902
2719	3.0000	0.8181	0.8177
2720	4.0000	1.0908	1.0902
2721	4.0000	1.0908	1.0902
2722	4.0000	1.0908	1.0902
2723	4.0000	1.0908	1.0902
2724	4.0000	1.0908	1.0902
2725	4.0000	1.0908	1.0902
2726	4.0000	1.0908	1.0902
2727	3.0000	0.8181	0.8177
2728	4.0000	1.0908	1.0902
2729	4.0000	1.0908	1.0902
2730	4.0000	1.0908	1.0902
2731	4.0000	1.0908	1.0902
2732	4.0000	1.0908	1.0902
2733	4.0000	1.0908	1.0902
2734	4.0000	1.0908	1.0902
2735	4.0000	1.0908	1.0902
2736	4.0000	1.0908	1.0902
2737	3.0000	0.8181	0.8177
2738	4.0000	1.0908	1.0902
2739	3.0000	0.8181	0.8177
2740	3.0000	0.8181	0.8177
2741	4.0000	1.0908	1.0902
2742	3.0000	0.8181	0.8177
2743	4.0000	1.0908	1.0902
2744	4.0000	1.0908	1.0902
2745	4.0000	1.0908	1.0902
2746	4.0000	1.0908	1.0902
2747	4.0000	1.0908	1.0902
2748	4.0000	1.0908	1.0902
2749	3.0000	0.8181	0.8177
2750	4.0000	1.0908	1.0902
2751	2.0000	0.5454	0.5451
2752	4.0000	1.0908	1.0902
2753	4.0000	1.0908	1.0902
2754	4.0000	1.0908	1.0902
2755	4.0000	1.0908	1.0902
2756	4.0000	1.0908	1.0902
2757	4.0000	1.0908	1.0902
2758	4.0000	1.0908	1.0902
2759	4.0000	1.0908	1.0902
2760	4.0000	1.0908	1.0902
2761	3.0000	0.8181	0.8177
2762	4.0000	1.0908	1.0902
2763	3.0000	0.8181	0.8177
2764	4.0000	1.0908	1.0902
2765	3.0000	0.8181	0.8177
2766	3.0000	0.8181	0.8177
2767	4.0000	1.0908	1.0902
2768	4.0000	1.0908	1.0902
2769	3.0000	0.8181	0.8177
2770	4.0000	1.0908	1.0902
2771	4.0000	1.0908	1.0902
2772	4.0000	1.0908	1.0902
2773	3.0000	0.8181	0.8177
2774	2.0000	0.5454	0.5451
2775	1.0000	0.2727	0.2726
2776	4.0000	1.0908	1.0902
2777	4.0000	1.0908	1.0902
2778	3.0000	0.8181	0.8177
2779	4.0000	1.0908	1.0902
2780	3.0000	0.8181	0.8177
2781	3.0000	0.8181	0.8177
2782	2.0000	0.5454	0.5451
2783	3.0000	0.8181	0.8177
2784	4.0000	1.0908	1.0902
2785	4.0000	1.0908	1.0902
2786	3.0000	0.8181	0.8177
2787	4.0000	1.0908	1.0902
2788	3.0000	0.8181	0.8177
2789	4.0000	1.0908	1.0902
2790	4.0000	1.0908	1.0902
2791	4.0000	1.0908	1.0902
2792	4.0000	1.0908	1.0902
2793	4.0000	1.0908	1.0902
2794	3.0000	0.8181	0.8177
2795	4.0000	1.0908	1.0902
2796	4.0000	1.0908	1.0902
2797	4.0000	1.0908	1.0902
2798	4.0000	1.0908	1.0902
2799	4.0000	1.0908	1.0902
2800	4.0000	1.0908	1.0902
2801	4.0000	1.0908	1.0902
2802	4.0000	1.0908	1.0902
2803	4.0000	1.0908	1.0902
2804	3.0000	0.8181	0.8177
2805	4.0000	1.0908	1.0902
2806	4.0000	1.0908	1.0902
2807	4.0000	1.0908	1.0902
2808	4.0000	1.0908	1.0902
2809	4.0000	1.0908	1.0902
2810	4.0000	1.0908	1.0902
2811	3.0000	0.8181	0.8177
2812	4.0000	1.0908	1.0902
2813	3.0000	0.8181	0.8177
2814	4.0000	1.0908	1.0902
2815	4.0000	1.0908	1.0902
2816	4.0000	1.0908	1.0902
2817	4.0000	1.0908	1.0902
2818	4.0000	1.0908	1.0902
2819	3.0000	0.8181	0.8177
2820	4.0000	1.0908	1.0902
2821	4.0000	1.0908	1.0902
2822	4.0000	1.0908	1.0902
2823	4.0000	1.0908	1.0902
2824	4.0000	1.0908	1.0902
2825	3.0000	0.8181	0.8177
2826	4.0000	1.0908	1.0902
2827	3.0000	0.8181	0.8177
2828	4.0000	1.0908	1.0902
2829	4.0000	1.0908	1.0902
2830	3.0000	0.8181	0.8177
2831	4.0000	1.0908	1.0902
2832	3.0000	0.8181	0.8177
2833	4.0000	1.0908	1.0902
2834	4.0000	1.0908	1.0902
2835	3.0000	0.8181	0.8177
2836	2.0000	0.5454	0.5451
2837	4.0000	1.0908	1.0902
2838	3.0000	0.8181	0.8177
2839	4.0000	1.0908	1.0902
2840	4.0000	1.0908	1.0902
2841	4.0000	1.0908	1.0902
2842	4.0000	1.0908	1.0902
2843	3.0000	0.8181	0.8177
2844	4.0000	1.0908	1.0902
2845	3.0000	0.8181	0.8177
2846	4.0000	1.0908	1.0902
2847	3.0000	0.8181	0.8177
2848	4.0000	1.0908	1.0902
2849	4.0000	1.0908	1.0902
2850	4.0000	1.0908	1.0902
2851	4.0000	1.0908	1.0902
2852	4.0000	1.0908	1.0902
2853	4.0000	1.0908	1.0902
2854	1.0000	0.2727	0.2726
2855	4.0000	1.0908	1.0902
2856	4.0000	1.0908	1.0902
2857	3.0000	0.8181	0.8177
2858	2.0000	0.5454	0.5451
2859	3.0000	0.8181	0.8177
2860	4.0000	1.0908	1.0902
2861	4.0000	1.0908	1.0902
2862	3.0000	0.8181	0.8177
2863	4.0000	1.0908	1.0902
2864	4.0000	1.0908	1.0902
2865	2.0000	0.5454	0.5451
2866	4.0000	1.0908	1.0902
2867	3.0000	0.8181	0.8177
2868	4.0000	1.0908	1.0902
2869	2.0000	0.5454	0.5451
2870	4.0000	1.0908	1.0902
2871	3.0000	0.8181	0.8177
2872	4.0000	1.0908	1.0902
2873	4.0000	1.0908	1.0902
2874	2.0000	0.5454	0.5451
2875	3.0000	0.8181	0.8177
2876	4.0000	1.0908	1.0902
2877	4.0000	1.0908	1.0902
2878	3.0000	0.8181	0.8177
2879	3.0000	0.8181	0.8177
2880	4.0000	1.0908	1.0902
2881	3.0000	0.8181	0.8177
2882	4.0000	1.0908	1.0902
2883	4.0000	1.0908	1.0902
2884	4.0000	1.0908	1.0902
2885	4.0000	1.0908	1.0902
2886	4.0000	1.0908	1.0902
2887	3.0000	0.8181	0.8177
2888	4.0000	1.0908	1.0902
2889	4.0000	1.0908	1.0902
2890	3.0000	0.8181	0.8177
2891	4.0000	1.0908	1.0902
2892	4.0000	1.0908	1.0902
2893	4.0000	1.0908	1.0902
2894	4.0000	1.0908	1.0902
2895	4.0000	1.0908	1.0902
2896	4.0000	1.0908	1.0902
2897	4.0000	1.0908	1.0902
2898	2.0000	0.5454	0.5451
2899	3.0000	0.8181	0.8177
2900	4.0000	1.0908	1.0902
2901	4.0000	1.0908	1.0902
2902	3.0000	0.8181	0.8177
2903	4.0000	1.0908	1.0902
2904	4.0000	1.0908	1.0902
2905	4.0000	1.0908	1.0902
2906	4.0000	1.0908	1.0902
2907	4.0000	1.0908	1.0902
2908	4.0000	1.0908	1.0902
2909	4.0000	1.0908	1.0902
2910	3.0000	0.8181	0.8177
2911	4.0000	1.0908	1.0902
2912	4.0000	1.0908	1.0902
2913	4.0000	1.0908	1.0902
2914	4.0000	1.0908	1.0902
2915	4.0000	1.0908	1.0902
2916	4.0000	1.0908	1.0902
2917	4.0000	1.0908	1.0902
2918	3.0000	0.8181	0.8177
2919	4.0000	1.0908	1.0902
2920	4.0000	1.0908	1.0902
2921	4.0000	1.0908	1.0902
2922	4.0000	1.0908	1.0902
2923	3.0000	0.8181	0.8177
2924	4.0000	1.0908	1.0902
2925	3.0000	0.8181	0.8177
2926	3.0000	0.8181	0.8177
2927	4.0000	1.0908	1.0902
2928	3.0000	0.8181	0.8177
2929	4.0000	1.0908	1.0902
2930	4.0000	1.0908	1.0902
2931	4.0000	1.0908	1.0902
2932	4.0000	1.0908	1.0902
2933	4.0000	1.0908	1.0902
2934	4.0000	1.0908	1.0902
2935	2.0000	0.5454	0.5451
2936	4.0000	1.0908	1.0902
2937	4.0000	1.0908	1.0902
2938	4.0000	1.0908	1.0902
2939	3.0000	0.8181	0.8177
2940	3.0000	0.8181	0.8177
2941	4.0000	1.0908	1.0902
2942	4.0000	1.0908	1.0902
2943	4.0000	1.0908	1.0902
2944	4.0000	1.0908	1.0902
2945	1.0000	0.2727	0.2726
2946	3.0000	0.8181	0.8177
2947	4.0000	1.0908	1.0902
2948	4.0000	1.0908	1.0902
2949	3.0000	0.8181	0.8177
2950	3.0000	0.8181	0.8177
2951	4.0000	1.0908	1.0902
2952	3.0000	0.8181	0.8177
2953	3.0000	0.8181	0.8177
2954	4.0000	1.0908	1.0902
2955	4.0000	1.0908	1.0902
2956	4.0000	1.0908	1.0902
2957	3.0000	0.8181	0.8177
2958	4.0000	1.0908	1.0902
2959	4.0000	1.0908	1.0902
2960	4.0000	1.0908	1.0902
2961	4.0000	1.0908	1.0902
2962	4.0000	1.0908	1.0902
2963	4.0000	1.0908	1.0902
