Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
1767	4.0000	0.4422	0.4369
1768	7.0000	0.7738	0.7645
1769	9.0000	0.9949	0.9830
1770	5.0000	0.5527	0.5461
1771	10.0000	1.1055	1.0922
1772	8.0000	0.8844	0.8737
1773	7.0000	0.7738	0.7645
1774	8.0000	0.8844	0.8737
1775	8.0000	0.8844	0.8737
1776	9.0000	0.9949	0.9830
1777	8.0000	0.8844	0.8737
1778	10.0000	1.1055	1.0922
1779	10.0000	1.1055	1.0922
1780	6.0000	0.6633	0.6553
1781	11.0000	1.2160	1.2014
1782	8.0000	0.8844	0.8737
1783	7.0000	0.7738	0.7645
1784	10.0000	1.1055	1.0922
1785	7.0000	0.7738	0.7645
1786	10.0000	1.1055	1.0922
1787	10.0000	1.1055	1.0922
1788	10.0000	1.1055	1.0922
1789	6.0000	0.6633	0.6553
1790	10.0000	1.1055	1.0922
1791	8.0000	0.8844	0.8737
1792	11.0000	1.2160	1.2014
1793	7.0000	0.7738	0.7645
1794	10.0000	1.1055	1.0922
1795	12.0000	1.3266	1.3106
1796	8.0000	0.8844	0.8737
1797	7.0000	0.7738	0.7645
1798	6.0000	0.6633	0.6553
1799	7.0000	0.7738	0.7645
1800	9.0000	0.9949	0.9830
1801	11.0000	1.2160	1.2014
1802	11.0000	1.2160	1.2014
1803	8.0000	0.8844	0.8737
1804	7.0000	0.7738	0.7645
1805	6.0000	0.6633	0.6553
1806	10.0000	1.1055	1.0922
1807	10.0000	1.1055	1.0922
1808	9.0000	0.9949	0.9830
1809	8.0000	0.8844	0.8737
1810	7.0000	0.7738	0.7645
1811	10.0000	1.1055	1.0922
1812	10.0000	1.1055	1.0922
1813	10.0000	1.1055	1.0922
1814	10.0000	1.1055	1.0922
1815	9.0000	0.9949	0.9830
1816	6.0000	0.6633	0.6553
1817	6.0000	0.6633	0.6553
1818	8.0000	0.8844	0.8737
1819	8.0000	0.8844	0.8737
1820	10.0000	1.1055	1.0922
1821	10.0000	1.1055	1.0922
1822	8.0000	0.8844	0.8737
1823	10.0000	1.1055	1.0922
1824	7.0000	0.7738	0.7645
1825	9.0000	0.9949	0.9830
1826	9.0000	0.9949	0.9830
1827	9.0000	0.9949	0.9830
1828	8.0000	0.8844	0.8737
1829	8.0000	0.8844	0.8737
1830	10.0000	1.1055	1.0922
1831	6.0000	0.6633	0.6553
1832	8.0000	0.8844	0.8737
1833	9.0000	0.9949	0.9830
1834	10.0000	1.1055	1.0922
1835	11.0000	1.2160	1.2014
1836	10.0000	1.1055	1.0922
1837	6.0000	0.6633	0.6553
1838	10.0000	1.1055	1.0922
1839	10.0000	1.1055	1.0922
1840	10.0000	1.1055	1.0922
1841	10.0000	1.1055	1.0922
1842	7.0000	0.7738	0.7645
1843	11.0000	1.2160	1.2014
1844	11.0000	1.2160	1.2014
1845	7.0000	0.7738	0.7645
1846	10.0000	1.1055	1.0922
1847	6.0000	0.6633	0.6553
1848	7.0000	0.7738	0.7645
1849	8.0000	0.8844	0.8737
1850	8.0000	0.8844	0.8737
1851	10.0000	1.1055	1.0922
1852	6.0000	0.6633	0.6553
1853	9.0000	0.9949	0.9830
1854	12.0000	1.3266	1.3106
1855	10.0000	1.1055	1.0922
1856	8.0000	0.8844	0.8737
1857	9.0000	0.9949	0.9830
1858	10.0000	1.1055	1.0922
1859	7.0000	0.7738	0.7645
1860	9.0000	0.9949	0.9830
1861	8.0000	0.8844	0.8737
1862	6.0000	0.6633	0.6553
1863	7.0000	0.7738	0.7645
1864	11.0000	1.2160	1.2014
1865	10.0000	1.1055	1.0922
1866	7.0000	0.7738	0.7645
1867	7.0000	0.7738	0.7645
1868	10.0000	1.1055	1.0922
1869	8.0000	0.8844	0.8737
1870	6.0000	0.6633	0.6553
1871	10.0000	1.1055	1.0922
1872	10.0000	1.1055	1.0922
1873	10.0000	1.1055	1.0922
1874	9.0000	0.9949	0.9830
1875	9.0000	0.9949	0.9830
1876	8.0000	0.8844	0.8737
1877	8.0000	0.8844	0.8737
1878	8.0000	0.8844	0.8737
1879	11.0000	1.2160	1.2014
1880	10.0000	1.1055	1.0922
1881	6.0000	0.6633	0.6553
1882	8.0000	0.8844	0.8737
1883	9.0000	0.9949	0.9830
1884	8.0000	0.8844	0.8737
1885	7.0000	0.7738	0.7645
1886	8.0000	0.8844	0.8737
1887	6.0000	0.6633	0.6553
1888	9.0000	0.9949	0.9830
1889	8.0000	0.8844	0.8737
1890	10.0000	1.1055	1.0922
1891	8.0000	0.8844	0.8737
1892	10.0000	1.1055	1.0922
1893	7.0000	0.7738	0.7645
1894	6.0000	0.6633	0.6553
1895	6.0000	0.6633	0.6553
1896	9.0000	0.9949	0.9830
1897	10.0000	1.1055	1.0922
1898	10.0000	1.1055	1.0922
1899	10.0000	1.1055	1.0922
1900	6.0000	0.6633	0.6553
1901	8.0000	0.8844	0.8737
1902	11.0000	1.2160	1.2014
1903	9.0000	0.9949	0.9830
1904	10.0000	1.1055	1.0922
1905	8.0000	0.8844	0.8737
1906	8.0000	0.8844	0.8737
1907	7.0000	0.7738	0.7645
1908	6.0000	0.6633	0.6553
1909	10.0000	1.1055	1.0922
1910	6.0000	0.6633	0.6553
1911	8.0000	0.8844	0.8737
1912	6.0000	0.6633	0.6553
1913	8.0000	0.8844	0.8737
1914	10.0000	1.1055	1.0922
1915	10.0000	1.1055	1.0922
1916	8.0000	0.8844	0.8737
1917	6.0000	0.6633	0.6553
1918	10.0000	1.1055	1.0922
1919	11.0000	1.2160	1.2014
1920	10.0000	1.1055	1.0922
1921	10.0000	1.1055	1.0922
1922	11.0000	1.2160	1.2014
1923	8.0000	0.8844	0.8737
1924	7.0000	0.7738	0.7645
1925	8.0000	0.8844	0.8737
1926	7.0000	0.7738	0.7645
1927	8.0000	0.8844	0.8737
1928	8.0000	0.8844	0.8737
1929	10.0000	1.1055	1.0922
1930	6.0000	0.6633	0.6553
1931	8.0000	0.8844	0.8737
1932	3.0000	0.3316	0.3277
1933	8.0000	0.8844	0.8737
1934	9.0000	0.9949	0.9830
1935	8.0000	0.8844	0.8737
1936	7.0000	0.7738	0.7645
1937	8.0000	0.8844	0.8737
1938	10.0000	1.1055	1.0922
1939	8.0000	0.8844	0.8737
1940	10.0000	1.1055	1.0922
1941	11.0000	1.2160	1.2014
1942	6.0000	0.6633	0.6553
1943	6.0000	0.6633	0.6553
1944	6.0000	0.6633	0.6553
1945	8.0000	0.8844	0.8737
1946	12.0000	1.3266	1.3106
1947	8.0000	0.8844	0.8737
1948	8.0000	0.8844	0.8737
1949	8.0000	0.8844	0.8737
1950	9.0000	0.9949	0.9830
1951	9.0000	0.9949	0.9830
1952	10.0000	1.1055	1.0922
1953	8.0000	0.8844	0.8737
1954	10.0000	1.1055	1.0922
1955	7.0000	0.7738	0.7645
1956	6.0000	0.6633	0.6553
1957	10.0000	1.1055	1.0922
1958	11.0000	1.2160	1.2014
1959	7.0000	0.7738	0.7645
1960	8.0000	0.8844	0.8737
1961	10.0000	1.1055	1.0922
1962	7.0000	0.7738	0.7645
1963	10.0000	1.1055	1.0922
1964	9.0000	0.9949	0.9830
1965	12.0000	1.3266	1.3106
1966	10.0000	1.1055	1.0922
1967	10.0000	1.1055	1.0922
1968	5.0000	0.5527	0.5461
1969	9.0000	0.9949	0.9830
1970	9.0000	0.9949	0.9830
1971	9.0000	0.9949	0.9830
1972	4.0000	0.4422	0.4369
1973	7.0000	0.7738	0.7645
1974	9.0000	0.9949	0.9830
1975	7.0000	0.7738	0.7645
1976	8.0000	0.8844	0.8737
1977	6.0000	0.6633	0.6553
1978	8.0000	0.8844	0.8737
1979	9.0000	0.9949	0.9830
1980	11.0000	1.2160	1.2014
1981	6.0000	0.6633	0.6553
1982	10.0000	1.1055	1.0922
1983	8.0000	0.8844	0.8737
1984	10.0000	1.1055	1.0922
1985	6.0000	0.6633	0.6553
1986	10.0000	1.1055	1.0922
1987	10.0000	1.1055	1.0922
1988	12.0000	1.3266	1.3106
1989	10.0000	1.1055	1.0922
1990	8.0000	0.8844	0.8737
1991	6.0000	0.6633	0.6553
1992	7.0000	0.7738	0.7645
1993	8.0000	0.8844	0.8737
1994	7.0000	0.7738	0.7645
1995	8.0000	0.8844	0.8737
1996	11.0000	1.2160	1.2014
1997	10.0000	1.1055	1.0922
1998	10.0000	1.1055	1.0922
1999	10.0000	1.1055	1.0922
2000	10.0000	1.1055	1.0922
2001	6.0000	0.6633	0.6553
2002	7.0000	0.7738	0.7645
2003	8.0000	0.8844	0.8737
2004	10.0000	1.1055	1.0922
2005	7.0000	0.7738	0.7645
2006	4.0000	0.4422	0.4369
2007	11.0000	1.2160	1.2014
2008	7.0000	0.7738	0.7645
2009	10.0000	1.1055	1.0922
2010	10.0000	1.1055	1.0922
2011	7.0000	0.7738	0.7645
2012	7.0000	0.7738	0.7645
2013	9.0000	0.9949	0.9830
2014	6.0000	0.6633	0.6553
2015	6.0000	0.6633	0.6553
2016	9.0000	0.9949	0.9830
2017	8.0000	0.8844	0.8737
2018	8.0000	0.8844	0.8737
2019	11.0000	1.2160	1.2014
2020	10.0000	1.1055	1.0922
2021	7.0000	0.7738	0.7645
2022	9.0000	0.9949	0.9830
2023	7.0000	0.7738	0.7645
2024	8.0000	0.8844	0.8737
2025	11.0000	1.2160	1.2014
2026	9.0000	0.9949	0.9830
2027	8.0000	0.8844	0.8737
2028	6.0000	0.6633	0.6553
2029	10.0000	1.1055	1.0922
2030	10.0000	1.1055	1.0922
2031	6.0000	0.6633	0.6553
2032	6.0000	0.6633	0.6553
2033	10.0000	1.1055	1.0922
2034	8.0000	0.8844	0.8737
2035	9.0000	0.9949	0.9830
2036	8.0000	0.8844	0.8737
2037	8.0000	0.8844	0.8737
2038	7.0000	0.7738	0.7645
2039	8.0000	0.8844	0.8737
2040	6.0000	0.6633	0.6553
2041	8.0000	0.8844	0.8737
2042	9.0000	0.9949	0.9830
2043	7.0000	0.7738	0.7645
2044	8.0000	0.8844	0.8737
2045	8.0000	0.8844	0.8737
2046	9.0000	0.9949	0.9830
2047	3.0000	0.3316	0.3277
2048	8.0000	0.8844	0.8737
2049	6.0000	0.6633	0.6553
2050	7.0000	0.7738	0.7645
2051	8.0000	0.8844	0.8737
2052	10.0000	1.1055	1.0922
2053	8.0000	0.8844	0.8737
2054	11.0000	1.2160	1.2014
2055	10.0000	1.1055	1.0922
2056	10.0000	1.1055	1.0922
2057	10.0000	1.1055	1.0922
2058	7.0000	0.7738	0.7645
2059	4.0000	0.4422	0.4369
2060	9.0000	0.9949	0.9830
2061	10.0000	1.1055	1.0922
2062	12.0000	1.3266	1.3106
2063	10.0000	1.1055	1.0922
2064	8.0000	0.8844	0.8737
2065	8.0000	0.8844	0.8737
2066	8.0000	0.8844	0.8737
2067	10.0000	1.1055	1.0922
2068	11.0000	1.2160	1.2014
2069	7.0000	0.7738	0.7645
2070	7.0000	0.7738	0.7645
2071	12.0000	1.3266	1.3106
2072	10.0000	1.1055	1.0922
2073	8.0000	0.8844	0.8737
2074	10.0000	1.1055	1.0922
2075	8.0000	0.8844	0.8737
2076	9.0000	0.9949	0.9830
2077	10.0000	1.1055	1.0922
2078	8.0000	0.8844	0.8737
2079	6.0000	0.6633	0.6553
2080	10.0000	1.1055	1.0922
2081	10.0000	1.1055	1.0922
2082	10.0000	1.1055	1.0922
2083	10.0000	1.1055	1.0922
2084	10.0000	1.1055	1.0922
2085	6.0000	0.6633	0.6553
2086	6.0000	0.6633	0.6553
2087	11.0000	1.2160	1.2014
2088	6.0000	0.6633	0.6553
2089	10.0000	1.1055	1.0922
2090	10.0000	1.1055	1.0922
2091	6.0000	0.6633	0.6553
2092	6.0000	0.6633	0.6553
2093	5.0000	0.5527	0.5461
2094	8.0000	0.8844	0.8737
2095	9.0000	0.9949	0.9830
2096	9.0000	0.9949	0.9830
2097	5.0000	0.5527	0.5461
2098	10.0000	1.1055	1.0922
2099	10.0000	1.1055	1.0922
2100	6.0000	0.6633	0.6553
2101	8.0000	0.8844	0.8737
2102	6.0000	0.6633	0.6553
2103	10.0000	1.1055	1.0922
2104	8.0000	0.8844	0.8737
2105	10.0000	1.1055	1.0922
2106	4.0000	0.4422	0.4369
2107	6.0000	0.6633	0.6553
2108	7.0000	0.7738	0.7645
2109	9.0000	0.9949	0.9830
2110	6.0000	0.6633	0.6553
2111	11.0000	1.2160	1.2014
2112	9.0000	0.9949	0.9830
2113	9.0000	0.9949	0.9830
2114	6.0000	0.6633	0.6553
2115	8.0000	0.8844	0.8737
2116	9.0000	0.9949	0.9830
2117	8.0000	0.8844	0.8737
2118	8.0000	0.8844	0.8737
2119	4.0000	0.4422	0.4369
2120	10.0000	1.1055	1.0922
2121	12.0000	1.3266	1.3106
2122	10.0000	1.1055	1.0922
2123	7.0000	0.7738	0.7645
2124	4.0000	0.4422	0.4369
2125	10.0000	1.1055	1.0922
2126	10.0000	1.1055	1.0922
2127	7.0000	0.7738	0.7645
2128	11.0000	1.2160	1.2014
2129	10.0000	1.1055	1.0922
2130	8.0000	0.8844	0.8737
2131	8.0000	0.8844	0.8737
2132	10.0000	1.1055	1.0922
2133	8.0000	0.8844	0.8737
2134	8.0000	0.8844	0.8737
2135	6.0000	0.6633	0.6553
2136	7.0000	0.7738	0.7645
2137	11.0000	1.2160	1.2014
2138	9.0000	0.9949	0.9830
2139	10.0000	1.1055	1.0922
2140	12.0000	1.3266	1.3106
2141	7.0000	0.7738	0.7645
2142	10.0000	1.1055	1.0922
2143	10.0000	1.1055	1.0922
2144	8.0000	0.8844	0.8737
2145	10.0000	1.1055	1.0922
2146	8.0000	0.8844	0.8737
2147	6.0000	0.6633	0.6553
2148	9.0000	0.9949	0.9830
2149	7.0000	0.7738	0.7645
2150	11.0000	1.2160	1.2014
2151	8.0000	0.8844	0.8737
2152	9.0000	0.9949	0.9830
2153	10.0000	1.1055	1.0922
2154	9.0000	0.9949	0.9830
2155	7.0000	0.7738	0.7645
2156	10.0000	1.1055	1.0922
2157	7.0000	0.7738	0.7645
2158	7.0000	0.7738	0.7645
2159	10.0000	1.1055	1.0922
2160	8.0000	0.8844	0.8737
2161	6.0000	0.6633	0.6553
2162	8.0000	0.8844	0.8737
2163	8.0000	0.8844	0.8737
2164	10.0000	1.1055	1.0922
2165	7.0000	0.7738	0.7645
2166	6.0000	0.6633	0.6553
2167	7.0000	0.7738	0.7645
2168	10.0000	1.1055	1.0922
2169	5.0000	0.5527	0.5461
2170	10.0000	1.1055	1.0922
2171	9.0000	0.9949	0.9830
2172	8.0000	0.8844	0.8737
2173	7.0000	0.7738	0.7645
2174	11.0000	1.2160	1.2014
2175	8.0000	0.8844	0.8737
2176	6.0000	0.6633	0.6553
2177	7.0000	0.7738	0.7645
2178	8.0000	0.8844	0.8737
2179	7.0000	0.7738	0.7645
2180	10.0000	1.1055	1.0922
2181	10.0000	1.1055	1.0922
2182	10.0000	1.1055	1.0922
2183	12.0000	1.3266	1.3106
2184	7.0000	0.7738	0.7645
2185	10.0000	1.1055	1.0922
2186	10.0000	1.1055	1.0922
2187	12.0000	1.3266	1.3106
2188	10.0000	1.1055	1.0922
2189	9.0000	0.9949	0.9830
2190	8.0000	0.8844	0.8737
2191	7.0000	0.7738	0.7645
2192	7.0000	0.7738	0.7645
2193	9.0000	0.9949	0.9830
2194	7.0000	0.7738	0.7645
2195	6.0000	0.6633	0.6553
2196	8.0000	0.8844	0.8737
2197	4.0000	0.4422	0.4369
2198	9.0000	0.9949	0.9830
2199	10.0000	1.1055	1.0922
2200	6.0000	0.6633	0.6553
2201	6.0000	0.6633	0.6553
2202	8.0000	0.8844	0.8737
2203	8.0000	0.8844	0.8737
2204	8.0000	0.8844	0.8737
2205	8.0000	0.8844	0.8737
2206	8.0000	0.8844	0.8737
2207	9.0000	0.9949	0.9830
2208	6.0000	0.6633	0.6553
2209	11.0000	1.2160	1.2014
2210	6.0000	0.6633	0.6553
2211	7.0000	0.7738	0.7645
2212	9.0000	0.9949	0.9830
2213	8.0000	0.8844	0.8737
2214	10.0000	1.1055	1.0922
2215	8.0000	0.8844	0.8737
2216	10.0000	1.1055	1.0922
2217	11.0000	1.2160	1.2014
2218	10.0000	1.1055	1.0922
2219	6.0000	0.6633	0.6553
2220	11.0000	1.2160	1.2014
2221	11.0000	1.2160	1.2014
2222	8.0000	0.8844	0.8737
2223	6.0000	0.6633	0.6553
2224	8.0000	0.8844	0.8737
2225	12.0000	1.3266	1.3106
2226	9.0000	0.9949	0.9830
2227	10.0000	1.1055	1.0922
2228	8.0000	0.8844	0.8737
2229	8.0000	0.8844	0.8737
2230	8.0000	0.8844	0.8737
2231	6.0000	0.6633	0.6553
2232	7.0000	0.7738	0.7645
2233	10.0000	1.1055	1.0922
2234	8.0000	0.8844	0.8737
2235	6.0000	0.6633	0.6553
2236	10.0000	1.1055	1.0922
2237	11.0000	1.2160	1.2014
2238	9.0000	0.9949	0.9830
2239	9.0000	0.9949	0.9830
2240	9.0000	0.9949	0.9830
2241	7.0000	0.7738	0.7645
2242	10.0000	1.1055	1.0922
2243	9.0000	0.9949	0.9830
2244	7.0000	0.7738	0.7645
2245	8.0000	0.8844	0.8737
2246	6.0000	0.6633	0.6553
2247	6.0000	0.6633	0.6553
2248	6.0000	0.6633	0.6553
2249	6.0000	0.6633	0.6553
2250	4.0000	0.4422	0.4369
2251	10.0000	1.1055	1.0922
2252	7.0000	0.7738	0.7645
2253	8.0000	0.8844	0.8737
2254	8.0000	0.8844	0.8737
2255	8.0000	0.8844	0.8737
2256	9.0000	0.9949	0.9830
2257	7.0000	0.7738	0.7645
2258	10.0000	1.1055	1.0922
2259	5.0000	0.5527	0.5461
2260	11.0000	1.2160	1.2014
2261	9.0000	0.9949	0.9830
2262	8.0000	0.8844	0.8737
2263	10.0000	1.1055	1.0922
2264	8.0000	0.8844	0.8737
2265	10.0000	1.1055	1.0922
2266	5.0000	0.5527	0.5461
2267	7.0000	0.7738	0.7645
2268	10.0000	1.1055	1.0922
2269	10.0000	1.1055	1.0922
2270	10.0000	1.1055	1.0922
2271	10.0000	1.1055	1.0922
2272	7.0000	0.7738	0.7645
2273	8.0000	0.8844	0.8737
2274	6.0000	0.6633	0.6553
2275	11.0000	1.2160	1.2014
2276	11.0000	1.2160	1.2014
2277	8.0000	0.8844	0.8737
2278	7.0000	0.7738	0.7645
2279	8.0000	0.8844	0.8737
2280	9.0000	0.9949	0.9830
2281	7.0000	0.7738	0.7645
2282	10.0000	1.1055	1.0922
2283	8.0000	0.8844	0.8737
2284	9.0000	0.9949	0.9830
2285	9.0000	0.9949	0.9830
2286	8.0000	0.8844	0.8737
2287	10.0000	1.1055	1.0922
2288	8.0000	0.8844	0.8737
2289	9.0000	0.9949	0.9830
2290	8.0000	0.8844	0.8737
2291	10.0000	1.1055	1.0922
2292	9.0000	0.9949	0.9830
2293	6.0000	0.6633	0.6553
2294	9.0000	0.9949	0.9830
2295	11.0000	1.2160	1.2014
2296	5.0000	0.5527	0.5461
2297	8.0000	0.8844	0.8737
2298	11.0000	1.2160	1.2014
2299	10.0000	1.1055	1.0922
2300	10.0000	1.1055	1.0922
2301	8.0000	0.8844	0.8737
2302	8.0000	0.8844	0.8737
2303	9.0000	0.9949	0.9830
2304	9.0000	0.9949	0.9830
2305	8.0000	0.8844	0.8737
2306	7.0000	0.7738	0.7645
2307	11.0000	1.2160	1.2014
2308	3.0000	0.3316	0.3277
2309	12.0000	1.3266	1.3106
2310	9.0000	0.9949	0.9830
2311	10.0000	1.1055	1.0922
2312	10.0000	1.1055	1.0922
2313	10.0000	1.1055	1.0922
2314	7.0000	0.7738	0.7645
2315	8.0000	0.8844	0.8737
2316	7.0000	0.7738	0.7645
2317	3.0000	0.3316	0.3277
2318	10.0000	1.1055	1.0922
2319	8.0000	0.8844	0.8737
2320	6.0000	0.6633	0.6553
2321	9.0000	0.9949	0.9830
2322	10.0000	1.1055	1.0922
2323	10.0000	1.1055	1.0922
2324	9.0000	0.9949	0.9830
2325	8.0000	0.8844	0.8737
2326	10.0000	1.1055	1.0922
2327	9.0000	0.9949	0.9830
2328	8.0000	0.8844	0.8737
2329	7.0000	0.7738	0.7645
2330	7.0000	0.7738	0.7645
2331	9.0000	0.9949	0.9830
2332	8.0000	0.8844	0.8737
2333	9.0000	0.9949	0.9830
2334	8.0000	0.8844	0.8737
2335	7.0000	0.7738	0.7645
2336	10.0000	1.1055	1.0922
2337	10.0000	1.1055	1.0922
2338	8.0000	0.8844	0.8737
2339	10.0000	1.1055	1.0922
2340	12.0000	1.3266	1.3106
2341	9.0000	0.9949	0.9830
2342	11.0000	1.2160	1.2014
2343	8.0000	0.8844	0.8737
2344	9.0000	0.9949	0.9830
2345	8.0000	0.8844	0.8737
2346	6.0000	0.6633	0.6553
2347	8.0000	0.8844	0.8737
2348	10.0000	1.1055	1.0922
2349	9.0000	0.9949	0.9830
2350	5.0000	0.5527	0.5461
2351	10.0000	1.1055	1.0922
2352	10.0000	1.1055	1.0922
2353	8.0000	0.8844	0.8737
2354	10.0000	1.1055	1.0922
2355	10.0000	1.1055	1.0922
2356	11.0000	1.2160	1.2014
2357	10.0000	1.1055	1.0922
2358	11.0000	1.2160	1.2014
2359	8.0000	0.8844	0.8737
2360	7.0000	0.7738	0.7645
2361	6.0000	0.6633	0.6553
2362	8.0000	0.8844	0.8737
2363	10.0000	1.1055	1.0922
2364	7.0000	0.7738	0.7645
2365	9.0000	0.9949	0.9830
2366	5.0000	0.5527	0.5461
2367	7.0000	0.7738	0.7645
2368	7.0000	0.7738	0.7645
2369	11.0000	1.2160	1.2014
2370	9.0000	0.9949	0.9830
2371	8.0000	0.8844	0.8737
2372	6.0000	0.6633	0.6553
2373	8.0000	0.8844	0.8737
2374	6.0000	0.6633	0.6553
2375	6.0000	0.6633	0.6553
2376	10.0000	1.1055	1.0922
2377	4.0000	0.4422	0.4369
2378	8.0000	0.8844	0.8737
2379	7.0000	0.7738	0.7645
2380	9.0000	0.9949	0.9830
2381	9.0000	0.9949	0.9830
2382	6.0000	0.6633	0.6553
2383	8.0000	0.8844	0.8737
2384	7.0000	0.7738	0.7645
2385	10.0000	1.1055	1.0922
2386	9.0000	0.9949	0.9830
2387	11.0000	1.2160	1.2014
2388	10.0000	1.1055	1.0922
2389	4.0000	0.4422	0.4369
2390	7.0000	0.7738	0.7645
2391	7.0000	0.7738	0.7645
2392	8.0000	0.8844	0.8737
2393	7.0000	0.7738	0.7645
2394	6.0000	0.6633	0.6553
2395	11.0000	1.2160	1.2014
2396	7.0000	0.7738	0.7645
2397	8.0000	0.8844	0.8737
2398	10.0000	1.1055	1.0922
2399	11.0000	1.2160	1.2014
2400	6.0000	0.6633	0.6553
2401	8.0000	0.8844	0.8737
2402	10.0000	1.1055	1.0922
2403	6.0000	0.6633	0.6553
2404	8.0000	0.8844	0.8737
2405	8.0000	0.8844	0.8737
2406	10.0000	1.1055	1.0922
2407	7.0000	0.7738	0.7645
2408	12.0000	1.3266	1.3106
2409	7.0000	0.7738	0.7645
2410	8.0000	0.8844	0.8737
2411	9.0000	0.9949	0.9830
2412	9.0000	0.9949	0.9830
2413	6.0000	0.6633	0.6553
2414	7.0000	0.7738	0.7645
2415	8.0000	0.8844	0.8737
2416	12.0000	1.3266	1.3106
2417	8.0000	0.8844	0.8737
2418	11.0000	1.2160	1.2014
2419	6.0000	0.6633	0.6553
2420	9.0000	0.9949	0.9830
2421	8.0000	0.8844	0.8737
2422	7.0000	0.7738	0.7645
2423	4.0000	0.4422	0.4369
2424	8.0000	0.8844	0.8737
2425	7.0000	0.7738	0.7645
2426	7.0000	0.7738	0.7645
2427	6.0000	0.6633	0.6553
2428	9.0000	0.9949	0.9830
2429	11.0000	1.2160	1.2014
2430	7.0000	0.7738	0.7645
2431	11.0000	1.2160	1.2014
2432	11.0000	1.2160	1.2014
2433	8.0000	0.8844	0.8737
2434	10.0000	1.1055	1.0922
2435	4.0000	0.4422	0.4369
2436	8.0000	0.8844	0.8737
2437	11.0000	1.2160	1.2014
2438	10.0000	1.1055	1.0922
2439	10.0000	1.1055	1.0922
2440	6.0000	0.6633	0.6553
2441	11.0000	1.2160	1.2014
2442	11.0000	1.2160	1.2014
2443	12.0000	1.3266	1.3106
2444	9.0000	0.9949	0.9830
2445	11.0000	1.2160	1.2014
2446	8.0000	0.8844	0.8737
2447	9.0000	0.9949	0.9830
2448	8.0000	0.8844	0.8737
2449	8.0000	0.8844	0.8737
2450	7.0000	0.7738	0.7645
2451	10.0000	1.1055	1.0922
2452	9.0000	0.9949	0.9830
2453	10.0000	1.1055	1.0922
2454	8.0000	0.8844	0.8737
2455	6.0000	0.6633	0.6553
2456	10.0000	1.1055	1.0922
2457	10.0000	1.1055	1.0922
2458	6.0000	0.6633	0.6553
2459	7.0000	0.7738	0.7645
2460	12.0000	1.3266	1.3106
2461	8.0000	0.8844	0.8737
2462	9.0000	0.9949	0.9830
2463	7.0000	0.7738	0.7645
2464	7.0000	0.7738	0.7645
2465	10.0000	1.1055	1.0922
2466	8.0000	0.8844	0.8737
2467	9.0000	0.9949	0.9830
2468	10.0000	1.1055	1.0922
2469	10.0000	1.1055	1.0922
2470	8.0000	0.8844	0.8737
2471	8.0000	0.8844	0.8737
2472	10.0000	1.1055	1.0922
2473	8.0000	0.8844	0.8737
2474	8.0000	0.8844	0.8737
2475	8.0000	0.8844	0.8737
2476	10.0000	1.1055	1.0922
2477	6.0000	0.6633	0.6553
2478	9.0000	0.9949	0.9830
2479	6.0000	0.6633	0.6553
2480	8.0000	0.8844	0.8737
2481	8.0000	0.8844	0.8737
2482	8.0000	0.8844	0.8737
2483	8.0000	0.8844	0.8737
2484	8.0000	0.8844	0.8737
2485	8.0000	0.8844	0.8737
2486	6.0000	0.6633	0.6553
2487	10.0000	1.1055	1.0922
2488	6.0000	0.6633	0.6553
2489	10.0000	1.1055	1.0922
2490	10.0000	1.1055	1.0922
2491	4.0000	0.4422	0.4369
2492	7.0000	0.7738	0.7645
2493	10.0000	1.1055	1.0922
2494	9.0000	0.9949	0.9830
2495	5.0000	0.5527	0.5461
2496	8.0000	0.8844	0.8737
2497	8.0000	0.8844	0.8737
2498	8.0000	0.8844	0.8737
2499	8.0000	0.8844	0.8737
2500	9.0000	0.9949	0.9830
2501	6.0000	0.6633	0.6553
2502	10.0000	1.1055	1.0922
2503	5.0000	0.5527	0.5461
2504	3.0000	0.3316	0.3277
2505	10.0000	1.1055	1.0922
2506	7.0000	0.7738	0.7645
2507	7.0000	0.7738	0.7645
2508	10.0000	1.1055	1.0922
2509	10.0000	1.1055	1.0922
2510	8.0000	0.8844	0.8737
2511	8.0000	0.8844	0.8737
2512	9.0000	0.9949	0.9830
2513	8.0000	0.8844	0.8737
2514	11.0000	1.2160	1.2014
2515	8.0000	0.8844	0.8737
2516	9.0000	0.9949	0.9830
2517	6.0000	0.6633	0.6553
2518	7.0000	0.7738	0.7645
2519	9.0000	0.9949	0.9830
2520	9.0000	0.9949	0.9830
2521	9.0000	0.9949	0.9830
2522	7.0000	0.7738	0.7645
2523	8.0000	0.8844	0.8737
2524	5.0000	0.5527	0.5461
2525	4.0000	0.4422	0.4369
2526	7.0000	0.7738	0.7645
2527	9.0000	0.9949	0.9830
2528	6.0000	0.6633	0.6553
2529	8.0000	0.8844	0.8737
2530	10.0000	1.1055	1.0922
2531	9.0000	0.9949	0.9830
2532	10.0000	1.1055	1.0922
2533	7.0000	0.7738	0.7645
2534	8.0000	0.8844	0.8737
2535	7.0000	0.7738	0.7645
2536	7.0000	0.7738	0.7645
2537	7.0000	0.7738	0.7645
2538	8.0000	0.8844	0.8737
2539	7.0000	0.7738	0.7645
2540	9.0000	0.9949	0.9830
2541	12.0000	1.3266	1.3106
