Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
2719	2.0000	0.5454	0.5451
2720	4.0000	1.0908	1.0902
2721	4.0000	1.0908	1.0902
2722	4.0000	1.0908	1.0902
2723	3.0000	0.8181	0.8177
2724	4.0000	1.0908	1.0902
2725	4.0000	1.0908	1.0902
2726	4.0000	1.0908	1.0902
2727	4.0000	1.0908	1.0902
2728	3.0000	0.8181	0.8177
2729	4.0000	1.0908	1.0902
2730	4.0000	1.0908	1.0902
2731	4.0000	1.0908	1.0902
2732	4.0000	1.0908	1.0902
2733	4.0000	1.0908	1.0902
2734	4.0000	1.0908	1.0902
2735	4.0000	1.0908	1.0902
2736	4.0000	1.0908	1.0902
2737	4.0000	1.0908	1.0902
2738	4.0000	1.0908	1.0902
2739	4.0000	1.0908	1.0902
2740	2.0000	0.5454	0.5451
2741	4.0000	1.0908	1.0902
2742	3.0000	0.8181	0.8177
2743	4.0000	1.0908	1.0902
2744	4.0000	1.0908	1.0902
2745	4.0000	1.0908	1.0902
2746	4.0000	1.0908	1.0902
2747	3.0000	0.8181	0.8177
2748	4.0000	1.0908	1.0902
2749	3.0000	0.8181	0.8177
2750	4.0000	1.0908	1.0902
2751	3.0000	0.8181	0.8177
2752	4.0000	1.0908	1.0902
2753	4.0000	1.0908	1.0902
2754	4.0000	1.0908	1.0902
2755	4.0000	1.0908	1.0902
2756	4.0000	1.0908	1.0902
2757	4.0000	1.0908	1.0902
2758	4.0000	1.0908	1.0902
2759	4.0000	1.0908	1.0902
2760	4.0000	1.0908	1.0902
2761	4.0000	1.0908	1.0902
2762	4.0000	1.0908	1.0902
2763	3.0000	0.8181	0.8177
2764	4.0000	1.0908	1.0902
2765	3.0000	0.8181	0.8177
2766	4.0000	1.0908	1.0902
2767	4.0000	1.0908	1.0902
2768	4.0000	1.0908	1.0902
2769	4.0000	1.0908	1.0902
2770	4.0000	1.0908	1.0902
2771	4.0000	1.0908	1.0902
2772	4.0000	1.0908	1.0902
2773	2.0000	0.5454	0.5451
2774	3.0000	0.8181	0.8177
2775	3.0000	0.8181	0.8177
2776	4.0000	1.0908	1.0902
2777	4.0000	1.0908	1.0902
2778	4.0000	1.0908	1.0902
2779	4.0000	1.0908	1.0902
2780	4.0000	1.0908	1.0902
2781	4.0000	1.0908	1.0902
2782	4.0000	1.0908	1.0902
2783	4.0000	1.0908	1.0902
2784	3.0000	0.8181	0.8177
2785	4.0000	1.0908	1.0902
2786	4.0000	1.0908	1.0902
2787	4.0000	1.0908	1.0902
2788	4.0000	1.0908	1.0902
2789	4.0000	1.0908	1.0902
2790	4.0000	1.0908	1.0902
2791	4.0000	1.0908	1.0902
2792	4.0000	1.0908	1.0902
2793	4.0000	1.0908	1.0902
2794	4.0000	1.0908	1.0902
2795	4.0000	1.0908	1.0902
2796	3.0000	0.8181	0.8177
2797	4.0000	1.0908	1.0902
2798	4.0000	1.0908	1.0902
2799	4.0000	1.0908	1.0902
2800	3.0000	0.8181	0.8177
2801	4.0000	1.0908	1.0902
2802	2.0000	0.5454	0.5451
2803	3.0000	0.8181	0.8177
2804	4.0000	1.0908	1.0902
2805	4.0000	1.0908	1.0902
2806	4.0000	1.0908	1.0902
2807	3.0000	0.8181	0.8177
2808	4.0000	1.0908	1.0902
2809	4.0000	1.0908	1.0902
2810	4.0000	1.0908	1.0902
2811	4.0000	1.0908	1.0902
2812	4.0000	1.0908	1.0902
2813	4.0000	1.0908	1.0902
2814	3.0000	0.8181	0.8177
2815	4.0000	1.0908	1.0902
2816	3.0000	0.8181	0.8177
2817	4.0000	1.0908	1.0902
2818	4.0000	1.0908	1.0902
2819	1.0000	0.2727	0.2726
2820	4.0000	1.0908	1.0902
2821	4.0000	1.0908	1.0902
2822	4.0000	1.0908	1.0902
2823	4.0000	1.0908	1.0902
2824	4.0000	1.0908	1.0902
2825	4.0000	1.0908	1.0902
2826	3.0000	0.8181	0.8177
2827	3.0000	0.8181	0.8177
2828	3.0000	0.8181	0.8177
2829	4.0000	1.0908	1.0902
2830	3.0000	0.8181	0.8177
2831	4.0000	1.0908	1.0902
2832	2.0000	0.5454	0.5451
2833	4.0000	1.0908	1.0902
2834	4.0000	1.0908	1.0902
2835	1.0000	0.2727	0.2726
2836	3.0000	0.8181	0.8177
2837	4.0000	1.0908	1.0902
2838	3.0000	0.8181	0.8177
2839	4.0000	1.0908	1.0902
2840	4.0000	1.0908	1.0902
2841	4.0000	1.0908	1.0902
2842	3.0000	0.8181	0.8177
2843	3.0000	0.8181	0.8177
2844	3.0000	0.8181	0.8177
2845	4.0000	1.0908	1.0902
2846	4.0000	1.0908	1.0902
2847	4.0000	1.0908	1.0902
2848	4.0000	1.0908	1.0902
2849	4.0000	1.0908	1.0902
2850	4.0000	1.0908	1.0902
2851	3.0000	0.8181	0.8177
2852	3.0000	0.8181	0.8177
2853	4.0000	1.0908	1.0902
2854	3.0000	0.8181	0.8177
2855	4.0000	1.0908	1.0902
2856	3.0000	0.8181	0.8177
2857	4.0000	1.0908	1.0902
2858	3.0000	0.8181	0.8177
2859	3.0000	0.8181	0.8177
2860	4.0000	1.0908	1.0902
2861	4.0000	1.0908	1.0902
2862	4.0000	1.0908	1.0902
2863	4.0000	1.0908	1.0902
2864	4.0000	1.0908	1.0902
2865	3.0000	0.8181	0.8177
2866	4.0000	1.0908	1.0902
2867	1.0000	0.2727	0.2726
2868	4.0000	1.0908	1.0902
2869	3.0000	0.8181	0.8177
2870	2.0000	0.5454	0.5451
2871	4.0000	1.0908	1.0902
2872	4.0000	1.0908	1.0902
2873	3.0000	0.8181	0.8177
2874	3.0000	0.8181	0.8177
2875	4.0000	1.0908	1.0902
2876	4.0000	1.0908	1.0902
2877	3.0000	0.8181	0.8177
2878	3.0000	0.8181	0.8177
2879	4.0000	1.0908	1.0902
2880	4.0000	1.0908	1.0902
2881	4.0000	1.0908	1.0902
2882	4.0000	1.0908	1.0902
2883	4.0000	1.0908	1.0902
2884	4.0000	1.0908	1.0902
2885	4.0000	1.0908	1.0902
2886	4.0000	1.0908	1.0902
2887	4.0000	1.0908	1.0902
2888	4.0000	1.0908	1.0902
2889	4.0000	1.0908	1.0902
2890	4.0000	1.0908	1.0902
2891	4.0000	1.0908	1.0902
2892	4.0000	1.0908	1.0902
2893	4.0000	1.0908	1.0902
2894	4.0000	1.0908	1.0902
2895	4.0000	1.0908	1.0902
2896	4.0000	1.0908	1.0902
2897	3.0000	0.8181	0.8177
2898	4.0000	1.0908	1.0902
2899	4.0000	1.0908	1.0902
2900	4.0000	1.0908	1.0902
2901	4.0000	1.0908	1.0902
2902	4.0000	1.0908	1.0902
2903	3.0000	0.8181	0.8177
2904	4.0000	1.0908	1.0902
2905	4.0000	1.0908	1.0902
2906	4.0000	1.0908	1.0902
2907	4.0000	1.0908	1.0902
2908	3.0000	0.8181	0.8177
2909	4.0000	1.0908	1.0902
2910	2.0000	0.5454	0.5451
2911	4.0000	1.0908	1.0902
2912	4.0000	1.0908	1.0902
2913	4.0000	1.0908	1.0902
2914	4.0000	1.0908	1.0902
2915	4.0000	1.0908	1.0902
2916	4.0000	1.0908	1.0902
2917	4.0000	1.0908	1.0902
2918	4.0000	1.0908	1.0902
2919	3.0000	0.8181	0.8177
2920	4.0000	1.0908	1.0902
2921	4.0000	1.0908	1.0902
2922	4.0000	1.0908	1.0902
2923	2.0000	0.5454	0.5451
2924	4.0000	1.0908	1.0902
2925	3.0000	0.8181	0.8177
2926	3.0000	0.8181	0.8177
2927	4.0000	1.0908	1.0902
2928	4.0000	1.0908	1.0902
2929	4.0000	1.0908	1.0902
2930	4.0000	1.0908	1.0902
2931	4.0000	1.0908	1.0902
2932	4.0000	1.0908	1.0902
2933	4.0000	1.0908	1.0902
2934	2.0000	0.5454	0.5451
2935	3.0000	0.8181	0.8177
2936	4.0000	1.0908	1.0902
2937	4.0000	1.0908	1.0902
2938	3.0000	0.8181	0.8177
2939	4.0000	1.0908	1.0902
2940	4.0000	1.0908	1.0902
2941	3.0000	0.8181	0.8177
2942	4.0000	1.0908	1.0902
2943	4.0000	1.0908	1.0902
2944	4.0000	1.0908	1.0902
2945	3.0000	0.8181	0.8177
2946	3.0000	0.8181	0.8177
2947	4.0000	1.0908	1.0902
2948	4.0000	1.0908	1.0902
2949	4.0000	1.0908	1.0902
2950	4.0000	1.0908	1.0902
2951	3.0000	0.8181	0.8177
2952	2.0000	0.5454	0.5451
2953	4.0000	1.0908	1.0902
2954	4.0000	1.0908	1.0902
2955	4.0000	1.0908	1.0902
2956	4.0000	1.0908	1.0902
2957	4.0000	1.0908	1.0902
2958	4.0000	1.0908	1.0902
2959	2.0000	0.5454	0.5451
2960	4.0000	1.0908	1.0902
2961	4.0000	1.0908	1.0902
2962	4.0000	1.0908	1.0902
2963	4.0000	1.0908	1.0902
2964	4.0000	1.0908	1.0902
2965	4.0000	1.0908	1.0902
2966	4.0000	1.0908	1.0902
2967	4.0000	1.0908	1.0902
2968	4.0000	1.0908	1.0902
2969	4.0000	1.0908	1.0902
2970	4.0000	1.0908	1.0902
2971	4.0000	1.0908	1.0902
2972	2.0000	0.5454	0.5451
2973	4.0000	1.0908	1.0902
2974	4.0000	1.0908	1.0902
2975	4.0000	1.0908	1.0902
2976	4.0000	1.0908	1.0902
2977	4.0000	1.0908	1.0902
2978	4.0000	1.0908	1.0902
2979	4.0000	1.0908	1.0902
2980	4.0000	1.0908	1.0902
2981	4.0000	1.0908	1.0902
2982	4.0000	1.0908	1.0902
2983	4.0000	1.0908	1.0902
2984	4.0000	1.0908	1.0902
2985	3.0000	0.8181	0.8177
2986	4.0000	1.0908	1.0902
2987	4.0000	1.0908	1.0902
2988	3.0000	0.8181	0.8177
2989	4.0000	1.0908	1.0902
2990	4.0000	1.0908	1.0902
2991	4.0000	1.0908	1.0902
2992	3.0000	0.8181	0.8177
2993	4.0000	1.0908	1.0902
2994	4.0000	1.0908	1.0902
2995	3.0000	0.8181	0.8177
2996	3.0000	0.8181	0.8177
2997	4.0000	1.0908	1.0902
2998	4.0000	1.0908	1.0902
2999	4.0000	1.0908	1.0902
3000	3.0000	0.8181	0.8177
3001	4.0000	1.0908	1.0902
3002	4.0000	1.0908	1.0902
3003	4.0000	1.0908	1.0902
3004	4.0000	1.0908	1.0902
3005	4.0000	1.0908	1.0902
3006	4.0000	1.0908	1.0902
3007	4.0000	1.0908	1.0902
3008	4.0000	1.0908	1.0902
3009	4.0000	1.0908	1.0902
3010	4.0000	1.0908	1.0902
3011	4.0000	1.0908	1.0902
3012	4.0000	1.0908	1.0902
3013	4.0000	1.0908	1.0902
3014	4.0000	1.0908	1.0902
3015	4.0000	1.0908	1.0902
3016	4.0000	1.0908	1.0902
3017	4.0000	1.0908	1.0902
3018	4.0000	1.0908	1.0902
3019	2.0000	0.5454	0.5451
3020	4.0000	1.0908	1.0902
3021	3.0000	0.8181	0.8177
3022	4.0000	1.0908	1.0902
3023	4.0000	1.0908	1.0902
3024	4.0000	1.0908	1.0902
3025	3.0000	0.8181	0.8177
3026	4.0000	1.0908	1.0902
3027	3.0000	0.8181	0.8177
3028	4.0000	1.0908	1.0902
3029	4.0000	1.0908	1.0902
3030	4.0000	1.0908	1.0902
3031	3.0000	0.8181	0.8177
3032	4.0000	1.0908	1.0902
3033	3.0000	0.8181	0.8177
3034	3.0000	0.8181	0.8177
3035	3.0000	0.8181	0.8177
3036	4.0000	1.0908	1.0902
3037	4.0000	1.0908	1.0902
3038	4.0000	1.0908	1.0902
3039	4.0000	1.0908	1.0902
3040	4.0000	1.0908	1.0902
3041	4.0000	1.0908	1.0902
3042	4.0000	1.0908	1.0902
3043	3.0000	0.8181	0.8177
3044	3.0000	0.8181	0.8177
3045	4.0000	1.0908	1.0902
3046	4.0000	1.0908	1.0902
3047	4.0000	1.0908	1.0902
3048	4.0000	1.0908	1.0902
3049	4.0000	1.0908	1.0902
3050	3.0000	0.8181	0.8177
3051	4.0000	1.0908	1.0902
3052	4.0000	1.0908	1.0902
3053	4.0000	1.0908	1.0902
3054	4.0000	1.0908	1.0902
3055	4.0000	1.0908	1.0902
3056	4.0000	1.0908	1.0902
3057	4.0000	1.0908	1.0902
3058	2.0000	0.5454	0.5451
3059	3.0000	0.8181	0.8177
3060	2.0000	0.5454	0.5451
3061	4.0000	1.0908	1.0902
3062	3.0000	0.8181	0.8177
3063	4.0000	1.0908	1.0902
3064	3.0000	0.8181	0.8177
3065	4.0000	1.0908	1.0902
3066	4.0000	1.0908	1.0902
3067	3.0000	0.8181	0.8177
3068	4.0000	1.0908	1.0902
3069	3.0000	0.8181	0.8177
3070	3.0000	0.8181	0.8177
3071	4.0000	1.0908	1.0902
3072	4.0000	1.0908	1.0902
3073	3.0000	0.8181	0.8177
3074	3.0000	0.8181	0.8177
3075	4.0000	1.0908	1.0902
3076	4.0000	1.0908	1.0902
3077	3.0000	0.8181	0.8177
3078	4.0000	1.0908	1.0902
3079	3.0000	0.8181	0.8177
3080	4.0000	1.0908	1.0902
3081	4.0000	1.0908	1.0902
3082	4.0000	1.0908	1.0902
3083	4.0000	1.0908	1.0902
3084	4.0000	1.0908	1.0902
3085	4.0000	1.0908	1.0902
3086	3.0000	0.8181	0.8177
3087	4.0000	1.0908	1.0902
3088	4.0000	1.0908	1.0902
3089	2.0000	0.5454	0.5451
3090	4.0000	1.0908	1.0902
3091	4.0000	1.0908	1.0902
3092	4.0000	1.0908	1.0902
3093	4.0000	1.0908	1.0902
3094	3.0000	0.8181	0.8177
3095	2.0000	0.5454	0.5451
3096	4.0000	1.0908	1.0902
3097	4.0000	1.0908	1.0902
3098	3.0000	0.8181	0.8177
3099	4.0000	1.0908	1.0902
3100	4.0000	1.0908	1.0902
3101	4.0000	1.0908	1.0902
3102	3.0000	0.8181	0.8177
3103	4.0000	1.0908	1.0902
3104	4.0000	1.0908	1.0902
3105	4.0000	1.0908	1.0902
3106	4.0000	1.0908	1.0902
3107	4.0000	1.0908	1.0902
3108	4.0000	1.0908	1.0902
3109	4.0000	1.0908	1.0902
3110	4.0000	1.0908	1.0902
3111	4.0000	1.0908	1.0902
3112	3.0000	0.8181	0.8177
3113	4.0000	1.0908	1.0902
3114	4.0000	1.0908	1.0902
3115	4.0000	1.0908	1.0902
3116	4.0000	1.0908	1.0902
3117	2.0000	0.5454	0.5451
3118	3.0000	0.8181	0.8177
3119	4.0000	1.0908	1.0902
3120	3.0000	0.8181	0.8177
3121	4.0000	1.0908	1.0902
3122	4.0000	1.0908	1.0902
3123	4.0000	1.0908	1.0902
3124	4.0000	1.0908	1.0902
3125	3.0000	0.8181	0.8177
3126	4.0000	1.0908	1.0902
3127	4.0000	1.0908	1.0902
3128	4.0000	1.0908	1.0902
3129	3.0000	0.8181	0.8177
3130	4.0000	1.0908	1.0902
3131	3.0000	0.8181	0.8177
3132	4.0000	1.0908	1.0902
3133	4.0000	1.0908	1.0902
3134	4.0000	1.0908	1.0902
3135	4.0000	1.0908	1.0902
3136	2.0000	0.5454	0.5451
3137	4.0000	1.0908	1.0902
3138	4.0000	1.0908	1.0902
3139	4.0000	1.0908	1.0902
3140	4.0000	1.0908	1.0902
3141	4.0000	1.0908	1.0902
3142	4.0000	1.0908	1.0902
3143	1.0000	0.2727	0.2726
3144	4.0000	1.0908	1.0902
3145	4.0000	1.0908	1.0902
3146	3.0000	0.8181	0.8177
3147	3.0000	0.8181	0.8177
3148	4.0000	1.0908	1.0902
3149	3.0000	0.8181	0.8177
3150	4.0000	1.0908	1.0902
3151	4.0000	1.0908	1.0902
3152	4.0000	1.0908	1.0902
3153	4.0000	1.0908	1.0902
3154	4.0000	1.0908	1.0902
3155	4.0000	1.0908	1.0902
3156	4.0000	1.0908	1.0902
3157	4.0000	1.0908	1.0902
3158	4.0000	1.0908	1.0902
3159	4.0000	1.0908	1.0902
3160	4.0000	1.0908	1.0902
3161	4.0000	1.0908	1.0902
3162	4.0000	1.0908	1.0902
3163	4.0000	1.0908	1.0902
3164	4.0000	1.0908	1.0902
3165	4.0000	1.0908	1.0902
3166	3.0000	0.8181	0.8177
3167	4.0000	1.0908	1.0902
3168	4.0000	1.0908	1.0902
3169	3.0000	0.8181	0.8177
3170	4.0000	1.0908	1.0902
3171	4.0000	1.0908	1.0902
3172	2.0000	0.5454	0.5451
3173	4.0000	1.0908	1.0902
3174	3.0000	0.8181	0.8177
3175	4.0000	1.0908	1.0902
3176	4.0000	1.0908	1.0902
3177	4.0000	1.0908	1.0902
3178	3.0000	0.8181	0.8177
3179	4.0000	1.0908	1.0902
3180	4.0000	1.0908	1.0902
3181	4.0000	1.0908	1.0902
3182	4.0000	1.0908	1.0902
3183	3.0000	0.8181	0.8177
3184	4.0000	1.0908	1.0902
3185	4.0000	1.0908	1.0902
3186	3.0000	0.8181	0.8177
3187	4.0000	1.0908	1.0902
3188	4.0000	1.0908	1.0902
3189	4.0000	1.0908	1.0902
3190	4.0000	1.0908	1.0902
3191	4.0000	1.0908	1.0902
3192	1.0000	0.2727	0.2726
3193	4.0000	1.0908	1.0902
3194	4.0000	1.0908	1.0902
3195	4.0000	1.0908	1.0902
3196	3.0000	0.8181	0.8177
3197	4.0000	1.0908	1.0902
3198	4.0000	1.0908	1.0902
3199	3.0000	0.8181	0.8177
3200	4.0000	1.0908	1.0902
3201	3.0000	0.8181	0.8177
3202	3.0000	0.8181	0.8177
3203	4.0000	1.0908	1.0902
3204	4.0000	1.0908	1.0902
3205	3.0000	0.8181	0.8177
3206	3.0000	0.8181	0.8177
3207	3.0000	0.8181	0.8177
3208	4.0000	1.0908	1.0902
3209	4.0000	1.0908	1.0902
3210	4.0000	1.0908	1.0902
3211	4.0000	1.0908	1.0902
3212	4.0000	1.0908	1.0902
3213	4.0000	1.0908	1.0902
3214	3.0000	0.8181	0.8177
3215	4.0000	1.0908	1.0902
3216	4.0000	1.0908	1.0902
3217	2.0000	0.5454	0.5451
3218	3.0000	0.8181	0.8177
3219	2.0000	0.5454	0.5451
3220	4.0000	1.0908	1.0902
3221	4.0000	1.0908	1.0902
3222	4.0000	1.0908	1.0902
3223	2.0000	0.5454	0.5451
3224	3.0000	0.8181	0.8177
3225	4.0000	1.0908	1.0902
3226	3.0000	0.8181	0.8177
3227	4.0000	1.0908	1.0902
3228	4.0000	1.0908	1.0902
3229	3.0000	0.8181	0.8177
3230	4.0000	1.0908	1.0902
3231	3.0000	0.8181	0.8177
3232	4.0000	1.0908	1.0902
3233	4.0000	1.0908	1.0902
3234	4.0000	1.0908	1.0902
3235	3.0000	0.8181	0.8177
3236	4.0000	1.0908	1.0902
3237	4.0000	1.0908	1.0902
3238	4.0000	1.0908	1.0902
3239	4.0000	1.0908	1.0902
3240	4.0000	1.0908	1.0902
3241	4.0000	1.0908	1.0902
3242	4.0000	1.0908	1.0902
3243	4.0000	1.0908	1.0902
3244	2.0000	0.5454	0.5451
3245	3.0000	0.8181	0.8177
3246	4.0000	1.0908	1.0902
3247	3.0000	0.8181	0.8177
3248	4.0000	1.0908	1.0902
3249	3.0000	0.8181	0.8177
3250	4.0000	1.0908	1.0902
3251	4.0000	1.0908	1.0902
3252	4.0000	1.0908	1.0902
3253	4.0000	1.0908	1.0902
3254	4.0000	1.0908	1.0902
3255	4.0000	1.0908	1.0902
3256	4.0000	1.0908	1.0902
3257	4.0000	1.0908	1.0902
3258	2.0000	0.5454	0.5451
3259	4.0000	1.0908	1.0902
3260	3.0000	0.8181	0.8177
3261	4.0000	1.0908	1.0902
3262	3.0000	0.8181	0.8177
3263	3.0000	0.8181	0.8177
3264	4.0000	1.0908	1.0902
3265	3.0000	0.8181	0.8177
3266	4.0000	1.0908	1.0902
3267	4.0000	1.0908	1.0902
3268	3.0000	0.8181	0.8177
3269	4.0000	1.0908	1.0902
3270	4.0000	1.0908	1.0902
3271	4.0000	1.0908	1.0902
3272	2.0000	0.5454	0.5451
3273	4.0000	1.0908	1.0902
3274	4.0000	1.0908	1.0902
3275	4.0000	1.0908	1.0902
3276	3.0000	0.8181	0.8177
3277	4.0000	1.0908	1.0902
3278	3.0000	0.8181	0.8177
3279	2.0000	0.5454	0.5451
3280	4.0000	1.0908	1.0902
3281	3.0000	0.8181	0.8177
3282	3.0000	0.8181	0.8177
3283	2.0000	0.5454	0.5451
3284	2.0000	0.5454	0.5451
3285	4.0000	1.0908	1.0902
3286	4.0000	1.0908	1.0902
3287	4.0000	1.0908	1.0902
3288	4.0000	1.0908	1.0902
3289	3.0000	0.8181	0.8177
3290	4.0000	1.0908	1.0902
3291	4.0000	1.0908	1.0902
3292	4.0000	1.0908	1.0902
3293	3.0000	0.8181	0.8177
3294	3.0000	0.8181	0.8177
3295	4.0000	1.0908	1.0902
3296	4.0000	1.0908	1.0902
3297	4.0000	1.0908	1.0902
3298	4.0000	1.0908	1.0902
3299	4.0000	1.0908	1.0902
3300	4.0000	1.0908	1.0902
3301	4.0000	1.0908	1.0902
3302	3.0000	0.8181	0.8177
3303	4.0000	1.0908	1.0902
3304	4.0000	1.0908	1.0902
3305	4.0000	1.0908	1.0902
3306	4.0000	1.0908	1.0902
3307	4.0000	1.0908	1.0902
3308	4.0000	1.0908	1.0902
3309	4.0000	1.0908	1.0902
3310	4.0000	1.0908	1.0902
3311	3.0000	0.8181	0.8177
3312	1.0000	0.2727	0.2726
3313	4.0000	1.0908	1.0902
3314	4.0000	1.0908	1.0902
3315	3.0000	0.8181	0.8177
3316	4.0000	1.0908	1.0902
3317	4.0000	1.0908	1.0902
3318	4.0000	1.0908	1.0902
3319	4.0000	1.0908	1.0902
3320	4.0000	1.0908	1.0902
3321	4.0000	1.0908	1.0902
3322	4.0000	1.0908	1.0902
3323	1.0000	0.2727	0.2726
3324	4.0000	1.0908	1.0902
3325	4.0000	1.0908	1.0902
3326	2.0000	0.5454	0.5451
3327	4.0000	1.0908	1.0902
3328	4.0000	1.0908	1.0902
3329	4.0000	1.0908	1.0902
3330	4.0000	1.0908	1.0902
3331	4.0000	1.0908	1.0902
3332	3.0000	0.8181	0.8177
3333	4.0000	1.0908	1.0902
3334	4.0000	1.0908	1.0902
3335	4.0000	1.0908	1.0902
3336	3.0000	0.8181	0.8177
3337	3.0000	0.8181	0.8177
3338	4.0000	1.0908	1.0902
3339	4.0000	1.0908	1.0902
3340	4.0000	1.0908	1.0902
3341	4.0000	1.0908	1.0902
3342	4.0000	1.0908	1.0902
3343	4.0000	1.0908	1.0902
3344	2.0000	0.5454	0.5451
3345	4.0000	1.0908	1.0902
3346	2.0000	0.5454	0.5451
3347	4.0000	1.0908	1.0902
3348	4.0000	1.0908	1.0902
3349	4.0000	1.0908	1.0902
3350	3.0000	0.8181	0.8177
3351	4.0000	1.0908	1.0902
3352	4.0000	1.0908	1.0902
3353	4.0000	1.0908	1.0902
3354	4.0000	1.0908	1.0902
3355	4.0000	1.0908	1.0902
3356	4.0000	1.0908	1.0902
3357	3.0000	0.8181	0.8177
3358	4.0000	1.0908	1.0902
3359	4.0000	1.0908	1.0902
3360	4.0000	1.0908	1.0902
3361	3.0000	0.8181	0.8177
3362	4.0000	1.0908	1.0902
3363	4.0000	1.0908	1.0902
3364	4.0000	1.0908	1.0902
3365	4.0000	1.0908	1.0902
3366	4.0000	1.0908	1.0902
3367	4.0000	1.0908	1.0902
3368	3.0000	0.8181	0.8177
3369	4.0000	1.0908	1.0902
3370	4.0000	1.0908	1.0902
3371	4.0000	1.0908	1.0902
3372	4.0000	1.0908	1.0902
3373	4.0000	1.0908	1.0902
3374	4.0000	1.0908	1.0902
3375	4.0000	1.0908	1.0902
3376	2.0000	0.5454	0.5451
3377	4.0000	1.0908	1.0902
3378	4.0000	1.0908	1.0902
3379	4.0000	1.0908	1.0902
3380	3.0000	0.8181	0.8177
3381	4.0000	1.0908	1.0902
3382	2.0000	0.5454	0.5451
3383	4.0000	1.0908	1.0902
3384	4.0000	1.0908	1.0902
3385	4.0000	1.0908	1.0902
3386	4.0000	1.0908	1.0902
3387	4.0000	1.0908	1.0902
3388	4.0000	1.0908	1.0902
3389	4.0000	1.0908	1.0902
3390	3.0000	0.8181	0.8177
3391	4.0000	1.0908	1.0902
3392	4.0000	1.0908	1.0902
3393	4.0000	1.0908	1.0902
3394	3.0000	0.8181	0.8177
3395	4.0000	1.0908	1.0902
3396	4.0000	1.0908	1.0902
3397	3.0000	0.8181	0.8177
3398	4.0000	1.0908	1.0902
3399	4.0000	1.0908	1.0902
3400	4.0000	1.0908	1.0902
3401	4.0000	1.0908	1.0902
3402	3.0000	0.8181	0.8177
3403	2.0000	0.5454	0.5451
3404	3.0000	0.8181	0.8177
3405	4.0000	1.0908	1.0902
3406	4.0000	1.0908	1.0902
3407	4.0000	1.0908	1.0902
3408	4.0000	1.0908	1.0902
3409	3.0000	0.8181	0.8177
3410	2.0000	0.5454	0.5451
3411	4.0000	1.0908	1.0902
3412	2.0000	0.5454	0.5451
3413	4.0000	1.0908	1.0902
3414	4.0000	1.0908	1.0902
3415	4.0000	1.0908	1.0902
3416	3.0000	0.8181	0.8177
3417	4.0000	1.0908	1.0902
3418	4.0000	1.0908	1.0902
3419	4.0000	1.0908	1.0902
3420	4.0000	1.0908	1.0902
3421	4.0000	1.0908	1.0902
3422	3.0000	0.8181	0.8177
3423	3.0000	0.8181	0.8177
3424	4.0000	1.0908	1.0902
3425	4.0000	1.0908	1.0902
3426	4.0000	1.0908	1.0902
3427	3.0000	0.8181	0.8177
3428	4.0000	1.0908	1.0902
3429	4.0000	1.0908	1.0902
3430	4.0000	1.0908	1.0902
3431	3.0000	0.8181	0.8177
3432	4.0000	1.0908	1.0902
3433	4.0000	1.0908	1.0902
3434	4.0000	1.0908	1.0902
3435	3.0000	0.8181	0.8177
3436	4.0000	1.0908	1.0902
3437	3.0000	0.8181	0.8177
3438	4.0000	1.0908	1.0902
3439	4.0000	1.0908	1.0902
3440	3.0000	0.8181	0.8177
3441	4.0000	1.0908	1.0902
3442	3.0000	0.8181	0.8177
3443	4.0000	1.0908	1.0902
3444	4.0000	1.0908	1.0902
3445	4.0000	1.0908	1.0902
3446	3.0000	0.8181	0.8177
3447	4.0000	1.0908	1.0902
3448	4.0000	1.0908	1.0902
3449	4.0000	1.0908	1.0902
3450	4.0000	1.0908	1.0902
3451	3.0000	0.8181	0.8177
3452	2.0000	0.5454	0.5451
3453	4.0000	1.0908	1.0902
3454	4.0000	1.0908	1.0902
3455	4.0000	1.0908	1.0902
3456	4.0000	1.0908	1.0902
3457	4.0000	1.0908	1.0902
3458	3.0000	0.8181	0.8177
3459	4.0000	1.0908	1.0902
3460	4.0000	1.0908	1.0902
3461	4.0000	1.0908	1.0902
3462	3.0000	0.8181	0.8177
3463	3.0000	0.8181	0.8177
3464	4.0000	1.0908	1.0902
3465	4.0000	1.0908	1.0902
3466	4.0000	1.0908	1.0902
3467	4.0000	1.0908	1.0902
3468	4.0000	1.0908	1.0902
3469	4.0000	1.0908	1.0902
3470	4.0000	1.0908	1.0902
3471	3.0000	0.8181	0.8177
3472	4.0000	1.0908	1.0902
3473	4.0000	1.0908	1.0902
3474	4.0000	1.0908	1.0902
3475	4.0000	1.0908	1.0902
3476	4.0000	1.0908	1.0902
3477	3.0000	0.8181	0.8177
3478	4.0000	1.0908	1.0902
3479	4.0000	1.0908	1.0902
3480	4.0000	1.0908	1.0902
3481	4.0000	1.0908	1.0902
3482	4.0000	1.0908	1.0902
3483	3.0000	0.8181	0.8177
3484	4.0000	1.0908	1.0902
3485	4.0000	1.0908	1.0902
3486	4.0000	1.0908	1.0902
3487	4.0000	1.0908	1.0902
3488	4.0000	1.0908	1.0902
3489	4.0000	1.0908	1.0902
3490	3.0000	0.8181	0.8177
3491	2.0000	0.5454	0.5451
3492	3.0000	0.8181	0.8177
3493	3.0000	0.8181	0.8177
